"Time (s)"	"Recording (a.u.)"
3.625000000E-3	-8.978545488E-2
3.645833333E-3	-8.798486282E-2
3.666666667E-3	-8.047730949E-2
3.687500000E-3	-7.217627491E-2
3.708333333E-3	-6.201361126E-2
3.729166667E-3	-4.687643056E-2
3.750000000E-3	-3.262428663E-2
3.770833333E-3	-2.307199316E-2
3.791666667E-3	-1.385540330E-2
3.812500000E-3	-7.873775445E-3
3.833333333E-3	-3.479110080E-3
3.854166667E-3	7.446516312E-3
3.875000000E-3	2.514725181E-2
3.895833333E-3	4.339732047E-2
3.916666667E-3	5.887020478E-2
3.937500000E-3	7.110812708E-2
3.958333333E-3	7.635731071E-2
3.979166667E-3	8.172856838E-2
4.000000000E-3	8.871730705E-2
4.020833333E-3	8.474990081E-2
4.041666667E-3	7.968382824E-2
4.062500000E-3	8.349864193E-2
4.083333333E-3	8.609271523E-2
4.104166667E-3	8.725241859E-2
4.125000000E-3	9.002960295E-2
4.145833333E-3	8.853419599E-2
4.166666667E-3	8.078249458E-2
4.187500000E-3	7.187108982E-2
4.208333333E-3	6.295968505E-2
4.229166667E-3	4.782250435E-2
4.250000000E-3	3.286843471E-2
4.270833333E-3	2.410962249E-2
4.291666667E-3	1.434369945E-2
4.312500000E-3	8.606219672E-3
4.333333333E-3	3.967406232E-3
4.354166667E-3	-7.782219916E-3
4.375000000E-3	-2.520828883E-2
4.395833333E-3	-4.199346904E-2
4.416666667E-3	-5.764946440E-2
4.437500000E-3	-7.113864559E-2
4.458333333E-3	-7.657094028E-2
4.479166667E-3	-8.188116092E-2
4.500000000E-3	-8.755760369E-2
4.520833333E-3	-8.459730827E-2
4.541666667E-3	-8.102664266E-2
4.562500000E-3	-8.282723472E-2
4.583333333E-3	-8.471938231E-2
4.604166667E-3	-8.664204840E-2
4.625000000E-3	-9.009063997E-2
4.645833333E-3	-8.862575152E-2
4.666666667E-3	-8.062990204E-2
4.687500000E-3	-7.275612659E-2
4.708333333E-3	-6.314279611E-2
4.729166667E-3	-4.794457839E-2
4.750000000E-3	-3.360087893E-2
4.770833333E-3	-2.252265999E-2
4.791666667E-3	-1.361125523E-2
4.812500000E-3	-8.758812220E-3
4.833333333E-3	-4.272591327E-3
4.854166667E-3	7.477034822E-3
4.875000000E-3	2.523880734E-2
4.895833333E-3	4.119998779E-2
4.916666667E-3	5.786309397E-2
4.937500000E-3	7.229834895E-2
4.958333333E-3	7.629627369E-2
4.979166667E-3	8.035523545E-2
5.000000000E-3	8.883938108E-2
5.020833333E-3	8.551286355E-2
5.041666667E-3	7.925656911E-2
5.062500000E-3	8.435316019E-2
5.083333333E-3	8.542130802E-2
5.104166667E-3	8.642841884E-2
5.125000000E-3	9.063997314E-2
5.145833333E-3	8.896145512E-2
5.166666667E-3	8.059938353E-2
5.187500000E-3	7.290871914E-2
5.208333333E-3	6.332590716E-2
5.229166667E-3	4.809717093E-2
5.250000000E-3	3.384502701E-2
5.270833333E-3	2.417065950E-2
5.291666667E-3	1.403851436E-2
5.312500000E-3	8.026367992E-3
5.333333333E-3	3.631702628E-3
5.354166667E-3	-6.958220161E-3
5.375000000E-3	-2.371288186E-2
5.395833333E-3	-4.181035798E-2
5.416666667E-3	-5.731376080E-2
5.437500000E-3	-7.003997925E-2
5.458333333E-3	-7.605212561E-2
5.479166667E-3	-8.093508713E-2
5.500000000E-3	-8.920560320E-2
5.520833333E-3	-8.490249336E-2
5.541666667E-3	-8.020264290E-2
5.562500000E-3	-8.386486404E-2
5.583333333E-3	-8.514664144E-2
5.604166667E-3	-8.627582629E-2
5.625000000E-3	-9.057893612E-2
5.645833333E-3	-8.923612171E-2
5.666666667E-3	-8.178960540E-2
5.687500000E-3	-7.376323740E-2
5.708333333E-3	-6.424146245E-2
5.729166667E-3	-4.907376324E-2
5.750000000E-3	-3.387554552E-2
5.770833333E-3	-2.389599292E-2
5.791666667E-3	-1.547288430E-2
5.812500000E-3	-7.690664388E-3
5.833333333E-3	-3.448591571E-3
5.854166667E-3	5.554368725E-3
5.875000000E-3	2.233954894E-2
5.895833333E-3	4.058961760E-2
5.916666667E-3	5.710013123E-2
5.937500000E-3	6.988738670E-2
5.958333333E-3	7.608264412E-2
5.979166667E-3	8.059938353E-2
6.000000000E-3	8.676412244E-2
6.020833333E-3	8.581804865E-2
6.041666667E-3	8.066042055E-2
6.062500000E-3	8.297982727E-2
6.083333333E-3	8.645893735E-2
6.104166667E-3	8.764915922E-2
6.125000000E-3	8.966338084E-2
6.145833333E-3	8.963286233E-2
6.166666667E-3	8.227790155E-2
6.187500000E-3	7.312234870E-2
6.208333333E-3	6.485183264E-2
6.229166667E-3	4.867702261E-2
6.250000000E-3	3.353984191E-2
6.270833333E-3	2.481154820E-2
6.291666667E-3	1.535081027E-2
6.312500000E-3	7.751701407E-3
6.333333333E-3	4.547257912E-3
6.354166667E-3	-4.760887478E-3
6.375000000E-3	-2.273628956E-2
6.395833333E-3	-4.077272866E-2
6.416666667E-3	-5.615405744E-2
6.437500000E-3	-6.936857204E-2
6.458333333E-3	-7.617419965E-2
6.479166667E-3	-8.099612415E-2
6.500000000E-3	-8.630634480E-2
6.520833333E-3	-8.569597461E-2
6.541666667E-3	-8.017212439E-2
6.562500000E-3	-8.371227149E-2
6.583333333E-3	-8.697775201E-2
6.604166667E-3	-8.590960417E-2
6.625000000E-3	-9.036530656E-2
6.645833333E-3	-8.932767724E-2
6.666666667E-3	-8.206427198E-2
6.687500000E-3	-7.367168188E-2
6.708333333E-3	-6.500442518E-2
6.729166667E-3	-5.038605914E-2
6.750000000E-3	-3.418073061E-2
6.770833333E-3	-2.548295541E-2
6.791666667E-3	-1.550340281E-2
6.812500000E-3	-7.477034822E-3
6.833333333E-3	-4.638813440E-3
6.854166667E-3	5.676442763E-3
6.875000000E-3	2.194280831E-2
6.895833333E-3	4.071169164E-2
6.916666667E-3	5.612353893E-2
6.937500000E-3	6.930753502E-2
6.958333333E-3	7.641834773E-2
6.979166667E-3	7.962279122E-2
7.000000000E-3	8.752708518E-2
7.020833333E-3	8.655049287E-2
7.041666667E-3	7.925656911E-2
7.062500000E-3	8.239997559E-2
7.083333333E-3	8.606219672E-2
7.104166667E-3	8.774071474E-2
7.125000000E-3	8.929715873E-2
7.145833333E-3	8.975493637E-2
7.166666667E-3	8.297982727E-2
7.187500000E-3	7.373271889E-2
7.208333333E-3	6.607257302E-2
7.229166667E-3	5.044709616E-2
7.250000000E-3	3.518784143E-2
7.270833333E-3	2.584917753E-2
7.291666667E-3	1.632740257E-2
7.312500000E-3	8.362071596E-3
7.333333333E-3	4.455702383E-3
7.354166667E-3	-4.547257912E-3
7.375000000E-3	-2.148503067E-2
7.395833333E-3	-3.961302530E-2
7.416666667E-3	-5.450605792E-2
7.437500000E-3	-6.900234993E-2
7.458333333E-3	-7.559434797E-2
7.479166667E-3	-7.879879147E-2
7.500000000E-3	-8.783227027E-2
7.520833333E-3	-8.651997436E-2
7.541666667E-3	-7.956175420E-2
7.562500000E-3	-8.252204962E-2
7.583333333E-3	-8.557390057E-2
7.604166667E-3	-8.667256691E-2
7.625000000E-3	-8.926664022E-2
7.645833333E-3	-9.018219550E-2
7.666666667E-3	-8.243049409E-2
7.687500000E-3	-7.403790399E-2
7.708333333E-3	-6.591998047E-2
7.729166667E-3	-5.178991058E-2
7.750000000E-3	-3.576769311E-2
7.770833333E-3	-2.529984436E-2
7.791666667E-3	-1.632740257E-2
7.812500000E-3	-8.819849239E-3
7.833333333E-3	-5.310220649E-3
7.854166667E-3	4.272591327E-3
7.875000000E-3	2.059999390E-2
7.895833333E-3	3.888058107E-2
7.916666667E-3	5.502487259E-2
7.937500000E-3	6.872768334E-2
7.958333333E-3	7.611316263E-2
7.979166667E-3	7.876827296E-2
8.000000000E-3	8.670308542E-2
8.020833333E-3	8.694723350E-2
8.041666667E-3	7.986693930E-2
8.062500000E-3	8.319345683E-2
8.083333333E-3	8.536027100E-2
8.104166667E-3	8.655049287E-2
8.125000000E-3	8.996856594E-2
8.145833333E-3	9.009063997E-2
8.166666667E-3	8.337656789E-2
8.187500000E-3	7.403790399E-2
8.208333333E-3	6.701864681E-2
8.229166667E-3	5.230872524E-2
8.250000000E-3	3.686635945E-2
8.270833333E-3	2.645954772E-2
8.291666667E-3	1.647999512E-2
8.312500000E-3	9.186071352E-3
8.333333333E-3	4.943998535E-3
8.354166667E-3	-3.265480514E-3
8.375000000E-3	-2.053895688E-2
8.395833333E-3	-3.772087771E-2
8.416666667E-3	-5.398724326E-2
8.437500000E-3	-6.875820185E-2
8.458333333E-3	-7.519760735E-2
8.479166667E-3	-7.785271767E-2
8.500000000E-3	-8.685567797E-2
8.520833333E-3	-8.682515946E-2
8.541666667E-3	-8.014160588E-2
8.562500000E-3	-8.169804987E-2
8.583333333E-3	-8.481093783E-2
8.604166667E-3	-8.682515946E-2
8.625000000E-3	-8.886989959E-2
8.645833333E-3	-8.963286233E-2
8.666666667E-3	-8.389538255E-2
8.687500000E-3	-7.422101505E-2
8.708333333E-3	-6.781212806E-2
8.729166667E-3	-5.227820673E-2
8.750000000E-3	-3.509628590E-2
8.770833333E-3	-2.679525132E-2
8.791666667E-3	-1.641895810E-2
8.812500000E-3	-8.545182653E-3
8.833333333E-3	-3.936887722E-3
8.854166667E-3	3.234962004E-3
8.875000000E-3	1.910458693E-2
8.895833333E-3	3.857539598E-2
8.916666667E-3	5.298013245E-2
8.937500000E-3	6.826990570E-2
8.958333333E-3	7.547227393E-2
8.979166667E-3	7.760856960E-2
9.000000000E-3	8.676412244E-2
9.020833333E-3	8.743552965E-2
9.041666667E-3	8.062990204E-2
9.062500000E-3	8.182012391E-2
9.083333333E-3	8.493301187E-2
9.104166667E-3	8.749656667E-2
9.125000000E-3	8.896145512E-2
9.145833333E-3	8.978545488E-2
9.166666667E-3	8.471938231E-2
9.187500000E-3	7.486190374E-2
9.208333333E-3	6.701864681E-2
9.229166667E-3	5.304116947E-2
9.250000000E-3	3.650013733E-2
9.270833333E-3	2.621539964E-2
9.291666667E-3	1.647999512E-2
9.312500000E-3	9.002960295E-3
9.333333333E-3	6.073183386E-3
9.354166667E-3	-1.647999512E-3
9.375000000E-3	-1.867732780E-2
9.395833333E-3	-3.772087771E-2
9.416666667E-3	-5.261391034E-2
9.437500000E-3	-6.769005402E-2
9.458333333E-3	-7.596057009E-2
9.479166667E-3	-7.821893979E-2
9.500000000E-3	-8.578753014E-2
9.520833333E-3	-8.691671499E-2
9.541666667E-3	-7.904293954E-2
9.562500000E-3	-8.166753136E-2
9.583333333E-3	-8.542130802E-2
9.604166667E-3	-8.581804865E-2
9.625000000E-3	-8.987701041E-2
9.645833333E-3	-9.033478805E-2
9.666666667E-3	-8.423108615E-2
9.687500000E-3	-7.397686697E-2
9.708333333E-3	-6.665242470E-2
9.729166667E-3	-5.392620624E-2
9.750000000E-3	-3.662221137E-2
9.770833333E-3	-2.639851070E-2
9.791666667E-3	-1.684621723E-2
9.812500000E-3	-9.216589862E-3
9.833333333E-3	-5.554368725E-3
9.854166667E-3	2.166814173E-3
9.875000000E-3	1.925717948E-2
9.895833333E-3	3.674428541E-2
9.916666667E-3	5.206457717E-2
9.937500000E-3	6.686605426E-2
9.958333333E-3	7.477034822E-2
9.979166667E-3	7.803582873E-2
1.000000000E-2	8.575701163E-2
1.002083333E-2	8.734397412E-2
1.004166667E-2	8.117923521E-2
1.006250000E-2	8.227790155E-2
1.008333333E-2	8.581804865E-2
1.010416667E-2	8.713034455E-2
1.012500000E-2	8.865627003E-2
1.014583333E-2	8.972441786E-2
1.016666667E-2	8.517715995E-2
1.018750000E-2	7.553331095E-2
1.020833333E-2	6.805627613E-2
1.022916667E-2	5.447553941E-2
1.025000000E-2	3.772087771E-2
1.027083333E-2	2.679525132E-2
1.029166667E-2	1.767021699E-2
1.031250000E-2	9.155552843E-3
1.033333333E-2	5.157628101E-3
1.035416667E-2	-1.861629078E-3
1.037500000E-2	-1.812799463E-2
1.039583333E-2	-3.506576739E-2
1.041666667E-2	-5.148472549E-2
1.043750000E-2	-6.689657277E-2
1.045833333E-2	-7.449568163E-2
1.047916667E-2	-7.849360637E-2
1.050000000E-2	-8.542130802E-2
1.052083333E-2	-8.841212195E-2
1.054166667E-2	-8.133182775E-2
1.056250000E-2	-8.182012391E-2
1.058333333E-2	-8.584856716E-2
1.060416667E-2	-8.569597461E-2
1.062500000E-2	-8.969389935E-2
1.064583333E-2	-9.097567675E-2
1.066666667E-2	-8.481093783E-2
1.068750000E-2	-7.593005158E-2
1.070833333E-2	-6.869716483E-2
1.072916667E-2	-5.557420576E-2
1.075000000E-2	-3.762932218E-2
1.077083333E-2	-2.716147343E-2
1.079166667E-2	-1.889095737E-2
1.081250000E-2	-9.552293466E-3
1.083333333E-2	-5.890072329E-3
1.085416667E-2	1.312295907E-3
1.087500000E-2	1.611377300E-2
1.089583333E-2	3.552354503E-2
1.091666667E-2	5.096591082E-2
1.093750000E-2	6.564531388E-2
1.095833333E-2	7.449568163E-2
1.097916667E-2	7.751701407E-2
1.100000000E-2	8.532975249E-2
1.102083333E-2	8.783227027E-2
1.104166667E-2	8.169804987E-2
1.106250000E-2	8.178960540E-2
1.108333333E-2	8.478041932E-2
1.110416667E-2	8.590960417E-2
1.112500000E-2	8.954130680E-2
1.114583333E-2	9.012115848E-2
1.116666667E-2	8.444471572E-2
1.118750000E-2	7.654042177E-2
1.120833333E-2	6.826990570E-2
1.122916667E-2	5.545213172E-2
1.125000000E-2	3.830072939E-2
1.127083333E-2	2.829065828E-2
1.129166667E-2	1.861629078E-2
1.131250000E-2	1.016266366E-2
1.133333333E-2	6.744590594E-3
1.135416667E-2	-5.188146611E-4
1.137500000E-2	-1.602221747E-2
1.139583333E-2	-3.393658254E-2
1.141666667E-2	-5.069124424E-2
1.143750000E-2	-6.558427686E-2
1.145833333E-2	-7.397686697E-2
1.147916667E-2	-7.724234748E-2
1.150000000E-2	-8.478041932E-2
1.152083333E-2	-8.789330729E-2
1.154166667E-2	-8.215582751E-2
1.156250000E-2	-8.124027223E-2
1.158333333E-2	-8.441419721E-2
1.160416667E-2	-8.594012268E-2
1.162500000E-2	-8.951078829E-2
1.164583333E-2	-9.060945463E-2
1.166666667E-2	-8.325449385E-2
1.168750000E-2	-7.660145878E-2
1.170833333E-2	-6.936857204E-2
1.172916667E-2	-5.594042787E-2
1.175000000E-2	-3.921628468E-2
1.177083333E-2	-2.792443617E-2
1.179166667E-2	-1.919614246E-2
1.181250000E-2	-9.918515580E-3
1.183333333E-2	-6.622516556E-3
1.185416667E-2	-4.272591327E-4
1.187500000E-2	1.577806940E-2
1.189583333E-2	3.375347148E-2
1.191666667E-2	4.937894833E-2
1.193750000E-2	6.469924009E-2
1.195833333E-2	7.495345927E-2
1.197916667E-2	7.760856960E-2
1.200000000E-2	8.417004913E-2
1.202083333E-2	8.825952940E-2
1.204166667E-2	8.239997559E-2
1.206250000E-2	8.059938353E-2
1.208333333E-2	8.362071596E-2
1.210416667E-2	8.673360393E-2
1.212500000E-2	8.899197363E-2
1.214583333E-2	8.978545488E-2
1.216666667E-2	8.615375225E-2
1.218750000E-2	7.617419965E-2
1.220833333E-2	6.839197974E-2
1.222916667E-2	5.661183508E-2
1.225000000E-2	3.918576617E-2
1.227083333E-2	2.844325083E-2
1.229166667E-2	1.886043886E-2
1.231250000E-2	1.046784875E-2
1.233333333E-2	6.683553575E-3
1.235416667E-2	-3.051850948E-5
1.237500000E-2	-1.486251411E-2
1.239583333E-2	-3.360087893E-2
1.241666667E-2	-4.937894833E-2
1.243750000E-2	-6.491286966E-2
1.245833333E-2	-7.495345927E-2
1.247916667E-2	-7.705923643E-2
1.250000000E-2	-8.423108615E-2
1.252083333E-2	-8.905301065E-2
1.254166667E-2	-8.200323496E-2
1.256250000E-2	-8.114871670E-2
1.258333333E-2	-8.581804865E-2
1.260416667E-2	-8.645893735E-2
1.262500000E-2	-8.764915922E-2
1.264583333E-2	-9.070101016E-2
1.266666667E-2	-8.597064119E-2
1.268750000E-2	-7.666249580E-2
1.270833333E-2	-6.854457228E-2
1.272916667E-2	-5.752739036E-2
1.275000000E-2	-4.074221015E-2
1.277083333E-2	-2.795495468E-2
1.279166667E-2	-2.011169774E-2
1.281250000E-2	-9.918515580E-3
1.283333333E-2	-6.256294443E-3
1.285416667E-2	-9.155552843E-5
1.287500000E-2	1.358073672E-2
1.289583333E-2	3.225806452E-2
1.291666667E-2	4.916531877E-2
1.293750000E-2	6.378368480E-2
1.295833333E-2	7.409894101E-2
1.297916667E-2	7.809686575E-2
1.300000000E-2	8.401745659E-2
1.302083333E-2	8.856471450E-2
1.304166667E-2	8.249153111E-2
1.306250000E-2	8.069093905E-2
1.308333333E-2	8.478041932E-2
1.310416667E-2	8.496353038E-2
1.312500000E-2	8.938871426E-2
1.314583333E-2	8.996856594E-2
1.316666667E-2	8.584856716E-2
1.318750000E-2	7.745597705E-2
1.320833333E-2	6.942960906E-2
1.322916667E-2	5.734427931E-2
1.325000000E-2	4.031495102E-2
1.327083333E-2	2.920621357E-2
1.329166667E-2	2.050843837E-2
1.331250000E-2	1.016266366E-2
1.333333333E-2	6.775109104E-3
1.335416667E-2	1.068147832E-3
1.337500000E-2	-1.367229225E-2
1.339583333E-2	-3.207495346E-2
1.341666667E-2	-4.867702261E-2
1.343750000E-2	-6.357005524E-2
1.345833333E-2	-7.339701529E-2
1.347916667E-2	-7.712027345E-2
1.350000000E-2	-8.423108615E-2
1.352083333E-2	-8.856471450E-2
1.354166667E-2	-8.160649434E-2
1.356250000E-2	-8.108767968E-2
1.358333333E-2	-8.447523423E-2
1.360416667E-2	-8.548234504E-2
1.362500000E-2	-8.899197363E-2
1.364583333E-2	-8.951078829E-2
1.366666667E-2	-8.630634480E-2
1.368750000E-2	-7.818842128E-2
1.370833333E-2	-6.866664632E-2
1.372916667E-2	-5.810724204E-2
1.375000000E-2	-4.297006134E-2
1.377083333E-2	-2.932828761E-2
1.379166667E-2	-1.980651265E-2
1.381250000E-2	-1.144444105E-2
1.383333333E-2	-7.324442274E-3
1.385416667E-2	-1.068147832E-3
1.387500000E-2	1.297036653E-2
1.389583333E-2	3.045747246E-2
1.391666667E-2	4.800561541E-2
1.393750000E-2	6.216620380E-2
1.395833333E-2	7.309183020E-2
1.397916667E-2	7.770012513E-2
1.400000000E-2	8.310190130E-2
1.402083333E-2	8.728293710E-2
1.404166667E-2	8.212530900E-2
1.406250000E-2	8.075197607E-2
1.408333333E-2	8.304086428E-2
1.410416667E-2	8.560441908E-2
1.412500000E-2	8.841212195E-2
1.414583333E-2	8.975493637E-2
1.416666667E-2	8.645893735E-2
1.418750000E-2	7.837153233E-2
1.420833333E-2	6.936857204E-2
1.422916667E-2	5.899227882E-2
1.425000000E-2	4.242072817E-2
1.427083333E-2	2.920621357E-2
1.429166667E-2	1.995910520E-2
1.431250000E-2	1.171910764E-2
1.433333333E-2	6.317331462E-3
1.435416667E-2	1.403851436E-3
1.437500000E-2	-1.293984802E-2
1.439583333E-2	-3.045747246E-2
1.441666667E-2	-4.773094882E-2
1.443750000E-2	-6.289864803E-2
1.445833333E-2	-7.272560808E-2
1.447916667E-2	-7.751701407E-2
1.450000000E-2	-8.426160466E-2
1.452083333E-2	-8.740501114E-2
1.454166667E-2	-8.218634602E-2
1.456250000E-2	-8.133182775E-2
1.458333333E-2	-8.496353038E-2
1.460416667E-2	-8.514664144E-2
1.462500000E-2	-8.822901090E-2
1.464583333E-2	-9.115878780E-2
1.466666667E-2	-8.627582629E-2
1.468750000E-2	-7.831049532E-2
1.470833333E-2	-7.037568285E-2
1.472916667E-2	-5.972472304E-2
1.475000000E-2	-4.330576495E-2
1.477083333E-2	-2.978606525E-2
1.479166667E-2	-2.099673452E-2
1.481250000E-2	-1.107821894E-2
1.483333333E-2	-6.988738670E-3
1.485416667E-2	-1.342814417E-3
1.487500000E-2	1.315347758E-2
1.489583333E-2	2.914517655E-2
1.491666667E-2	4.699850459E-2
1.493750000E-2	6.295968505E-2
1.495833333E-2	7.315286721E-2
1.497916667E-2	7.660145878E-2
1.500000000E-2	8.319345683E-2
1.502083333E-2	8.905301065E-2
1.504166667E-2	8.310190130E-2
1.506250000E-2	7.995849483E-2
1.508333333E-2	8.450575274E-2
1.510416667E-2	8.536027100E-2
1.512500000E-2	8.761864071E-2
1.514583333E-2	9.018219550E-2
1.516666667E-2	8.728293710E-2
1.518750000E-2	7.861568041E-2
1.520833333E-2	7.034516434E-2
1.522916667E-2	5.990783410E-2
1.525000000E-2	4.254280221E-2
1.527083333E-2	2.984710227E-2
1.529166667E-2	2.032532731E-2
1.531250000E-2	1.147495956E-2
1.533333333E-2	6.042664876E-3
1.535416667E-2	1.159703360E-3
1.537500000E-2	-1.214636677E-2
1.539583333E-2	-3.024384289E-2
1.541666667E-2	-4.669331950E-2
1.543750000E-2	-6.302072207E-2
1.545833333E-2	-7.318338572E-2
1.547916667E-2	-7.629627369E-2
1.550000000E-2	-8.359019745E-2
1.552083333E-2	-9.036530656E-2
1.554166667E-2	-8.352916044E-2
1.556250000E-2	-8.050782800E-2
1.558333333E-2	-8.517715995E-2
1.560416667E-2	-8.651997436E-2
1.562500000E-2	-8.758812220E-2
1.564583333E-2	-9.082308420E-2
1.566666667E-2	-8.792382580E-2
1.568750000E-2	-7.885982849E-2
