"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.453125000E3	3.149458827E-1
4.476562500E3	2.901266165E-1
4.500000000E3	2.991757202E-1
4.523437500E3	3.065119758E-1
4.546875000E3	2.890325894E-1
4.570312500E3	2.945854832E-1
4.593750000E3	2.882911343E-1
4.617187500E3	3.041127698E-1
4.640625000E3	2.808052271E-1
4.664062500E3	2.860505760E-1
4.687500000E3	2.747691604E-1
4.710937500E3	2.723262758E-1
4.734375000E3	2.815819669E-1
4.757812500E3	2.587689846E-1
4.781250000E3	2.819905540E-1
4.804687500E3	2.855631588E-1
4.828125000E3	2.675386795E-1
4.851562500E3	2.714915378E-1
4.875000000E3	2.680972215E-1
4.898437500E3	2.380700696E-1
4.921875000E3	2.354248941E-1
4.945312500E3	1.684752039E-1
4.968750000E3	1.309713435E-1
4.992187500E3	8.036974031E0
5.015625000E3	4.724333589E-1
5.039062500E3	3.599214768E-1
5.062500000E3	3.436915924E-1
5.085937500E3	3.225032140E-1
5.109375000E3	3.172901654E-1
5.132812500E3	3.082834561E-1
5.156250000E3	2.973596078E-1
5.179687500E3	3.210416650E-1
5.203125000E3	3.037102785E-1
5.226562500E3	2.998316703E-1
5.250000000E3	2.887375645E-1
5.273437500E3	2.891243982E-1
5.296875000E3	2.797364391E-1
5.320312500E3	2.650066980E-1
5.343750000E3	2.457536662E-1
5.367187500E3	2.508834093E-1
5.390625000E3	2.819277502E-1
5.414062500E3	2.406981504E-1
5.437500000E3	2.282657461E-1
5.460937500E3	2.735243882E-1
5.484375000E3	2.664409367E-1
5.507812500E3	2.457679779E-1
5.531250000E3	2.599065676E-1
5.554687500E3	2.553197644E-1
5.578125000E3	2.909310959E-1
5.601562500E3	2.584123342E-1
5.625000000E3	2.393022652E-1
5.648437500E3	2.447728365E-1
5.671875000E3	2.604839049E-1
5.695312500E3	2.690785870E-1
5.718750000E3	2.539312984E-1
5.742187500E3	2.225280034E-1
5.765625000E3	2.590278049E-1
5.789062500E3	2.299349349E-1
5.812500000E3	2.453454233E-1
5.835937500E3	2.101137134E-1
5.859375000E3	2.612580136E-1
5.882812500E3	2.750052858E-1
5.906250000E3	2.141345949E-1
5.929687500E3	2.802227726E-1
5.953125000E3	2.245597299E-1
5.976562500E3	2.316267321E-1
6.000000000E3	2.609173364E-1
6.023437500E3	2.406136206E-1
6.046875000E3	2.377452792E-1
6.070312500E3	2.195897830E-1
6.093750000E3	2.762404132E-1
6.117187500E3	2.613258263E-1
6.140625000E3	2.264627700E-1
6.164062500E3	2.668707878E-1
6.187500000E3	2.211670204E-1
6.210937500E3	2.265144639E-1
6.234375000E3	2.034766103E-1
6.257812500E3	2.173918685E-1
6.281250000E3	2.457450359E-1
6.304687500E3	2.223069356E-1
6.328125000E3	2.505097060E-1
6.351562500E3	2.443082241E-1
6.375000000E3	2.104744464E-1
6.398437500E3	2.251146105E-1
6.421875000E3	2.159164607E-1
6.445312500E3	2.319656998E-1
6.468750000E3	2.448590383E-1
6.492187500E3	2.260320875E-1
6.515625000E3	2.293394065E-1
6.539062500E3	2.228113839E-1
6.562500000E3	2.155131799E-1
6.585937500E3	2.222434523E-1
6.609375000E3	2.301625387E-1
6.632812500E3	2.410775328E-1
6.656250000E3	2.268920591E-1
6.679687500E3	2.253686058E-1
6.703125000E3	2.188593324E-1
6.726562500E3	2.231808601E-1
6.750000000E3	2.417690857E-1
6.773437500E3	2.229708484E-1
6.796875000E3	2.402389736E-1
6.820312500E3	2.411069506E-1
6.843750000E3	2.436548504E-1
6.867187500E3	2.299613413E-1
6.890625000E3	2.626724015E-1
6.914062500E3	2.669551758E-1
6.937500000E3	2.887835528E-1
6.960937500E3	4.013676447E-1
6.984375000E3	1.345154742E0
7.007812500E3	1.647443509E-1
7.031250000E3	7.224762069E-2
7.054687500E3	1.072160987E-1
7.078125000E3	1.326731102E-1
7.101562500E3	1.332286989E-1
7.125000000E3	1.324336201E-1
7.148437500E3	1.349522549E-1
7.171875000E3	1.549820165E-1
7.195312500E3	1.683879887E-1
7.218750000E3	1.580357662E-1
7.242187500E3	1.552675420E-1
7.265625000E3	1.725162939E-1
7.289062500E3	1.809245790E-1
7.312500000E3	1.618160918E-1
7.335937500E3	1.823849583E-1
7.359375000E3	1.797705079E-1
7.382812500E3	1.799393756E-1
7.406250000E3	1.721249055E-1
7.429687500E3	1.868067276E-1
7.453125000E3	1.882802057E-1
7.476562500E3	1.682220002E-1
7.500000000E3	1.524955843E-1
7.523437500E3	1.726812338E-1
7.546875000E3	1.719018877E-1
7.570312500E3	1.724950561E-1
7.593750000E3	1.701579018E-1
7.617187500E3	1.755543540E-1
7.640625000E3	1.710116237E-1
7.664062500E3	1.661360293E-1
7.687500000E3	1.579826214E-1
7.710937500E3	1.760364405E-1
7.734375000E3	1.714299191E-1
7.757812500E3	1.725559024E-1
7.781250000E3	1.768189095E-1
7.804687500E3	1.530797117E-1
7.828125000E3	1.675414054E-1
7.851562500E3	1.580807254E-1
7.875000000E3	1.522453897E-1
7.898437500E3	1.637821549E-1
7.921875000E3	1.619698028E-1
7.945312500E3	1.671665498E-1
7.968750000E3	1.744392096E-1
7.992187500E3	1.674378231E-1
8.015625000E3	1.672516532E-1
8.039062500E3	1.565841061E-1
8.062500000E3	1.626771253E-1
8.085937500E3	1.558804056E-1
8.109375000E3	1.606865802E-1
8.132812500E3	1.607282734E-1
8.156250000E3	1.582088552E-1
8.179687500E3	1.540614623E-1
8.203125000E3	1.511408322E-1
8.226562500E3	1.497233302E-1
8.250000000E3	1.620130847E-1
8.273437500E3	1.686027794E-1
8.296875000E3	1.346628554E-1
8.320312500E3	1.567524485E-1
8.343750000E3	1.629372836E-1
8.367187500E3	1.414360621E-1
8.390625000E3	1.503134158E-1
8.414062500E3	1.555663287E-1
8.437500000E3	1.503185500E-1
8.460937500E3	1.407127295E-1
8.484375000E3	1.628722396E-1
8.507812500E3	1.376651289E-1
8.531250000E3	1.522186959E-1
8.554687500E3	1.278198482E-1
8.578125000E3	1.497006160E-1
8.601562500E3	1.451072182E-1
8.625000000E3	1.606823956E-1
8.648437500E3	1.410019496E-1
