"Time (s)"	"Recording (a.u.)"
4.729166667E-3	-2.990813929E-2
4.750000000E-3	-3.439436018E-2
4.770833333E-3	-3.854487747E-2
4.791666667E-3	-4.287850581E-2
4.812500000E-3	-4.742576373E-2
4.833333333E-3	-5.148472549E-2
4.854166667E-3	-5.511642811E-2
4.875000000E-3	-5.862605670E-2
4.895833333E-3	-6.271553697E-2
4.916666667E-3	-6.543168432E-2
4.937500000E-3	-6.820886868E-2
4.958333333E-3	-7.165746025E-2
4.979166667E-3	-7.394634846E-2
5.000000000E-3	-7.586901456E-2
5.020833333E-3	-7.840205084E-2
5.041666667E-3	-7.971434675E-2
5.062500000E-3	-8.133182775E-2
5.083333333E-3	-8.252204962E-2
5.104166667E-3	-8.362071596E-2
5.125000000E-3	-8.496353038E-2
5.145833333E-3	-8.462782678E-2
5.166666667E-3	-8.511612293E-2
5.187500000E-3	-8.536027100E-2
5.208333333E-3	-8.404797510E-2
5.229166667E-3	-8.377330851E-2
5.250000000E-3	-8.276619770E-2
5.270833333E-3	-8.178960540E-2
5.291666667E-3	-8.056886502E-2
5.312500000E-3	-7.812738426E-2
5.333333333E-3	-7.641834773E-2
5.354166667E-3	-7.422101505E-2
5.375000000E-3	-7.116916410E-2
5.395833333E-3	-6.863612781E-2
5.416666667E-3	-6.546220283E-2
5.437500000E-3	-6.271553697E-2
5.458333333E-3	-5.887020478E-2
5.479166667E-3	-5.526902066E-2
5.500000000E-3	-5.145420698E-2
5.520833333E-3	-4.721213416E-2
5.541666667E-3	-4.312265389E-2
5.562500000E-3	-3.863643300E-2
5.583333333E-3	-3.515732292E-2
5.604166667E-3	-2.987762078E-2
5.625000000E-3	-2.493362224E-2
5.645833333E-3	-2.063051241E-2
5.666666667E-3	-1.541184729E-2
5.687500000E-3	-1.074251534E-2
5.708333333E-3	-5.859553819E-3
5.729166667E-3	-1.007110813E-3
5.750000000E-3	3.418073061E-3
5.770833333E-3	8.392590106E-3
5.791666667E-3	1.419110691E-2
5.812500000E-3	1.782280953E-2
5.833333333E-3	2.349925230E-2
5.854166667E-3	2.768028809E-2
5.875000000E-3	3.167821284E-2
5.895833333E-3	3.723258156E-2
5.916666667E-3	4.126102481E-2
5.937500000E-3	4.492324595E-2
5.958333333E-3	4.971465194E-2
5.979166667E-3	5.362102115E-2
6.000000000E-3	5.722220527E-2
6.020833333E-3	6.036561174E-2
6.041666667E-3	6.375316630E-2
6.062500000E-3	6.701864681E-2
6.083333333E-3	7.068086795E-2
6.104166667E-3	7.260353404E-2
6.125000000E-3	7.547227393E-2
6.145833333E-3	7.745597705E-2
6.166666667E-3	7.974486526E-2
6.187500000E-3	8.102664266E-2
6.208333333E-3	8.206427198E-2
6.229166667E-3	8.410901212E-2
6.250000000E-3	8.456678976E-2
6.270833333E-3	8.474990081E-2
6.291666667E-3	8.545182653E-2
6.312500000E-3	8.487197485E-2
6.333333333E-3	8.490249336E-2
6.354166667E-3	8.438367870E-2
6.375000000E-3	8.359019745E-2
6.395833333E-3	8.255256813E-2
6.416666667E-3	8.139286477E-2
6.437500000E-3	8.005005036E-2
6.458333333E-3	7.745597705E-2
6.479166667E-3	7.571642201E-2
6.500000000E-3	7.333597827E-2
6.520833333E-3	7.031464583E-2
6.541666667E-3	6.811731315E-2
6.562500000E-3	6.439405499E-2
6.583333333E-3	6.094546342E-2
6.604166667E-3	5.801568651E-2
6.625000000E-3	5.392620624E-2
6.645833333E-3	4.980620746E-2
6.666666667E-3	4.651020844E-2
6.687500000E-3	4.150517289E-2
6.708333333E-3	3.756828516E-2
6.729166667E-3	3.305154576E-2
6.750000000E-3	2.829065828E-2
6.770833333E-3	2.374340037E-2
6.791666667E-3	1.882992035E-2
6.812500000E-3	1.413006989E-2
6.833333333E-3	9.002960295E-3
6.854166667E-3	4.486220893E-3
6.875000000E-3	-8.545182653E-4
6.895833333E-3	-5.432294687E-3
6.916666667E-3	-1.062044130E-2
6.937500000E-3	-1.510666219E-2
6.958333333E-3	-2.002014222E-2
6.979166667E-3	-2.539139988E-2
7.000000000E-3	-2.948088015E-2
7.020833333E-3	-3.418073061E-2
7.041666667E-3	-3.881954405E-2
7.062500000E-3	-4.293954283E-2
7.083333333E-3	-4.705954161E-2
7.104166667E-3	-5.133213294E-2
7.125000000E-3	-5.475020600E-2
7.145833333E-3	-5.899227882E-2
7.166666667E-3	-6.268501846E-2
7.187500000E-3	-6.540116581E-2
7.208333333E-3	-6.833094272E-2
7.229166667E-3	-7.156590472E-2
7.250000000E-3	-7.394634846E-2
7.270833333E-3	-7.650990326E-2
7.291666667E-3	-7.904293954E-2
7.312500000E-3	-8.102664266E-2
7.333333333E-3	-8.221686453E-2
7.354166667E-3	-8.371227149E-2
7.375000000E-3	-8.438367870E-2
7.395833333E-3	-8.545182653E-2
7.416666667E-3	-8.536027100E-2
7.437500000E-3	-8.587908567E-2
7.458333333E-3	-8.587908567E-2
7.479166667E-3	-8.502456740E-2
7.500000000E-3	-8.490249336E-2
7.520833333E-3	-8.349864193E-2
7.541666667E-3	-8.255256813E-2
7.562500000E-3	-8.182012391E-2
7.583333333E-3	-7.925656911E-2
7.604166667E-3	-7.751701407E-2
7.625000000E-3	-7.562486648E-2
7.645833333E-3	-7.251197851E-2
7.666666667E-3	-6.973479415E-2
7.687500000E-3	-6.668294321E-2
7.708333333E-3	-6.344798120E-2
7.729166667E-3	-6.048768578E-2
7.750000000E-3	-5.661183508E-2
7.770833333E-3	-5.224768822E-2
7.791666667E-3	-4.879909665E-2
7.812500000E-3	-4.525894955E-2
7.833333333E-3	-3.976561785E-2
7.854166667E-3	-3.613391522E-2
7.875000000E-3	-3.155613880E-2
7.895833333E-3	-2.685628834E-2
7.916666667E-3	-2.209540086E-2
7.937500000E-3	-1.727347636E-2
7.958333333E-3	-1.226844081E-2
7.979166667E-3	-7.354960784E-3
8.000000000E-3	-2.197332682E-3
8.020833333E-3	1.983703116E-3
8.041666667E-3	7.538071841E-3
8.062500000E-3	1.208532975E-2
8.083333333E-3	1.678518021E-2
8.104166667E-3	2.145451216E-2
8.125000000E-3	2.652058473E-2
8.145833333E-3	3.091525010E-2
8.166666667E-3	3.521835994E-2
8.187500000E-3	3.961302530E-2
8.208333333E-3	4.425183874E-2
8.229166667E-3	4.837183752E-2
8.250000000E-3	5.194250313E-2
8.270833333E-3	5.584887234E-2
8.291666667E-3	5.954161199E-2
8.312500000E-3	6.259346294E-2
8.333333333E-3	6.601153600E-2
8.354166667E-3	6.845301675E-2
8.375000000E-3	7.187108982E-2
8.395833333E-3	7.419049654E-2
8.416666667E-3	7.611316263E-2
8.437500000E-3	7.785271767E-2
8.458333333E-3	8.041627247E-2
8.479166667E-3	8.090456862E-2
8.500000000E-3	8.267464217E-2
8.520833333E-3	8.374279000E-2
8.541666667E-3	8.380382702E-2
8.562500000E-3	8.459730827E-2
8.583333333E-3	8.487197485E-2
8.604166667E-3	8.395641957E-2
8.625000000E-3	8.371227149E-2
8.645833333E-3	8.319345683E-2
8.666666667E-3	8.185064241E-2
8.687500000E-3	8.038575396E-2
8.708333333E-3	7.892086550E-2
8.729166667E-3	7.669301431E-2
8.750000000E-3	7.486190374E-2
8.770833333E-3	7.242042299E-2
8.791666667E-3	6.909390545E-2
8.812500000E-3	6.698812830E-2
