"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.523437500E3	1.224423597E0
4.546875000E3	7.621256826E-1
4.570312500E3	8.702025459E-1
4.593750000E3	1.175815679E0
4.617187500E3	1.168529661E0
4.640625000E3	8.684801173E-1
4.664062500E3	1.480125352E0
4.687500000E3	1.428507472E0
4.710937500E3	1.058003110E0
4.734375000E3	1.175301267E0
4.757812500E3	2.927768262E-1
4.781250000E3	2.953154870E-1
4.804687500E3	1.224675742E0
4.828125000E3	8.503699857E-1
4.851562500E3	4.916494942E-1
4.875000000E3	2.630179189E-1
4.898437500E3	3.611018696E-1
4.921875000E3	2.280478013E-1
4.945312500E3	8.240343547E-1
4.968750000E3	1.282726758E0
4.992187500E3	1.379206899E0
5.015625000E3	3.828720344E-1
5.039062500E3	5.120320265E-1
5.062500000E3	9.394647335E-1
5.085937500E3	1.484751866E0
5.109375000E3	4.830768435E-1
5.132812500E3	1.293517140E0
5.156250000E3	3.138544480E-1
5.179687500E3	3.201228790E-1
5.203125000E3	6.787595417E-1
5.226562500E3	4.817906199E-1
5.250000000E3	5.144238605E-1
5.273437500E3	1.463045688E-1
5.296875000E3	3.688294989E-1
5.320312500E3	7.426797576E-1
5.343750000E3	3.668660342E-1
5.367187500E3	5.522104406E-1
5.390625000E3	9.860414664E-1
5.414062500E3	1.041724505E0
5.437500000E3	7.186219413E-1
5.460937500E3	5.514017914E-1
5.484375000E3	4.155353061E-1
5.507812500E3	6.176040448E-1
5.531250000E3	4.289402819E-1
5.554687500E3	3.607410242E-1
5.578125000E3	9.865400212E-1
5.601562500E3	1.610513815E-1
5.625000000E3	6.081973070E-1
5.648437500E3	6.103163668E-1
5.671875000E3	9.192328728E-1
5.695312500E3	1.563084936E-1
5.718750000E3	5.363364018E-1
5.742187500E3	4.745522593E-1
5.765625000E3	1.996682575E-1
5.789062500E3	7.466479102E-2
5.812500000E3	3.492362277E-1
5.835937500E3	3.073088876E-1
5.859375000E3	3.092000119E-1
5.882812500E3	1.150658193E0
5.906250000E3	3.253881222E-1
5.929687500E3	4.103788975E-1
5.953125000E3	2.397665138E-1
5.976562500E3	1.932482725E-1
6.000000000E3	3.347195373E-1
6.023437500E3	4.468537005E-1
6.046875000E3	3.521745979E-1
6.070312500E3	3.889435061E-1
6.093750000E3	3.735866709E-1
6.117187500E3	4.219538606E-1
6.140625000E3	2.996951311E-1
6.164062500E3	4.958881581E-1
6.187500000E3	3.158308836E-1
6.210937500E3	1.151436205E-1
6.234375000E3	5.222690547E-1
6.257812500E3	4.245739163E-1
6.281250000E3	5.337163539E-1
6.304687500E3	3.039811900E-1
6.328125000E3	5.657033741E-1
6.351562500E3	2.481176960E-1
6.375000000E3	8.657444277E-1
6.398437500E3	1.615293943E-1
6.421875000E3	4.886343968E-1
6.445312500E3	5.277424083E-1
6.468750000E3	4.410191282E-1
6.492187500E3	2.917787384E-1
6.515625000E3	1.354129899E-1
6.539062500E3	4.815664822E-1
6.562500000E3	1.428268369E-1
6.585937500E3	9.063701155E-2
6.609375000E3	3.449514643E-1
6.632812500E3	2.820022710E-1
6.656250000E3	2.672043610E-1
6.679687500E3	1.777198528E-1
6.703125000E3	3.167389447E-1
6.726562500E3	2.703750597E-1
6.750000000E3	4.448263252E-2
6.773437500E3	2.171735124E-1
6.796875000E3	6.584419817E-1
6.820312500E3	3.892245806E-1
6.843750000E3	2.677880543E-1
6.867187500E3	1.042172681E-1
6.890625000E3	3.935469976E-1
6.914062500E3	1.389894457E-1
6.937500000E3	1.806338327E-1
6.960937500E3	1.531820754E-1
6.984375000E3	2.831425331E-1
7.007812500E3	1.058182911E-1
7.031250000E3	4.813623388E-1
7.054687500E3	4.782650008E-1
7.078125000E3	2.300240955E-1
7.101562500E3	8.701217874E-2
7.125000000E3	2.015477530E-1
7.148437500E3	3.728533536E-1
7.171875000E3	2.593792858E-1
7.195312500E3	4.026752068E-1
7.218750000E3	1.166867346E-1
7.242187500E3	3.477158987E-1
7.265625000E3	6.342436642E-2
7.289062500E3	3.278976449E-1
7.312500000E3	2.223604012E-1
7.335937500E3	1.522219110E-1
7.359375000E3	3.684084069E-1
7.382812500E3	2.119287609E-1
7.406250000E3	1.725617445E-1
7.429687500E3	2.109774793E-1
7.453125000E3	8.364732213E-2
7.476562500E3	2.690976016E-1
7.500000000E3	2.224691478E-1
7.523437500E3	3.217278370E-1
7.546875000E3	3.344674691E-1
7.570312500E3	1.868919630E-1
7.593750000E3	1.911294296E-1
7.617187500E3	6.686897643E-2
7.640625000E3	1.562028614E-1
7.664062500E3	2.432678673E-1
7.687500000E3	2.121742420E-1
7.710937500E3	2.754195110E-2
7.734375000E3	2.451053333E-1
7.757812500E3	5.342260989E-1
7.781250000E3	1.971795644E-1
7.804687500E3	6.667791165E-2
7.828125000E3	2.241932768E-1
7.851562500E3	1.993096889E-1
7.875000000E3	2.704054170E-1
7.898437500E3	4.220480290E-1
7.921875000E3	1.355420612E-1
7.945312500E3	3.329756719E-1
7.968750000E3	3.033079646E-1
7.992187500E3	4.993124668E-1
8.015625000E3	1.627918093E-1
8.039062500E3	1.650343616E-1
8.062500000E3	1.536811396E-1
8.085937500E3	1.366560464E-1
8.109375000E3	2.766581460E-1
8.132812500E3	1.780463734E-1
8.156250000E3	1.678171366E-1
8.179687500E3	1.140508933E-1
8.203125000E3	1.268192079E-1
8.226562500E3	3.272517604E-2
8.250000000E3	2.302184139E-1
