"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.382812500E3	2.532478305E-1
4.406250000E3	2.602939173E-1
4.429687500E3	2.550499963E-1
4.453125000E3	2.742803267E-1
4.476562500E3	2.907998130E-1
4.500000000E3	3.022950894E-1
4.523437500E3	2.875949183E-1
4.546875000E3	3.321674292E-1
4.570312500E3	3.488666397E-1
4.593750000E3	3.672214340E-1
4.617187500E3	3.629831562E-1
4.640625000E3	4.139685818E-1
4.664062500E3	4.450023470E-1
4.687500000E3	4.872366921E-1
4.710937500E3	5.563110814E-1
4.734375000E3	5.577300310E-1
4.757812500E3	6.362032410E-1
4.781250000E3	6.675317552E-1
4.804687500E3	7.941835921E-1
4.828125000E3	9.325623551E-1
4.851562500E3	9.921802271E-1
4.875000000E3	1.223353317E0
4.898437500E3	1.476919812E0
4.921875000E3	1.964320608E0
4.945312500E3	2.768639117E0
4.968750000E3	4.863435811E0
4.992187500E3	1.758508729E1
5.015625000E3	1.077981046E1
5.039062500E3	4.131647825E0
5.062500000E3	2.556043154E0
5.085937500E3	1.855942227E0
5.109375000E3	1.484884965E0
5.132812500E3	1.201905145E0
5.156250000E3	1.002765499E0
5.179687500E3	9.091814467E-1
5.203125000E3	7.884172300E-1
5.226562500E3	7.119461343E-1
5.250000000E3	6.522229431E-1
5.273437500E3	5.898022806E-1
5.296875000E3	5.482185557E-1
5.320312500E3	5.101516517E-1
5.343750000E3	4.677129422E-1
5.367187500E3	4.181446573E-1
5.390625000E3	4.263794225E-1
5.414062500E3	3.935122940E-1
5.437500000E3	3.741462282E-1
5.460937500E3	3.549156652E-1
5.484375000E3	3.500899472E-1
5.507812500E3	3.226621149E-1
5.531250000E3	3.172577674E-1
5.554687500E3	3.049793774E-1
5.578125000E3	2.884146957E-1
5.601562500E3	2.795219889E-1
5.625000000E3	2.561525961E-1
5.648437500E3	2.694880630E-1
5.671875000E3	2.356487482E-1
5.695312500E3	2.424682868E-1
5.718750000E3	2.395184963E-1
5.742187500E3	2.313385003E-1
5.765625000E3	2.262722173E-1
5.789062500E3	2.045439890E-1
5.812500000E3	2.126793253E-1
5.835937500E3	2.004283561E-1
5.859375000E3	1.973502955E-1
5.882812500E3	1.904297303E-1
5.906250000E3	1.856385028E-1
5.929687500E3	1.884706127E-1
5.953125000E3	1.854390767E-1
5.976562500E3	1.899551822E-1
6.000000000E3	1.790971542E-1
6.023437500E3	1.761522815E-1
6.046875000E3	1.702223391E-1
6.070312500E3	1.601013206E-1
6.093750000E3	1.660020747E-1
6.117187500E3	1.332417580E-1
6.140625000E3	1.495507688E-1
6.164062500E3	1.608578118E-1
6.187500000E3	1.441075480E-1
6.210937500E3	1.471537608E-1
6.234375000E3	1.545071088E-1
6.257812500E3	1.482506241E-1
6.281250000E3	1.211506650E-1
6.304687500E3	1.443867506E-1
6.328125000E3	1.170084665E-1
6.351562500E3	1.237949692E-1
6.375000000E3	1.181832004E-1
6.398437500E3	1.283407050E-1
6.421875000E3	1.334780663E-1
6.445312500E3	1.176373903E-1
6.468750000E3	1.419326478E-1
6.492187500E3	1.310320800E-1
6.515625000E3	1.081854512E-1
6.539062500E3	1.463194421E-1
6.562500000E3	1.253609072E-1
6.585937500E3	1.430860641E-1
6.609375000E3	1.275844361E-1
6.632812500E3	1.131993736E-1
6.656250000E3	1.035238606E-1
6.679687500E3	1.007713394E-1
6.703125000E3	1.285187293E-1
6.726562500E3	1.147541679E-1
6.750000000E3	7.735572248E-2
6.773437500E3	7.936963619E-2
6.796875000E3	9.811944867E-2
6.820312500E3	1.079104310E-1
6.843750000E3	9.069703216E-2
6.867187500E3	8.291118155E-2
6.890625000E3	1.163196547E-1
6.914062500E3	1.269419696E-1
6.937500000E3	9.638036878E-2
6.960937500E3	9.625725956E-2
6.984375000E3	8.056329012E-2
7.007812500E3	1.110531332E-1
7.031250000E3	8.163669088E-2
7.054687500E3	8.364127974E-2
7.078125000E3	1.017357193E-1
7.101562500E3	9.658952674E-2
7.125000000E3	8.386730903E-2
7.148437500E3	9.155472622E-2
7.171875000E3	8.418902097E-2
7.195312500E3	8.816702356E-2
7.218750000E3	7.543965981E-2
7.242187500E3	7.515931677E-2
7.265625000E3	8.130087060E-2
7.289062500E3	7.281679389E-2
7.312500000E3	9.437024179E-2
7.335937500E3	7.991719119E-2
7.359375000E3	8.960472364E-2
7.382812500E3	7.969852403E-2
7.406250000E3	7.770881581E-2
7.429687500E3	7.622893812E-2
7.453125000E3	8.274097933E-2
7.476562500E3	8.413762720E-2
7.500000000E3	8.006535406E-2
7.523437500E3	7.459672323E-2
7.546875000E3	7.882332541E-2
7.570312500E3	6.948156029E-2
7.593750000E3	7.154578209E-2
7.617187500E3	6.991267104E-2
7.640625000E3	7.222753242E-2
7.664062500E3	7.810072638E-2
7.687500000E3	6.589886602E-2
7.710937500E3	7.222063509E-2
7.734375000E3	7.426070810E-2
7.757812500E3	7.140459986E-2
7.781250000E3	7.437308043E-2
7.804687500E3	7.056930668E-2
7.828125000E3	6.611354487E-2
7.851562500E3	7.255847608E-2
7.875000000E3	6.923310363E-2
7.898437500E3	7.476628228E-2
7.921875000E3	6.381257942E-2
7.945312500E3	6.378104319E-2
7.968750000E3	6.474198285E-2
7.992187500E3	6.787919590E-2
8.015625000E3	6.499317964E-2
8.039062500E3	6.404550438E-2
8.062500000E3	6.814374995E-2
8.085937500E3	6.042219087E-2
8.109375000E3	6.741859778E-2
8.132812500E3	6.027304642E-2
8.156250000E3	6.410265739E-2
8.179687500E3	6.246476566E-2
8.203125000E3	6.412689759E-2
8.226562500E3	6.348631494E-2
8.250000000E3	6.044914029E-2
8.273437500E3	6.705217362E-2
8.296875000E3	5.724578744E-2
8.320312500E3	6.067907394E-2
8.343750000E3	6.428928400E-2
8.367187500E3	6.084630202E-2
8.390625000E3	5.925591571E-2
8.414062500E3	5.978047026E-2
8.437500000E3	6.007529795E-2
8.460937500E3	5.692004880E-2
8.484375000E3	6.013966424E-2
8.507812500E3	5.791379307E-2
8.531250000E3	5.638495440E-2
8.554687500E3	5.445753023E-2
8.578125000E3	5.857812343E-2
8.601562500E3	5.625719930E-2
8.625000000E3	6.287454329E-2
8.648437500E3	5.549862081E-2
8.671875000E3	5.616695936E-2
8.695312500E3	5.650960851E-2
8.718750000E3	5.487744651E-2
8.742187500E3	5.611948877E-2
8.765625000E3	4.918531114E-2
8.789062500E3	5.368273574E-2
8.812500000E3	5.783074521E-2
8.835937500E3	5.382240208E-2
8.859375000E3	5.033801729E-2
8.882812500E3	5.405408865E-2
8.906250000E3	5.360060375E-2
8.929687500E3	5.253629120E-2
8.953125000E3	5.153301804E-2
