"Time (s)"	"Recording (a.u.)"
7.958333333E-3	6.927701651E-3
7.979166667E-3	-4.364146855E-3
8.000000000E-3	-1.461836604E-2
8.020833333E-3	-2.679525132E-2
8.041666667E-3	-3.701895199E-2
8.062500000E-3	-4.666280099E-2
8.083333333E-3	-5.612353893E-2
8.104166667E-3	-6.372264779E-2
8.125000000E-3	-7.165746025E-2
8.145833333E-3	-7.708975494E-2
8.166666667E-3	-8.114871670E-2
8.187500000E-3	-8.523819697E-2
8.208333333E-3	-8.627582629E-2
8.229166667E-3	-8.703878903E-2
8.250000000E-3	-8.526871548E-2
8.270833333E-3	-8.261360515E-2
8.291666667E-3	-7.849360637E-2
8.312500000E-3	-7.324442274E-2
8.333333333E-3	-6.640827662E-2
8.354166667E-3	-5.844294565E-2
8.375000000E-3	-4.980620746E-2
8.395833333E-3	-4.004028443E-2
8.416666667E-3	-2.966399121E-2
8.437500000E-3	-1.834162420E-2
8.458333333E-3	-7.904293954E-3
8.479166667E-3	4.547257912E-3
8.500000000E-3	1.495406964E-2
8.520833333E-3	2.621539964E-2
8.541666667E-3	3.738517411E-2
8.562500000E-3	4.681539354E-2
8.583333333E-3	5.578783532E-2
8.604166667E-3	6.448561052E-2
8.625000000E-3	7.162694174E-2
8.645833333E-3	7.715079196E-2
8.666666667E-3	8.172856838E-2
8.687500000E-3	8.493301187E-2
8.708333333E-3	8.688619648E-2
8.729166667E-3	8.648945585E-2
8.750000000E-3	8.569597461E-2
8.770833333E-3	8.319345683E-2
8.791666667E-3	7.840205084E-2
8.812500000E-3	7.342753380E-2
8.833333333E-3	6.649983215E-2
8.854166667E-3	5.874813074E-2
8.875000000E-3	5.001983703E-2
8.895833333E-3	3.982665487E-2
8.916666667E-3	2.972502823E-2
8.937500000E-3	1.925717948E-2
8.958333333E-3	7.415997803E-3
8.979166667E-3	-3.570665609E-3
9.000000000E-3	-1.516769921E-2
9.020833333E-3	-2.591021455E-2
9.041666667E-3	-3.622547075E-2
9.062500000E-3	-4.730368969E-2
9.083333333E-3	-5.563524277E-2
9.104166667E-3	-6.387524033E-2
9.125000000E-3	-7.116916410E-2
9.145833333E-3	-7.696768090E-2
9.166666667E-3	-8.117923521E-2
9.187500000E-3	-8.459730827E-2
9.208333333E-3	-8.578753014E-2
9.229166667E-3	-8.661152989E-2
9.250000000E-3	-8.471938231E-2
9.270833333E-3	-8.209479049E-2
9.291666667E-3	-7.849360637E-2
9.312500000E-3	-7.272560808E-2
9.333333333E-3	-6.576738792E-2
9.354166667E-3	-5.838190863E-2
9.375000000E-3	-4.974517045E-2
9.395833333E-3	-3.958250679E-2
9.416666667E-3	-2.874843593E-2
9.437500000E-3	-1.898251289E-2
9.458333333E-3	-7.446516312E-3
9.479166667E-3	4.486220893E-3
9.500000000E-3	1.516769921E-2
9.520833333E-3	2.597125156E-2
9.541666667E-3	3.686635945E-2
9.562500000E-3	4.687643056E-2
9.583333333E-3	5.523850215E-2
9.604166667E-3	6.372264779E-2
9.625000000E-3	7.077242347E-2
9.645833333E-3	7.623523667E-2
9.666666667E-3	8.136234626E-2
9.687500000E-3	8.438367870E-2
9.708333333E-3	8.566545610E-2
9.729166667E-3	8.664204840E-2
9.750000000E-3	8.490249336E-2
9.770833333E-3	8.206427198E-2
9.791666667E-3	7.782219916E-2
9.812500000E-3	7.278664510E-2
9.833333333E-3	6.601153600E-2
9.854166667E-3	5.758842738E-2
9.875000000E-3	4.867702261E-2
9.895833333E-3	3.976561785E-2
9.916666667E-3	2.877895444E-2
9.937500000E-3	1.794488357E-2
9.958333333E-3	7.324442274E-3
9.979166667E-3	-3.784295175E-3
1.000000000E-2	-1.513718070E-2
1.002083333E-2	-2.633747368E-2
1.004166667E-2	-3.701895199E-2
1.006250000E-2	-4.608294931E-2
1.008333333E-2	-5.563524277E-2
1.010416667E-2	-6.408886990E-2
1.012500000E-2	-7.031464583E-2
1.014583333E-2	-7.654042177E-2
1.016666667E-2	-8.102664266E-2
1.018750000E-2	-8.435316019E-2
1.020833333E-2	-8.609271523E-2
1.022916667E-2	-8.594012268E-2
1.025000000E-2	-8.478041932E-2
1.027083333E-2	-8.197271645E-2
1.029166667E-2	-7.803582873E-2
1.031250000E-2	-7.251197851E-2
1.033333333E-2	-6.604205451E-2
1.035416667E-2	-5.786309397E-2
1.037500000E-2	-4.950102237E-2
1.039583333E-2	-3.958250679E-2
1.041666667E-2	-2.917569506E-2
1.043750000E-2	-1.898251289E-2
1.045833333E-2	-7.202368236E-3
1.047916667E-2	3.662221137E-3
1.050000000E-2	1.474044008E-2
1.052083333E-2	2.600177007E-2
1.054166667E-2	3.680532243E-2
1.056250000E-2	4.638813440E-2
1.058333333E-2	5.514694662E-2
1.060416667E-2	6.350901822E-2
1.062500000E-2	7.089449751E-2
1.064583333E-2	7.586901456E-2
1.066666667E-2	8.062990204E-2
1.068750000E-2	8.453627125E-2
1.070833333E-2	8.566545610E-2
1.072916667E-2	8.633686331E-2
1.075000000E-2	8.450575274E-2
1.077083333E-2	8.252204962E-2
1.079166667E-2	7.827997681E-2
1.081250000E-2	7.272560808E-2
1.083333333E-2	6.595049898E-2
1.085416667E-2	5.838190863E-2
1.087500000E-2	4.974517045E-2
1.089583333E-2	3.964354381E-2
1.091666667E-2	2.951139866E-2
1.093750000E-2	1.892147588E-2
1.095833333E-2	7.812738426E-3
1.097916667E-2	-3.875850703E-3
1.100000000E-2	-1.461836604E-2
1.102083333E-2	-2.584917753E-2
1.104166667E-2	-3.668324839E-2
1.106250000E-2	-4.611346782E-2
1.108333333E-2	-5.545213172E-2
1.110416667E-2	-6.396679586E-2
1.112500000E-2	-7.028412732E-2
1.114583333E-2	-7.660145878E-2
1.116666667E-2	-8.148442030E-2
1.118750000E-2	-8.401745659E-2
1.120833333E-2	-8.624530778E-2
1.122916667E-2	-8.636738182E-2
1.125000000E-2	-8.505508591E-2
1.127083333E-2	-8.236945708E-2
1.129166667E-2	-7.812738426E-2
1.131250000E-2	-7.339701529E-2
1.133333333E-2	-6.634723960E-2
1.135416667E-2	-5.838190863E-2
1.137500000E-2	-5.032502213E-2
1.139583333E-2	-3.985717338E-2
1.141666667E-2	-2.987762078E-2
1.143750000E-2	-1.873836482E-2
1.145833333E-2	-7.446516312E-3
1.147916667E-2	3.326517533E-3
1.150000000E-2	1.501510666E-2
1.152083333E-2	2.633747368E-2
1.154166667E-2	3.668324839E-2
1.156250000E-2	4.583880123E-2
1.158333333E-2	5.575731681E-2
1.160416667E-2	6.402783288E-2
1.162500000E-2	7.092501602E-2
1.164583333E-2	7.626575518E-2
1.166666667E-2	8.163701285E-2
1.168750000E-2	8.520767846E-2
1.170833333E-2	8.615375225E-2
1.172916667E-2	8.630634480E-2
1.175000000E-2	8.566545610E-2
1.177083333E-2	8.316293832E-2
1.179166667E-2	7.919553209E-2
1.181250000E-2	7.281716361E-2
1.183333333E-2	6.723227638E-2
1.185416667E-2	5.899227882E-2
1.187500000E-2	4.959257790E-2
1.189583333E-2	3.961302530E-2
1.191666667E-2	3.009125034E-2
1.193750000E-2	1.889095737E-2
1.195833333E-2	7.477034822E-3
1.197916667E-2	-3.570665609E-3
1.200000000E-2	-1.483199561E-2
1.202083333E-2	-2.587969604E-2
1.204166667E-2	-3.707998901E-2
1.206250000E-2	-4.635761589E-2
1.208333333E-2	-5.597094638E-2
1.210416667E-2	-6.399731437E-2
1.212500000E-2	-7.089449751E-2
1.214583333E-2	-7.712027345E-2
1.216666667E-2	-8.194219794E-2
1.218750000E-2	-8.420056764E-2
1.220833333E-2	-8.639790033E-2
1.222916667E-2	-8.685567797E-2
1.225000000E-2	-8.532975249E-2
1.227083333E-2	-8.212530900E-2
1.229166667E-2	-7.824945830E-2
1.231250000E-2	-7.284768212E-2
1.233333333E-2	-6.604205451E-2
1.235416667E-2	-5.832087161E-2
1.237500000E-2	-4.925687429E-2
1.239583333E-2	-4.019287698E-2
1.241666667E-2	-2.899258400E-2
1.243750000E-2	-1.870784631E-2
1.245833333E-2	-6.836146123E-3
1.247916667E-2	4.425183874E-3
1.250000000E-2	1.516769921E-2
1.252083333E-2	2.630695517E-2
1.254166667E-2	3.732413709E-2
1.256250000E-2	4.666280099E-2
1.258333333E-2	5.581835383E-2
1.260416667E-2	6.402783288E-2
1.262500000E-2	7.080294198E-2
1.264583333E-2	7.699819941E-2
1.266666667E-2	8.105716117E-2
1.268750000E-2	8.471938231E-2
1.270833333E-2	8.597064119E-2
1.272916667E-2	8.642841884E-2
1.275000000E-2	8.554338206E-2
1.277083333E-2	8.221686453E-2
1.279166667E-2	7.773064364E-2
1.281250000E-2	7.303079318E-2
1.283333333E-2	6.582842494E-2
1.285416667E-2	5.838190863E-2
1.287500000E-2	4.916531877E-2
1.289583333E-2	3.955198828E-2
1.291666667E-2	2.929776910E-2
1.293750000E-2	1.791436506E-2
1.295833333E-2	6.561479537E-3
1.297916667E-2	-3.875850703E-3
1.300000000E-2	-1.571703238E-2
1.302083333E-2	-2.649006623E-2
1.304166667E-2	-3.668324839E-2
1.306250000E-2	-4.660176397E-2
1.308333333E-2	-5.600146489E-2
1.310416667E-2	-6.408886990E-2
1.312500000E-2	-7.092501602E-2
1.314583333E-2	-7.687612537E-2
1.316666667E-2	-8.133182775E-2
1.318750000E-2	-8.441419721E-2
1.320833333E-2	-8.609271523E-2
1.322916667E-2	-8.618427076E-2
1.325000000E-2	-8.493301187E-2
1.327083333E-2	-8.261360515E-2
1.329166667E-2	-7.818842128E-2
1.331250000E-2	-7.245094150E-2
1.333333333E-2	-6.585894345E-2
1.335416667E-2	-5.832087161E-2
1.337500000E-2	-4.904324473E-2
1.339583333E-2	-3.988769189E-2
1.341666667E-2	-2.929776910E-2
1.343750000E-2	-1.806695761E-2
1.345833333E-2	-7.629627369E-3
1.347916667E-2	3.936887722E-3
1.350000000E-2	1.602221747E-2
1.352083333E-2	2.578814051E-2
1.354166667E-2	3.711050752E-2
1.356250000E-2	4.660176397E-2
1.358333333E-2	5.572679830E-2
1.360416667E-2	6.439405499E-2
1.362500000E-2	7.101657155E-2
1.364583333E-2	7.666249580E-2
1.366666667E-2	8.136234626E-2
1.368750000E-2	8.444471572E-2
1.370833333E-2	8.581804865E-2
1.372916667E-2	8.615375225E-2
1.375000000E-2	8.520767846E-2
1.377083333E-2	8.233893857E-2
1.379166667E-2	7.812738426E-2
1.381250000E-2	7.275612659E-2
1.383333333E-2	6.619464705E-2
1.385416667E-2	5.835139012E-2
1.387500000E-2	4.974517045E-2
1.389583333E-2	3.961302530E-2
1.391666667E-2	2.951139866E-2
1.393750000E-2	1.843317972E-2
1.395833333E-2	7.171849727E-3
1.397916667E-2	-4.608294931E-3
1.400000000E-2	-1.516769921E-2
1.402083333E-2	-2.618488113E-2
1.404166667E-2	-3.665272988E-2
1.406250000E-2	-4.681539354E-2
1.408333333E-2	-5.600146489E-2
1.410416667E-2	-6.353953673E-2
1.412500000E-2	-7.107760857E-2
1.414583333E-2	-7.660145878E-2
1.416666667E-2	-8.151493881E-2
1.418750000E-2	-8.407849361E-2
1.420833333E-2	-8.618427076E-2
1.422916667E-2	-8.676412244E-2
1.425000000E-2	-8.514664144E-2
1.427083333E-2	-8.236945708E-2
1.429166667E-2	-7.837153233E-2
1.431250000E-2	-7.321390423E-2
1.433333333E-2	-6.591998047E-2
1.435416667E-2	-5.792413099E-2
1.437500000E-2	-5.005035554E-2
1.439583333E-2	-4.007080294E-2
1.441666667E-2	-2.938932463E-2
1.443750000E-2	-1.904354991E-2
1.445833333E-2	-7.904293954E-3
1.447916667E-2	3.936887722E-3
1.450000000E-2	1.474044008E-2
1.452083333E-2	2.575762200E-2
1.454166667E-2	3.646961882E-2
1.456250000E-2	4.651020844E-2
1.458333333E-2	5.484176153E-2
1.460416667E-2	6.360057375E-2
1.462500000E-2	7.086397900E-2
1.464583333E-2	7.599108860E-2
1.466666667E-2	8.133182775E-2
1.468750000E-2	8.420056764E-2
1.470833333E-2	8.578753014E-2
1.472916667E-2	8.606219672E-2
1.475000000E-2	8.484145634E-2
1.477083333E-2	8.182012391E-2
1.479166667E-2	7.827997681E-2
1.481250000E-2	7.272560808E-2
1.483333333E-2	6.558427686E-2
1.485416667E-2	5.865657521E-2
1.487500000E-2	4.965361492E-2
1.489583333E-2	3.946043275E-2
1.491666667E-2	2.935880612E-2
1.493750000E-2	1.937925352E-2
1.495833333E-2	7.202368236E-3
1.497916667E-2	-3.753776666E-3
1.500000000E-2	-1.492355113E-2
1.502083333E-2	-2.511673330E-2
1.504166667E-2	-3.631702628E-2
1.506250000E-2	-4.593035676E-2
1.508333333E-2	-5.468916898E-2
1.510416667E-2	-6.308175909E-2
1.512500000E-2	-6.949064608E-2
1.514583333E-2	-7.638782922E-2
1.516666667E-2	-8.023316141E-2
1.518750000E-2	-8.355967895E-2
1.520833333E-2	-8.578753014E-2
1.522916667E-2	-8.575701163E-2
1.525000000E-2	-8.450575274E-2
1.527083333E-2	-8.224738304E-2
1.529166667E-2	-7.794427320E-2
1.531250000E-2	-7.263405255E-2
1.533333333E-2	-6.613361003E-2
1.535416667E-2	-5.832087161E-2
1.537500000E-2	-4.940946684E-2
1.539583333E-2	-4.019287698E-2
1.541666667E-2	-2.932828761E-2
1.543750000E-2	-1.864680929E-2
1.545833333E-2	-8.056886502E-3
1.547916667E-2	3.814813684E-3
1.550000000E-2	1.489303262E-2
1.552083333E-2	2.511673330E-2
1.554166667E-2	3.613391522E-2
1.556250000E-2	4.635761589E-2
1.558333333E-2	5.490279855E-2
1.560416667E-2	6.314279611E-2
1.562500000E-2	7.040620136E-2
1.564583333E-2	7.611316263E-2
1.566666667E-2	8.087405011E-2
1.568750000E-2	8.404797510E-2
