"Time (s)"	"Recording (a.u.)"
2.750000000E-3	-1.745658742E-2
2.770833333E-3	-2.429273354E-2
2.791666667E-3	-3.238013855E-2
2.812500000E-3	-3.912472915E-2
2.833333333E-3	-4.461806085E-2
2.854166667E-3	-4.916531877E-2
2.875000000E-3	-5.291909543E-2
2.895833333E-3	-5.508590960E-2
2.916666667E-3	-5.728324229E-2
2.937500000E-3	-5.761894589E-2
2.958333333E-3	-5.850398267E-2
2.979166667E-3	-5.642872402E-2
3.000000000E-3	-5.584887234E-2
3.020833333E-3	-5.276650288E-2
3.041666667E-3	-4.895168920E-2
3.062500000E-3	-4.605243080E-2
3.083333333E-3	-4.168828394E-2
3.104166667E-3	-3.552354503E-2
3.125000000E-3	-2.996917631E-2
3.145833333E-3	-2.230903043E-2
3.166666667E-3	-1.440473647E-2
3.187500000E-3	-6.958220161E-3
3.208333333E-3	1.586962493E-3
3.229166667E-3	9.063997314E-3
3.250000000E-3	1.721243934E-2
3.270833333E-3	2.447584460E-2
3.291666667E-3	3.210547197E-2
3.312500000E-3	3.805658132E-2
3.333333333E-3	4.440443129E-2
3.354166667E-3	4.870754112E-2
3.375000000E-3	5.261391034E-2
3.395833333E-3	5.511642811E-2
3.416666667E-3	5.670339061E-2
3.437500000E-3	5.752739036E-2
3.458333333E-3	5.786309397E-2
3.479166667E-3	5.777153844E-2
3.500000000E-3	5.468916898E-2
3.520833333E-3	5.291909543E-2
3.541666667E-3	5.069124424E-2
3.562500000E-3	4.623554186E-2
3.583333333E-3	4.187139500E-2
3.604166667E-3	3.631702628E-2
3.625000000E-3	3.003021332E-2
3.645833333E-3	2.240058596E-2
3.666666667E-3	1.492355113E-2
3.687500000E-3	7.110812708E-3
3.708333333E-3	-1.037629322E-3
3.729166667E-3	-8.362071596E-3
3.750000000E-3	-1.736503189E-2
3.770833333E-3	-2.365184484E-2
3.791666667E-3	-3.128147221E-2
3.812500000E-3	-3.817865535E-2
3.833333333E-3	-4.361095004E-2
3.854166667E-3	-4.821924497E-2
3.875000000E-3	-5.172887356E-2
3.895833333E-3	-5.417035432E-2
3.916666667E-3	-5.621509445E-2
3.937500000E-3	-5.728324229E-2
3.958333333E-3	-5.722220527E-2
3.979166667E-3	-5.670339061E-2
4.000000000E-3	-5.514694662E-2
4.020833333E-3	-5.185094760E-2
4.041666667E-3	-4.953154088E-2
4.062500000E-3	-4.589983825E-2
4.083333333E-3	-4.086428419E-2
4.104166667E-3	-3.592028565E-2
4.125000000E-3	-2.951139866E-2
4.145833333E-3	-2.188177129E-2
4.166666667E-3	-1.446577349E-2
4.187500000E-3	-5.890072329E-3
4.208333333E-3	1.495406964E-3
4.229166667E-3	8.880886258E-3
4.250000000E-3	1.693777276E-2
4.270833333E-3	2.407910398E-2
4.291666667E-3	3.173924986E-2
4.312500000E-3	3.750724815E-2
4.333333333E-3	4.345835749E-2
4.354166667E-3	4.956205939E-2
4.375000000E-3	5.151524400E-2
4.395833333E-3	5.337687307E-2
4.416666667E-3	5.584887234E-2
4.437500000E-3	5.667287210E-2
4.458333333E-3	5.706961272E-2
4.479166667E-3	5.594042787E-2
4.500000000E-3	5.459761345E-2
4.520833333E-3	5.188146611E-2
4.541666667E-3	4.879909665E-2
4.562500000E-3	4.501480148E-2
4.583333333E-3	4.016235847E-2
4.604166667E-3	3.448591571E-2
4.625000000E-3	2.883999145E-2
4.645833333E-3	2.090517899E-2
4.666666667E-3	1.361125523E-2
4.687500000E-3	6.042664876E-3
4.708333333E-3	-1.800592059E-3
4.729166667E-3	-9.949034089E-3
4.750000000E-3	-1.767021699E-2
4.770833333E-3	-2.502517777E-2
4.791666667E-3	-3.234962004E-2
4.812500000E-3	-3.878902554E-2
4.833333333E-3	-4.388561663E-2
4.854166667E-3	-4.773094882E-2
4.875000000E-3	-5.212561419E-2
4.895833333E-3	-5.471968749E-2
4.916666667E-3	-5.612353893E-2
4.937500000E-3	-5.725272378E-2
4.958333333E-3	-5.780205695E-2
4.979166667E-3	-5.572679830E-2
5.000000000E-3	-5.426190985E-2
5.020833333E-3	-5.102694784E-2
5.041666667E-3	-4.928739280E-2
5.062500000E-3	-4.608294931E-2
5.083333333E-3	-4.068117313E-2
5.104166667E-3	-3.518784143E-2
5.125000000E-3	-2.890102847E-2
5.145833333E-3	-2.157658620E-2
5.166666667E-3	-1.355021821E-2
5.187500000E-3	-5.676442763E-3
5.208333333E-3	1.159703360E-3
5.229166667E-3	8.941923276E-3
5.250000000E-3	1.715140233E-2
5.270833333E-3	2.529984436E-2
5.291666667E-3	3.225806452E-2
5.312500000E-3	3.833124790E-2
5.333333333E-3	4.419080172E-2
5.354166667E-3	4.916531877E-2
5.375000000E-3	5.178991058E-2
5.395833333E-3	5.429242836E-2
5.416666667E-3	5.639820551E-2
5.437500000E-3	5.844294565E-2
5.458333333E-3	5.771050142E-2
5.479166667E-3	5.600146489E-2
5.500000000E-3	5.523850215E-2
5.520833333E-3	5.288857692E-2
5.541666667E-3	4.892117069E-2
5.562500000E-3	4.586931974E-2
5.583333333E-3	4.104739525E-2
5.604166667E-3	3.622547075E-2
5.625000000E-3	2.926725059E-2
5.645833333E-3	2.246162297E-2
5.666666667E-3	1.431318094E-2
5.687500000E-3	6.836146123E-3
5.708333333E-3	-8.545182653E-4
5.729166667E-3	-9.216589862E-3
5.750000000E-3	-1.730399487E-2
5.770833333E-3	-2.435377056E-2
5.791666667E-3	-3.186132389E-2
5.812500000E-3	-3.897213660E-2
5.833333333E-3	-4.425183874E-2
5.854166667E-3	-4.861598560E-2
5.875000000E-3	-5.322428053E-2
5.895833333E-3	-5.548265023E-2
5.916666667E-3	-5.652027955E-2
5.937500000E-3	-5.801568651E-2
5.958333333E-3	-5.807672353E-2
5.979166667E-3	-5.764946440E-2
6.000000000E-3	-5.478072451E-2
6.020833333E-3	-5.322428053E-2
6.041666667E-3	-5.072176275E-2
6.062500000E-3	-4.629657888E-2
6.083333333E-3	-4.162724693E-2
6.104166667E-3	-3.622547075E-2
6.125000000E-3	-2.929776910E-2
6.145833333E-3	-2.282784509E-2
6.166666667E-3	-1.556443983E-2
6.187500000E-3	-6.591998047E-3
6.208333333E-3	4.882961516E-4
6.229166667E-3	9.125034333E-3
6.250000000E-3	1.678518021E-2
6.270833333E-3	2.475051119E-2
6.291666667E-3	3.228858303E-2
6.312500000E-3	3.811761834E-2
6.333333333E-3	4.391613514E-2
6.354166667E-3	4.882961516E-2
6.375000000E-3	5.188146611E-2
6.395833333E-3	5.563524277E-2
6.416666667E-3	5.630664998E-2
6.437500000E-3	5.816827906E-2
6.458333333E-3	5.844294565E-2
6.479166667E-3	5.713064974E-2
6.500000000E-3	5.536057619E-2
6.520833333E-3	5.288857692E-2
6.541666667E-3	5.059968871E-2
6.562500000E-3	4.611346782E-2
6.583333333E-3	4.153569140E-2
6.604166667E-3	3.573717460E-2
6.625000000E-3	2.993865780E-2
6.645833333E-3	2.273628956E-2
6.666666667E-3	1.455732902E-2
6.687500000E-3	7.141331217E-3
6.708333333E-3	-4.272591327E-4
6.729166667E-3	-8.911404767E-3
6.750000000E-3	-1.632740257E-2
6.770833333E-3	-2.514725181E-2
6.791666667E-3	-3.131199072E-2
6.812500000E-3	-3.875850703E-2
6.833333333E-3	-4.461806085E-2
6.854166667E-3	-4.858546709E-2
6.875000000E-3	-5.227820673E-2
6.895833333E-3	-5.453657643E-2
6.916666667E-3	-5.661183508E-2
6.937500000E-3	-5.774101993E-2
6.958333333E-3	-5.789361248E-2
6.979166667E-3	-5.713064974E-2
7.000000000E-3	-5.523850215E-2
7.020833333E-3	-5.294961394E-2
7.041666667E-3	-5.014191107E-2
7.062500000E-3	-4.544206061E-2
7.083333333E-3	-4.123050630E-2
7.104166667E-3	-3.689687796E-2
7.125000000E-3	-2.920621357E-2
7.145833333E-3	-2.200384533E-2
7.166666667E-3	-1.519821772E-2
7.187500000E-3	-6.653035066E-3
7.208333333E-3	4.882961516E-4
7.229166667E-3	8.331553087E-3
7.250000000E-3	1.638843959E-2
7.270833333E-3	2.386547441E-2
7.291666667E-3	3.186132389E-2
7.312500000E-3	3.787347026E-2
7.333333333E-3	4.379406110E-2
7.354166667E-3	4.760887478E-2
7.375000000E-3	5.200354015E-2
7.395833333E-3	5.410931730E-2
7.416666667E-3	5.578783532E-2
7.437500000E-3	5.786309397E-2
7.458333333E-3	5.728324229E-2
7.479166667E-3	5.758842738E-2
7.500000000E-3	5.398724326E-2
7.520833333E-3	5.175939207E-2
7.541666667E-3	4.971465194E-2
7.562500000E-3	4.513687551E-2
7.583333333E-3	4.077272866E-2
7.604166667E-3	3.558458205E-2
7.625000000E-3	2.883999145E-2
7.645833333E-3	2.243110446E-2
7.666666667E-3	1.379436628E-2
7.687500000E-3	5.737479781E-3
7.708333333E-3	-1.007110813E-3
7.729166667E-3	-8.728293710E-3
7.750000000E-3	-1.724295785E-2
7.770833333E-3	-2.499465926E-2
7.791666667E-3	-3.167821284E-2
7.812500000E-3	-3.827021088E-2
7.833333333E-3	-4.403820917E-2
7.854166667E-3	-4.910428175E-2
7.875000000E-3	-5.215613269E-2
7.895833333E-3	-5.417035432E-2
7.916666667E-3	-5.667287210E-2
7.937500000E-3	-5.862605670E-2
7.958333333E-3	-5.777153844E-2
7.979166667E-3	-5.682546464E-2
8.000000000E-3	-5.542161321E-2
8.020833333E-3	-5.291909543E-2
8.041666667E-3	-4.907376324E-2
8.062500000E-3	-4.611346782E-2
8.083333333E-3	-4.168828394E-2
8.104166667E-3	-3.530991546E-2
8.125000000E-3	-2.972502823E-2
8.145833333E-3	-2.233954894E-2
8.166666667E-3	-1.470992157E-2
8.187500000E-3	-7.293923765E-3
8.208333333E-3	1.068147832E-3
8.229166667E-3	8.209479049E-3
8.250000000E-3	1.638843959E-2
8.270833333E-3	2.383495590E-2
8.291666667E-3	3.057954649E-2
8.312500000E-3	3.759880367E-2
8.333333333E-3	4.297006134E-2
8.354166667E-3	4.751731925E-2
8.375000000E-3	5.200354015E-2
8.395833333E-3	5.423139134E-2
8.416666667E-3	5.621509445E-2
8.437500000E-3	5.749687185E-2
8.458333333E-3	5.764946440E-2
8.479166667E-3	5.691702017E-2
8.500000000E-3	5.432294687E-2
8.520833333E-3	5.291909543E-2
8.541666667E-3	4.986724448E-2
8.562500000E-3	4.516739402E-2
8.583333333E-3	4.132206183E-2
8.604166667E-3	3.573717460E-2
8.625000000E-3	2.963347270E-2
8.645833333E-3	2.212591937E-2
8.666666667E-3	1.455732902E-2
8.687500000E-3	6.500442518E-3
8.708333333E-3	-1.159703360E-3
8.729166667E-3	-9.247108371E-3
8.750000000E-3	-1.702932829E-2
8.770833333E-3	-2.520828883E-2
8.791666667E-3	-3.067110202E-2
8.812500000E-3	-3.814813684E-2
8.833333333E-3	-4.467909787E-2
8.854166667E-3	-4.867702261E-2
8.875000000E-3	-5.169835505E-2
8.895833333E-3	-5.508590960E-2
8.916666667E-3	-5.752739036E-2
8.937500000E-3	-5.819879757E-2
8.958333333E-3	-5.813776055E-2
8.979166667E-3	-5.771050142E-2
9.000000000E-3	-5.633716849E-2
9.020833333E-3	-5.322428053E-2
9.041666667E-3	-5.011139256E-2
9.062500000E-3	-4.623554186E-2
9.083333333E-3	-4.202398755E-2
9.104166667E-3	-3.656117435E-2
9.125000000E-3	-2.920621357E-2
9.145833333E-3	-2.252265999E-2
9.166666667E-3	-1.492355113E-2
9.187500000E-3	-6.347849971E-3
9.208333333E-3	1.129184851E-3
9.229166667E-3	9.186071352E-3
9.250000000E-3	1.654103214E-2
9.270833333E-3	2.453688162E-2
9.291666667E-3	3.125095370E-2
9.312500000E-3	3.717154454E-2
9.333333333E-3	4.452650533E-2
9.354166667E-3	4.815820795E-2
9.375000000E-3	5.172887356E-2
9.395833333E-3	5.484176153E-2
9.416666667E-3	5.630664998E-2
9.437500000E-3	5.786309397E-2
9.458333333E-3	5.713064974E-2
9.479166667E-3	5.716116825E-2
9.500000000E-3	5.523850215E-2
9.520833333E-3	5.270546587E-2
9.541666667E-3	5.041657765E-2
9.562500000E-3	4.626606037E-2
9.583333333E-3	4.144413587E-2
9.604166667E-3	3.613391522E-2
9.625000000E-3	2.975554674E-2
9.645833333E-3	2.197332682E-2
9.666666667E-3	1.443525498E-2
9.687500000E-3	6.622516556E-3
9.708333333E-3	-6.408886990E-4
9.729166667E-3	-9.552293466E-3
9.750000000E-3	-1.672414319E-2
9.770833333E-3	-2.414014100E-2
9.791666667E-3	-3.143406476E-2
9.812500000E-3	-3.738517411E-2
9.833333333E-3	-4.373302408E-2
9.854166667E-3	-4.766991180E-2
9.875000000E-3	-5.142368847E-2
9.895833333E-3	-5.435346538E-2
9.916666667E-3	-5.612353893E-2
9.937500000E-3	-5.734427931E-2
9.958333333E-3	-5.752739036E-2
9.979166667E-3	-5.655079806E-2
1.000000000E-2	-5.404828028E-2
1.002083333E-2	-5.273598437E-2
1.004166667E-2	-4.922635578E-2
1.006250000E-2	-4.535050508E-2
1.008333333E-2	-4.107791375E-2
1.010416667E-2	-3.546250801E-2
1.012500000E-2	-2.902310251E-2
1.014583333E-2	-2.221747490E-2
1.016666667E-2	-1.364177374E-2
1.018750000E-2	-6.164738914E-3
1.020833333E-2	1.129184851E-3
1.022916667E-2	9.125034333E-3
1.025000000E-2	1.733451338E-2
1.027083333E-2	2.447584460E-2
1.029166667E-2	3.140354625E-2
1.031250000E-2	3.750724815E-2
1.033333333E-2	4.385509812E-2
1.035416667E-2	4.876857814E-2
1.037500000E-2	5.136265145E-2
1.039583333E-2	5.447553941E-2
1.041666667E-2	5.688650166E-2
1.043750000E-2	5.807672353E-2
1.045833333E-2	5.767998291E-2
1.047916667E-2	5.752739036E-2
1.050000000E-2	5.597094638E-2
1.052083333E-2	5.313272500E-2
1.054166667E-2	4.943998535E-2
1.056250000E-2	4.593035676E-2
1.058333333E-2	4.171880245E-2
1.060416667E-2	3.540147099E-2
1.062500000E-2	3.015228736E-2
1.064583333E-2	2.252265999E-2
1.066666667E-2	1.483199561E-2
1.068750000E-2	6.591998047E-3
1.070833333E-2	-1.220740379E-3
1.072916667E-2	-8.758812220E-3
1.075000000E-2	-1.611377300E-2
1.077083333E-2	-2.414014100E-2
1.079166667E-2	-3.118991668E-2
1.081250000E-2	-3.781243324E-2
1.083333333E-2	-4.388561663E-2
1.085416667E-2	-4.840235603E-2
1.087500000E-2	-5.224768822E-2
1.089583333E-2	-5.420087283E-2
1.091666667E-2	-5.590990936E-2
1.093750000E-2	-5.719168676E-2
1.095833333E-2	-5.856501968E-2
1.097916667E-2	-5.719168676E-2
1.100000000E-2	-5.484176153E-2
1.102083333E-2	-5.301065096E-2
1.104166667E-2	-4.953154088E-2
1.106250000E-2	-4.498428297E-2
1.108333333E-2	-4.141361736E-2
1.110416667E-2	-3.561510056E-2
1.112500000E-2	-2.951139866E-2
1.114583333E-2	-2.279732658E-2
1.116666667E-2	-1.355021821E-2
1.118750000E-2	-6.103701895E-3
1.120833333E-2	1.373332926E-3
1.122916667E-2	9.582811975E-3
1.125000000E-2	1.681569872E-2
1.127083333E-2	2.392651143E-2
1.129166667E-2	3.170873135E-2
1.131250000E-2	3.811761834E-2
1.133333333E-2	4.382457961E-2
1.135416667E-2	4.901272622E-2
1.137500000E-2	5.224768822E-2
1.139583333E-2	5.420087283E-2
1.141666667E-2	5.700857570E-2
1.143750000E-2	5.883968627E-2
1.145833333E-2	5.792413099E-2
1.147916667E-2	5.740531632E-2
1.150000000E-2	5.679494613E-2
1.152083333E-2	5.313272500E-2
1.154166667E-2	5.069124424E-2
1.156250000E-2	4.602191229E-2
1.158333333E-2	4.232917264E-2
1.160416667E-2	3.595080416E-2
1.162500000E-2	2.917569506E-2
1.164583333E-2	2.200384533E-2
1.166666667E-2	1.480147710E-2
1.168750000E-2	7.507553331E-3
1.170833333E-2	-1.892147588E-3
1.172916667E-2	-8.362071596E-3
1.175000000E-2	-1.571703238E-2
1.177083333E-2	-2.407910398E-2
1.179166667E-2	-3.161717582E-2
1.181250000E-2	-3.732413709E-2
1.183333333E-2	-4.345835749E-2
1.185416667E-2	-4.882961516E-2
1.187500000E-2	-5.178991058E-2
1.189583333E-2	-5.493331706E-2
1.191666667E-2	-5.630664998E-2
1.193750000E-2	-5.771050142E-2
1.195833333E-2	-5.761894589E-2
1.197916667E-2	-5.670339061E-2
1.200000000E-2	-5.511642811E-2
1.202083333E-2	-5.294961394E-2
1.204166667E-2	-4.989776299E-2
1.206250000E-2	-4.565569018E-2
1.208333333E-2	-4.089480270E-2
1.210416667E-2	-3.521835994E-2
1.212500000E-2	-2.874843593E-2
1.214583333E-2	-2.194280831E-2
1.216666667E-2	-1.373332926E-2
1.218750000E-2	-6.683553575E-3
1.220833333E-2	8.850367748E-4
1.222916667E-2	9.155552843E-3
1.225000000E-2	1.599169897E-2
1.227083333E-2	2.453688162E-2
1.229166667E-2	3.143406476E-2
1.231250000E-2	3.781243324E-2
1.233333333E-2	4.409924619E-2
1.235416667E-2	4.815820795E-2
1.237500000E-2	5.243079928E-2
1.239583333E-2	5.468916898E-2
1.241666667E-2	5.545213172E-2
1.243750000E-2	5.728324229E-2
1.245833333E-2	5.670339061E-2
1.247916667E-2	5.734427931E-2
1.250000000E-2	5.511642811E-2
1.252083333E-2	5.224768822E-2
1.254166667E-2	4.953154088E-2
1.256250000E-2	4.525894955E-2
1.258333333E-2	4.034546953E-2
1.260416667E-2	3.424176763E-2
1.262500000E-2	2.911465804E-2
1.264583333E-2	2.127140110E-2
1.266666667E-2	1.419110691E-2
1.268750000E-2	6.073183386E-3
1.270833333E-2	-1.159703360E-3
1.272916667E-2	-9.308145390E-3
1.275000000E-2	-1.687673574E-2
1.277083333E-2	-2.429273354E-2
1.279166667E-2	-3.192236091E-2
1.281250000E-2	-3.817865535E-2
1.283333333E-2	-4.422132023E-2
1.285416667E-2	-4.925687429E-2
1.287500000E-2	-5.221716971E-2
1.289583333E-2	-5.478072451E-2
1.291666667E-2	-5.542161321E-2
1.293750000E-2	-5.685598315E-2
1.295833333E-2	-5.758842738E-2
1.297916667E-2	-5.578783532E-2
1.300000000E-2	-5.478072451E-2
1.302083333E-2	-5.240028077E-2
1.304166667E-2	-4.852443007E-2
1.306250000E-2	-4.580828272E-2
1.308333333E-2	-4.016235847E-2
1.310416667E-2	-3.500473037E-2
1.312500000E-2	-2.826013977E-2
1.314583333E-2	-2.218695639E-2
1.316666667E-2	-1.406903287E-2
1.318750000E-2	-5.890072329E-3
1.320833333E-2	1.281777398E-3
1.322916667E-2	8.819849239E-3
1.325000000E-2	1.724295785E-2
1.327083333E-2	2.484206671E-2
1.329166667E-2	3.222754601E-2
1.331250000E-2	3.909421064E-2
1.333333333E-2	4.391613514E-2
1.335416667E-2	4.968413343E-2
1.337500000E-2	5.206457717E-2
1.339583333E-2	5.438398389E-2
1.341666667E-2	5.652027955E-2
1.343750000E-2	5.789361248E-2
1.345833333E-2	5.758842738E-2
1.347916667E-2	5.743583483E-2
1.350000000E-2	5.545213172E-2
1.352083333E-2	5.337687307E-2
1.354166667E-2	4.950102237E-2
1.356250000E-2	4.583880123E-2
1.358333333E-2	4.181035798E-2
1.360416667E-2	3.592028565E-2
1.362500000E-2	2.917569506E-2
1.364583333E-2	2.252265999E-2
1.366666667E-2	1.528977325E-2
1.368750000E-2	6.714072085E-3
1.370833333E-2	-9.460737938E-4
1.372916667E-2	-8.484145634E-3
1.375000000E-2	-1.626636555E-2
1.377083333E-2	-2.423169652E-2
1.379166667E-2	-3.176976836E-2
1.381250000E-2	-3.817865535E-2
1.383333333E-2	-4.394665365E-2
1.385416667E-2	-4.846339305E-2
1.387500000E-2	-5.255287332E-2
1.389583333E-2	-5.465865047E-2
1.391666667E-2	-5.606250191E-2
1.393750000E-2	-5.771050142E-2
1.395833333E-2	-5.856501968E-2
1.397916667E-2	-5.737479781E-2
1.400000000E-2	-5.548265023E-2
1.402083333E-2	-5.346842860E-2
1.404166667E-2	-4.989776299E-2
1.406250000E-2	-4.644917142E-2
1.408333333E-2	-4.116946928E-2
1.410416667E-2	-3.598132267E-2
1.412500000E-2	-3.003021332E-2
1.414583333E-2	-2.261421552E-2
1.416666667E-2	-1.489303262E-2
1.418750000E-2	-7.202368236E-3
1.420833333E-2	6.714072085E-4
1.422916667E-2	7.660145878E-3
1.425000000E-2	1.678518021E-2
1.427083333E-2	2.429273354E-2
1.429166667E-2	3.125095370E-2
1.431250000E-2	3.808709983E-2
1.433333333E-2	4.406872768E-2
1.435416667E-2	4.828028199E-2
1.437500000E-2	5.200354015E-2
1.439583333E-2	5.481124302E-2
1.441666667E-2	5.664235359E-2
1.443750000E-2	5.795464949E-2
1.445833333E-2	5.923642689E-2
1.447916667E-2	5.679494613E-2
1.450000000E-2	5.536057619E-2
1.452083333E-2	5.407879879E-2
1.454166667E-2	5.059968871E-2
1.456250000E-2	4.632709738E-2
1.458333333E-2	4.232917264E-2
1.460416667E-2	3.665272988E-2
1.462500000E-2	2.960295419E-2
1.464583333E-2	2.218695639E-2
1.466666667E-2	1.507614368E-2
1.468750000E-2	7.324442274E-3
1.470833333E-2	9.155552843E-5
1.472916667E-2	-7.904293954E-3
1.475000000E-2	-1.614429151E-2
1.477083333E-2	-2.337717826E-2
1.479166667E-2	-3.112887967E-2
1.481250000E-2	-3.817865535E-2
1.483333333E-2	-4.345835749E-2
1.485416667E-2	-4.745628224E-2
1.487500000E-2	-5.212561419E-2
1.489583333E-2	-5.417035432E-2
1.491666667E-2	-5.670339061E-2
1.493750000E-2	-5.801568651E-2
1.495833333E-2	-5.832087161E-2
1.497916667E-2	-5.719168676E-2
1.500000000E-2	-5.658131657E-2
1.502083333E-2	-5.322428053E-2
1.504166667E-2	-4.983672597E-2
1.506250000E-2	-4.605243080E-2
1.508333333E-2	-4.245124668E-2
1.510416667E-2	-3.592028565E-2
1.512500000E-2	-2.893154698E-2
1.514583333E-2	-2.261421552E-2
1.516666667E-2	-1.593066195E-2
1.518750000E-2	-6.927701651E-3
1.520833333E-2	3.051850948E-4
1.522916667E-2	8.392590106E-3
1.525000000E-2	1.580858791E-2
1.527083333E-2	2.398754845E-2
1.529166667E-2	3.100680563E-2
1.531250000E-2	3.836176641E-2
1.533333333E-2	4.388561663E-2
1.535416667E-2	4.818872646E-2
1.537500000E-2	5.166783654E-2
1.539583333E-2	5.462813196E-2
1.541666667E-2	5.645924253E-2
1.543750000E-2	5.767998291E-2
1.545833333E-2	5.871761223E-2
1.547916667E-2	5.780205695E-2
1.550000000E-2	5.606250191E-2
1.552083333E-2	5.374309519E-2
1.554166667E-2	5.069124424E-2
1.556250000E-2	4.608294931E-2
1.558333333E-2	4.190191351E-2
1.560416667E-2	3.582873012E-2
1.562500000E-2	2.926725059E-2
1.564583333E-2	2.264473403E-2
1.566666667E-2	1.474044008E-2
1.568750000E-2	6.958220161E-3
1.570833333E-2	-6.408886990E-4
