"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.640625000E3	3.031841664E0
4.664062500E3	3.764481420E0
4.687500000E3	3.006803161E0
4.710937500E3	3.508739115E0
4.734375000E3	4.695422403E0
4.757812500E3	1.870154888E0
4.781250000E3	1.932683206E0
4.804687500E3	2.650048008E0
4.828125000E3	9.223709772E-1
4.851562500E3	1.069237563E0
4.875000000E3	4.041919339E0
4.898437500E3	9.982570629E-1
4.921875000E3	6.186049308E-1
4.945312500E3	1.189862593E0
4.968750000E3	3.184649614E0
4.992187500E3	1.974313787E0
5.015625000E3	4.653223961E-1
5.039062500E3	1.413661775E0
5.062500000E3	2.792266503E0
5.085937500E3	3.919879144E0
5.109375000E3	2.094605482E0
5.132812500E3	3.826278552E0
5.156250000E3	3.452380377E0
5.179687500E3	3.032144957E0
5.203125000E3	3.077043353E0
5.226562500E3	1.904491429E0
5.250000000E3	2.685125455E0
5.273437500E3	1.504797164E0
5.296875000E3	3.370363142E0
5.320312500E3	1.965874860E0
5.343750000E3	3.473926069E0
5.367187500E3	6.567414915E0
5.390625000E3	2.608502492E0
5.414062500E3	5.050397044E0
5.437500000E3	4.426800920E-1
5.460937500E3	2.629442006E0
5.484375000E3	4.276064867E0
5.507812500E3	3.322427166E0
5.531250000E3	1.287827089E0
5.554687500E3	3.559422536E-2
5.578125000E3	1.189074722E0
5.601562500E3	4.613644049E0
5.625000000E3	2.083775349E0
5.648437500E3	8.383364706E-1
5.671875000E3	7.866778155E-1
5.695312500E3	3.819087302E0
5.718750000E3	4.122591597E0
5.742187500E3	4.814467610E0
5.765625000E3	2.231765463E0
5.789062500E3	2.562743902E0
5.812500000E3	3.023886475E0
5.835937500E3	5.402144648E0
5.859375000E3	1.930163705E0
5.882812500E3	3.085488644E0
5.906250000E3	1.336727637E0
5.929687500E3	4.630226174E0
5.953125000E3	5.371901392E0
5.976562500E3	4.310872186E0
6.000000000E3	1.932828989E0
6.023437500E3	1.680176966E0
6.046875000E3	2.446234604E0
6.070312500E3	1.925830402E0
6.093750000E3	2.201427118E0
6.117187500E3	1.320917679E0
6.140625000E3	2.759369145E0
6.164062500E3	5.939226933E-1
6.187500000E3	3.034994349E0
6.210937500E3	2.523124014E0
6.234375000E3	1.953564880E0
6.257812500E3	2.987225203E0
6.281250000E3	3.273018434E0
6.304687500E3	4.999061864E0
6.328125000E3	2.650823171E0
6.351562500E3	1.957327018E0
6.375000000E3	2.988775833E0
6.398437500E3	7.285335520E-1
6.421875000E3	1.082459489E0
6.445312500E3	5.688928172E-1
6.468750000E3	3.498898062E0
6.492187500E3	1.743112490E0
6.515625000E3	2.997677551E0
6.539062500E3	1.958448094E0
6.562500000E3	2.574388106E0
6.585937500E3	3.469754555E0
6.609375000E3	1.447635877E0
6.632812500E3	1.922729381E0
6.656250000E3	1.804357916E0
6.679687500E3	9.266420369E-1
6.703125000E3	3.289392295E0
6.726562500E3	1.819158567E0
6.750000000E3	3.923134589E0
6.773437500E3	9.074919918E-1
6.796875000E3	5.786580452E-1
6.820312500E3	2.430475646E0
6.843750000E3	3.087575873E0
6.867187500E3	3.236416007E0
6.890625000E3	2.183652428E0
6.914062500E3	1.699439281E0
6.937500000E3	8.111662552E0
6.960937500E3	2.292314961E1
6.984375000E3	6.566449936E0
7.007812500E3	4.142764478E0
7.031250000E3	1.307428037E0
7.054687500E3	2.065551658E0
7.078125000E3	2.166410495E0
7.101562500E3	1.918186516E0
7.125000000E3	4.759724728E-1
7.148437500E3	1.488423094E0
