"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.382812500E3	1.234463604E-1
4.406250000E3	1.237800894E-1
4.429687500E3	1.338614488E-1
4.453125000E3	1.416255025E-1
4.476562500E3	1.589415930E-1
4.500000000E3	1.547779637E-1
4.523437500E3	1.610418960E-1
4.546875000E3	1.749558150E-1
4.570312500E3	2.091698657E-1
4.593750000E3	1.931813452E-1
4.617187500E3	2.088040651E-1
4.640625000E3	2.151037025E-1
4.664062500E3	2.349519455E-1
4.687500000E3	2.661143331E-1
4.710937500E3	2.974686826E-1
4.734375000E3	2.923143383E-1
4.757812500E3	3.305703408E-1
4.781250000E3	3.690814621E-1
4.804687500E3	3.909703406E-1
4.828125000E3	4.823645744E-1
4.851562500E3	5.400615863E-1
4.875000000E3	6.121589858E-1
4.898437500E3	7.593434514E-1
4.921875000E3	1.021276763E0
4.945312500E3	1.405001560E0
4.968750000E3	2.478665304E0
4.992187500E3	9.942749817E0
5.015625000E3	5.114337296E0
5.039062500E3	2.039501284E0
5.062500000E3	1.267771023E0
5.085937500E3	9.086945597E-1
5.109375000E3	7.038381729E-1
5.132812500E3	6.060115737E-1
5.156250000E3	4.882678856E-1
5.179687500E3	4.524738228E-1
5.203125000E3	3.978528355E-1
5.226562500E3	3.550584453E-1
5.250000000E3	3.233536227E-1
5.273437500E3	3.003357181E-1
5.296875000E3	2.819752236E-1
5.320312500E3	2.257133272E-1
5.343750000E3	2.651647071E-1
5.367187500E3	1.888035056E-1
5.390625000E3	1.995631334E-1
5.414062500E3	1.879201548E-1
5.437500000E3	1.770843486E-1
5.460937500E3	1.689684019E-1
5.484375000E3	1.664861649E-1
5.507812500E3	1.595149042E-1
5.531250000E3	1.451658040E-1
5.554687500E3	1.359276563E-1
5.578125000E3	1.314024540E-1
5.601562500E3	1.414525674E-1
5.625000000E3	1.223450362E-1
5.648437500E3	1.245055655E-1
5.671875000E3	1.082935541E-1
5.695312500E3	1.207437410E-1
5.718750000E3	1.082818404E-1
5.742187500E3	1.057923160E-1
5.765625000E3	1.040394095E-1
5.789062500E3	1.010208337E-1
5.812500000E3	1.043754049E-1
5.835937500E3	1.048774402E-1
5.859375000E3	8.928239836E-2
5.882812500E3	8.962037981E-2
5.906250000E3	9.657700712E-2
5.929687500E3	7.694395565E-2
5.953125000E3	8.184369307E-2
5.976562500E3	7.114511090E-2
6.000000000E3	7.649999663E-2
6.023437500E3	8.018883249E-2
6.046875000E3	7.145552935E-2
6.070312500E3	6.558038630E-2
6.093750000E3	6.690487066E-2
6.117187500E3	6.627608446E-2
6.140625000E3	6.441899666E-2
6.164062500E3	6.665059401E-2
6.187500000E3	6.877061064E-2
6.210937500E3	6.568387343E-2
6.234375000E3	5.294485484E-2
6.257812500E3	6.532892083E-2
6.281250000E3	6.032780958E-2
6.304687500E3	6.844658321E-2
6.328125000E3	6.099088789E-2
6.351562500E3	5.532084983E-2
6.375000000E3	4.707593417E-2
6.398437500E3	7.122780432E-2
6.421875000E3	5.075030945E-2
6.445312500E3	5.195341367E-2
6.468750000E3	4.533242478E-2
6.492187500E3	5.372956328E-2
6.515625000E3	4.751901292E-2
6.539062500E3	5.568516853E-2
6.562500000E3	3.878972086E-2
6.585937500E3	4.791731739E-2
6.609375000E3	3.851385417E-2
6.632812500E3	4.526454176E-2
6.656250000E3	2.427042194E-2
6.679687500E3	5.008143390E-2
6.703125000E3	4.125134950E-2
6.726562500E3	4.435961995E-2
6.750000000E3	4.509938386E-2
6.773437500E3	4.393333102E-2
6.796875000E3	3.953559827E-2
6.820312500E3	4.595760560E-2
6.843750000E3	4.406816497E-2
6.867187500E3	4.964780001E-2
6.890625000E3	4.023033749E-2
6.914062500E3	5.021802783E-2
6.937500000E3	4.600539775E-2
6.960937500E3	3.738939806E-2
6.984375000E3	3.873246328E-2
7.007812500E3	4.820005350E-2
7.031250000E3	4.673592480E-2
7.054687500E3	3.968616018E-2
7.078125000E3	4.389526812E-2
7.101562500E3	3.060499895E-2
7.125000000E3	3.147867516E-2
7.148437500E3	3.207557519E-2
7.171875000E3	4.781765185E-2
7.195312500E3	1.673728301E-2
7.218750000E3	2.392420465E-2
7.242187500E3	4.050357351E-2
7.265625000E3	3.822896585E-2
7.289062500E3	2.754756014E-2
7.312500000E3	2.986266402E-2
7.335937500E3	2.652856929E-2
7.359375000E3	4.570921934E-2
7.382812500E3	3.529323269E-2
7.406250000E3	2.959996114E-2
7.429687500E3	4.130204006E-2
7.453125000E3	1.735696943E-2
7.476562500E3	3.331668429E-2
7.500000000E3	2.997386857E-2
7.523437500E3	3.206784888E-2
7.546875000E3	2.769106992E-2
7.570312500E3	3.125773584E-2
7.593750000E3	4.080887112E-2
7.617187500E3	3.834167094E-2
7.640625000E3	2.680224348E-2
7.664062500E3	2.115523885E-2
7.687500000E3	2.452216085E-2
7.710937500E3	3.648343018E-2
7.734375000E3	2.398780094E-2
7.757812500E3	2.595135897E-2
7.781250000E3	2.675490592E-2
7.804687500E3	2.817513616E-2
7.828125000E3	2.819622839E-2
7.851562500E3	3.256611154E-2
7.875000000E3	2.872082150E-2
7.898437500E3	2.733955280E-2
7.921875000E3	2.805668074E-2
7.945312500E3	2.511901402E-2
7.968750000E3	3.416794078E-2
7.992187500E3	2.871696902E-2
8.015625000E3	2.429145200E-2
8.039062500E3	2.826108875E-2
8.062500000E3	2.640073297E-2
8.085937500E3	2.359647617E-2
8.109375000E3	2.430989117E-2
8.132812500E3	2.338931101E-2
8.156250000E3	2.710215411E-2
8.179687500E3	2.619369249E-2
8.203125000E3	2.517412947E-2
8.226562500E3	2.770656309E-2
8.250000000E3	1.977776644E-2
8.273437500E3	2.692795909E-2
8.296875000E3	2.021294144E-2
8.320312500E3	2.463616115E-2
8.343750000E3	2.459200047E-2
8.367187500E3	2.112525022E-2
8.390625000E3	1.951924551E-2
8.414062500E3	2.208823440E-2
8.437500000E3	2.237916581E-2
8.460937500E3	2.167687761E-2
8.484375000E3	2.101438980E-2
8.507812500E3	2.394824938E-2
8.531250000E3	2.235805551E-2
8.554687500E3	2.347288035E-2
8.578125000E3	2.027683470E-2
8.601562500E3	2.131516896E-2
8.625000000E3	2.254547238E-2
8.648437500E3	2.421617256E-2
8.671875000E3	2.014497902E-2
8.695312500E3	2.268322232E-2
8.718750000E3	1.964943391E-2
8.742187500E3	1.982215323E-2
8.765625000E3	2.261481350E-2
8.789062500E3	2.052025382E-2
8.812500000E3	1.745526272E-2
8.835937500E3	1.744978916E-2
8.859375000E3	1.938137890E-2
8.882812500E3	1.915046189E-2
8.906250000E3	2.053662789E-2
8.929687500E3	1.560062289E-2
8.953125000E3	1.736567287E-2
8.976562500E3	1.766076814E-2
9.000000000E3	1.402978761E-2
9.023437500E3	1.495096193E-2
9.046875000E3	1.770170429E-2
9.070312500E3	1.657070607E-2
9.093750000E3	1.942365689E-2
9.117187500E3	1.835120503E-2
9.140625000E3	1.619835958E-2
9.164062500E3	1.458930138E-2
9.187500000E3	2.099178639E-2
9.210937500E3	1.684975178E-2
9.234375000E3	2.100158519E-2
9.257812500E3	1.653185726E-2
9.281250000E3	1.741074422E-2
9.304687500E3	1.984044361E-2
9.328125000E3	2.264418495E-2
9.351562500E3	1.336576122E-2
9.375000000E3	1.819017168E-2
9.398437500E3	1.947983425E-2
9.421875000E3	1.694935085E-2
9.445312500E3	1.715397481E-2
9.468750000E3	2.134883579E-2
9.492187500E3	2.284687949E-2
9.515625000E3	2.130790667E-2
9.539062500E3	1.688855018E-2
9.562500000E3	2.161751149E-2
9.585937500E3	2.059016227E-2
9.609375000E3	1.707328978E-2
9.632812500E3	1.737570013E-2
9.656250000E3	1.855789896E-2
9.679687500E3	1.458010995E-2
9.703125000E3	1.068121084E-2
9.726562500E3	1.955099990E-2
9.750000000E3	1.419061049E-2
9.773437500E3	1.341970231E-2
9.796875000E3	1.280373070E-2
9.820312500E3	1.503368713E-2
9.843750000E3	1.405109050E-2
9.867187500E3	1.685775069E-2
9.890625000E3	1.617070077E-2
9.914062500E3	1.261682271E-2
9.937500000E3	1.448443722E-2
9.960937500E3	1.483926682E-2
9.984375000E3	1.533003298E-2
1.000781250E4	1.216722176E-2
1.003125000E4	1.410314727E-2
1.005468750E4	1.373087662E-2
1.007812500E4	1.427432125E-2
1.010156250E4	1.879359566E-2
1.012500000E4	2.037291068E-2
1.014843750E4	1.860992570E-2
1.017187500E4	9.490608427E-3
1.019531250E4	1.912670163E-2
1.021875000E4	1.553265973E-2
1.024218750E4	1.097714901E-2
1.026562500E4	3.500561094E-3
1.028906250E4	2.506660618E-2
1.031250000E4	8.069950339E-3
1.033593750E4	1.257247502E-2
1.035937500E4	2.006163194E-2
1.038281250E4	1.635897190E-2
1.040625000E4	8.991987301E-3
1.042968750E4	1.942172589E-2
1.045312500E4	2.335401670E-2
1.047656250E4	2.831362194E-2
1.050000000E4	1.311324807E-2
1.052343750E4	2.684797917E-2
1.054687500E4	1.487516942E-2
1.057031250E4	2.145228192E-2
1.059375000E4	1.610888847E-2
1.061718750E4	2.507874196E-2
1.064062500E4	2.179584781E-2
1.066406250E4	1.069287458E-2
1.068750000E4	2.190904193E-2
1.071093750E4	2.158535571E-2
1.073437500E4	1.460411020E-2
1.075781250E4	3.285264223E-2
1.078125000E4	3.675270312E-2
1.080468750E4	1.201066607E-2
1.082812500E4	2.044123985E-2
1.085156250E4	2.808417631E-2
1.087500000E4	1.114128305E-2
1.089843750E4	2.485514317E-2
1.092187500E4	2.046694478E-2
1.094531250E4	2.802178136E-2
1.096875000E4	2.186345264E-2
1.099218750E4	2.664912152E-2
1.101562500E4	1.630848696E-2
1.103906250E4	1.731526444E-2
1.106250000E4	3.087979031E-2
1.108593750E4	2.423000501E-2
1.110937500E4	8.669291453E-3
1.113281250E4	2.760579932E-2
1.115625000E4	2.435343953E-2
1.117968750E4	1.823400722E-2
1.120312500E4	1.506680979E-2
1.122656250E4	1.595891074E-2
1.125000000E4	2.679853729E-2
1.127343750E4	2.769778658E-2
1.129687500E4	3.041875645E-2
1.132031250E4	1.252979788E-2
1.134375000E4	1.891981979E-2
1.136718750E4	1.033788740E-2
1.139062500E4	1.144178051E-3
1.141406250E4	2.826177825E-2
1.143750000E4	2.309643070E-2
1.146093750E4	6.100791209E-3
1.148437500E4	2.531631749E-2
1.150781250E4	3.201917527E-2
1.153125000E4	1.267625128E-2
1.155468750E4	3.195101950E-2
1.157812500E4	1.536409490E-2
1.160156250E4	4.386737568E-2
1.162500000E4	1.190716962E-2
1.164843750E4	3.022463468E-2
1.167187500E4	3.581261787E-2
1.169531250E4	1.765671966E-2
1.171875000E4	1.132852372E-2
1.174218750E4	1.926923777E-2
1.176562500E4	3.075249634E-2
1.178906250E4	1.142725054E-2
1.181250000E4	6.041228043E-3
1.183593750E4	3.945548008E-2
1.185937500E4	2.058278812E-2
1.188281250E4	1.330383601E-3
1.190625000E4	3.361702308E-2
1.192968750E4	5.190682501E-3
1.195312500E4	1.587156333E-2
1.197656250E4	1.603076786E-2
1.200000000E4	2.460169613E-2
1.202343750E4	1.670164453E-2
1.204687500E4	2.388887093E-3
1.207031250E4	3.993741803E-2
1.209375000E4	3.513661207E-2
1.211718750E4	2.895353683E-2
1.214062500E4	4.431497865E-2
1.216406250E4	2.056262357E-2
1.218750000E4	2.268620073E-2
1.221093750E4	2.058896468E-2
1.223437500E4	3.613695169E-2
1.225781250E4	1.467801940E-2
1.228125000E4	3.804984663E-2
1.230468750E4	2.282130763E-2
1.232812500E4	1.369851883E-2
1.235156250E4	9.940332451E-3
1.237500000E4	4.182086185E-2
1.239843750E4	1.598110380E-2
1.242187500E4	1.737829758E-2
1.244531250E4	4.305678374E-2
1.246875000E4	1.871917382E-2
1.249218750E4	2.073699107E-2
1.251562500E4	2.374773064E-2
1.253906250E4	1.323726861E-2
1.256250000E4	4.732946319E-2
1.258593750E4	5.015382213E-3
1.260937500E4	2.321090931E-2
1.263281250E4	1.817495351E-2
1.265625000E4	1.189141469E-2
1.267968750E4	4.330743101E-2
1.270312500E4	2.589479047E-2
1.272656250E4	9.293312864E-3
1.275000000E4	3.085252945E-2
1.277343750E4	2.711180610E-2
1.279687500E4	2.664711479E-2
1.282031250E4	2.175657723E-2
1.284375000E4	3.023934257E-2
1.286718750E4	1.133679712E-2
1.289062500E4	3.620099414E-3
1.291406250E4	1.936059475E-2
1.293750000E4	2.373149042E-2
1.296093750E4	8.151051022E-3
1.298437500E4	1.220350046E-2
1.300781250E4	1.038452300E-2
1.303125000E4	2.951442679E-2
1.305468750E4	1.719351573E-2
1.307812500E4	2.123301553E-2
1.310156250E4	6.306333299E-3
1.312500000E4	1.748731521E-2
1.314843750E4	7.840449905E-3
1.317187500E4	3.443828032E-3
1.319531250E4	1.554739819E-2
1.321875000E4	1.099244668E-2
1.324218750E4	1.209670182E-2
1.326562500E4	2.051025812E-2
1.328906250E4	3.596285472E-2
1.331250000E4	1.085241911E-2
1.333593750E4	1.811711128E-2
1.335937500E4	3.103491980E-2
1.338281250E4	1.431610568E-2
