"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
1.166231871E1	9.983682054E2	-5.557169675E-1
1.167231892E1	9.984389486E2	-5.315873114E-1
1.168231912E1	9.983871413E2	-5.492578243E-1
1.169231933E1	9.987829558E2	-4.142992339E-1
1.170231954E1	9.993595910E2	-2.178785862E-1
1.171231975E1	9.999922355E2	-2.639966295E-3
1.172231996E1	1.000967626E3	3.286746461E-1
1.173232017E1	1.001382804E3	4.695040336E-1
1.174232037E1	1.002177674E3	7.388001483E-1
1.175232058E1	1.002433223E3	8.252876531E-1
1.176232079E1	1.002588682E3	8.778792337E-1
1.177287842E1	1.002291196E3	7.772257563E-1
1.178287862E1	1.001510745E3	5.128786265E-1
1.179287883E1	1.001009907E3	3.430219927E-1
1.180287904E1	1.000478837E3	1.627265210E-1
1.181287925E1	1.000063382E3	2.154835818E-2
1.182287946E1	9.998036687E2	-6.676576016E-2
1.183287967E1	9.999565467E2	-1.477475099E-2
1.184287987E1	9.997428615E2	-8.744957626E-2
1.185288008E1	9.995160752E2	-1.646140774E-1
1.186288029E1	9.996465562E2	-1.202133803E-1
1.187288050E1	9.996388702E2	-1.228284847E-1
1.188288071E1	9.997596079E2	-8.175296481E-2
1.189288092E1	9.997214259E2	-9.474159115E-2
1.190288112E1	9.996379481E2	-1.231422203E-1
1.191288133E1	9.999715943E2	-9.658213997E-3
1.192288154E1	1.000048723E3	1.656502403E-2
1.193288175E1	1.000076380E3	2.596731029E-2
1.194288196E1	1.000129858E3	4.414603766E-2
1.195288217E1	1.000062657E3	2.130189942E-2
1.196288237E1	9.998224997E2	-6.036082523E-2
1.197288258E1	9.996036210E2	-1.348222868E-1
1.198288279E1	9.991700088E2	-2.824314130E-1
1.199288300E1	9.986448992E2	-4.613594569E-1
1.200288321E1	9.982230526E2	-6.052375920E-1
1.201288342E1	9.976344691E2	-8.061875684E-1
1.202288362E1	9.973338597E2	-9.089109916E-1
1.203288383E1	9.968354282E2	-1.079370144E0
1.204288404E1	9.968066600E2	-1.089213827E0
1.205288425E1	9.965615986E2	-1.173090015E0
1.206288446E1	9.963861889E2	-1.233152143E0
1.207288467E1	9.964881179E2	-1.198248036E0
1.208288487E1	9.964503342E2	-1.211185693E0
1.209288508E1	9.965396305E2	-1.180610974E0
1.210288529E1	9.966437279E2	-1.144975365E0
1.211288550E1	9.966252244E2	-1.151309116E0
1.212288571E1	9.967670841E2	-1.102756514E0
1.213288592E1	9.968776795E2	-1.064913980E0
1.214288612E1	9.969826510E2	-1.029003525E0
1.215288633E1	9.972163157E2	-9.490946398E-1
1.216288654E1	9.973022564E2	-9.197139885E-1
1.217288675E1	9.974057661E2	-8.843337040E-1
1.218288696E1	9.976331663E2	-8.066326250E-1
1.219288717E1	9.977154907E2	-7.785116669E-1
1.220288737E1	9.978456254E2	-7.340688188E-1
1.221288758E1	9.979272609E2	-7.061950381E-1
1.222288779E1	9.979043991E2	-7.140005535E-1
1.223288800E1	9.980436583E2	-6.664600027E-1
1.224288821E1	9.982062050E2	-6.109862883E-1
1.225288842E1	9.980621137E2	-6.601606539E-1
1.226288862E1	9.981877924E2	-6.172691950E-1
1.227288883E1	9.983065287E2	-5.767569742E-1
1.228288904E1	9.982632717E2	-5.915149193E-1
1.229288925E1	9.982979071E2	-5.796983021E-1
1.230288946E1	9.983462940E2	-5.631913812E-1
1.231288967E1	9.983272414E2	-5.696908753E-1
1.232288987E1	9.983569438E2	-5.595584969E-1
1.233289008E1	9.982962921E2	-5.802492583E-1
1.234289029E1	9.983792386E2	-5.519534736E-1
1.235289050E1	9.982945927E2	-5.808290164E-1
1.236289071E1	9.982639788E2	-5.912736886E-1
1.237289092E1	9.982316149E2	-6.023160534E-1
1.238289112E1	9.982665800E2	-5.903861973E-1
1.239289133E1	9.981997120E2	-6.132018481E-1
1.240289154E1	9.981302040E2	-6.369215592E-1
1.241289175E1	9.980367420E2	-6.688207947E-1
1.242289196E1	9.979497080E2	-6.985314882E-1
1.243289217E1	9.980142284E2	-6.765057294E-1
1.244289237E1	9.978542707E2	-7.311167460E-1
1.245289258E1	9.978358846E2	-7.373950438E-1
1.246289279E1	9.977203409E2	-7.768550429E-1
1.247319418E1	9.978741727E2	-7.243210575E-1
1.248319439E1	9.978662792E2	-7.270163144E-1
1.249319460E1	9.980951428E2	-6.488874894E-1
1.250319481E1	9.981625673E2	-6.258771144E-1
1.251319502E1	9.984374416E2	-5.321012848E-1
1.252319523E1	9.989432707E2	-3.596680403E-1
1.253319543E1	9.990963639E2	-3.075141719E-1
1.254319564E1	9.995970752E2	-1.370496552E-1
1.255319585E1	9.998931392E2	-3.633655648E-2
1.256319606E1	1.000291703E3	9.914995430E-2
1.257319627E1	1.000631236E3	2.144848586E-1
1.258319648E1	1.000869673E3	2.954318975E-1
1.259319668E1	1.001047490E3	3.557739904E-1
1.260319689E1	1.000882885E3	2.999160090E-1
1.261319710E1	1.000920527E3	3.126913797E-1
1.262319731E1	1.000915455E3	3.109699775E-1
1.263319752E1	1.001197385E3	4.066241456E-1
1.264319773E1	1.001188672E3	4.036686038E-1
1.265319793E1	1.001441124E3	4.892771280E-1
1.266319814E1	1.001571854E3	5.335915503E-1
1.267319835E1	1.001685814E3	5.722122393E-1
1.268319856E1	1.002155622E3	7.313349963E-1
1.269319877E1	1.001895940E3	6.433996615E-1
1.270319898E1	1.002199589E3	7.462189979E-1
1.271319918E1	1.002227209E3	7.555682583E-1
1.272319939E1	1.002654634E3	9.001859369E-1
1.273319960E1	1.002793814E3	9.472502000E-1
1.274319981E1	1.002896244E3	9.818793441E-1
1.275320002E1	1.003431392E3	1.162683542E0
1.276320023E1	1.003436233E3	1.164318421E0
1.277320043E1	1.003673449E3	1.244401398E0
1.278320064E1	1.003878666E3	1.313651257E0
1.279320085E1	1.003524277E3	1.194045886E0
1.280320106E1	1.002624458E3	8.899801470E-1
1.281320127E1	1.001621261E3	5.503363465E-1
1.282320148E1	1.001084178E3	3.682213274E-1
1.283320168E1	1.000065774E3	2.236178658E-2
1.284320189E1	9.994006569E2	-2.038988491E-1
1.285320210E1	9.990735131E2	-3.152976546E-1
1.286320231E1	9.987375927E2	-4.297610093E-1
1.287320252E1	9.989560835E2	-3.553025124E-1
1.288320273E1	9.989969375E2	-3.413836672E-1
1.289320293E1	9.993389979E2	-2.248893652E-1
1.290320314E1	9.990364147E2	-3.279349793E-1
1.291320335E1	9.991788474E2	-2.794213303E-1
1.292320356E1	9.989757694E2	-3.485954624E-1
1.293320377E1	9.984722105E2	-5.202432604E-1
1.294320398E1	9.985145955E2	-5.057888147E-1
1.295320418E1	9.983885692E2	-5.487707902E-1
1.296320439E1	9.985264979E2	-5.017300139E-1
1.297320460E1	9.980373398E2	-6.686167275E-1
1.298320481E1	9.982173620E2	-6.071793078E-1
1.299320502E1	9.979999032E2	-6.813957680E-1
1.300320523E1	9.979851600E2	-6.864286579E-1
1.301320543E1	9.977866836E2	-7.541968400E-1
1.302320564E1	9.977963364E2	-7.509003638E-1
1.303320585E1	9.978547355E2	-7.309580133E-1
1.304320606E1	9.976381520E2	-8.049294403E-1
1.305320627E1	9.976159803E2	-8.125037218E-1
1.306320648E1	9.974377587E2	-8.733998919E-1
1.307320668E1	9.974990916E2	-8.524407244E-1
1.308320689E1	9.973651464E2	-8.982168862E-1
1.309320710E1	9.973525955E2	-9.025068145E-1
1.310320731E1	9.974451852E2	-8.708619127E-1
1.311320752E1	9.973129353E2	-9.160635220E-1
1.312320773E1	9.973552037E2	-9.016153400E-1
1.313320793E1	9.970846825E2	-9.941060832E-1
1.314320814E1	9.972392129E2	-9.412662608E-1
1.315320835E1	9.971694114E2	-9.651320223E-1
1.316320856E1	9.973526411E2	-9.024912441E-1
1.317412153E1	9.971946233E2	-9.565114615E-1
1.318412174E1	9.972040795E2	-9.532782464E-1
1.319412195E1	9.971590695E2	-9.686682959E-1
1.320412216E1	9.971946376E2	-9.565065683E-1
1.321412236E1	9.973709525E2	-8.962323947E-1
1.322412257E1	9.973340779E2	-9.088364110E-1
1.323412278E1	9.973038826E2	-9.191580692E-1
1.324412299E1	9.973751135E2	-8.948101998E-1
1.325412320E1	9.973188104E2	-9.140552096E-1
1.326412341E1	9.974218425E2	-8.788393207E-1
1.327412361E1	9.974231517E2	-8.783918960E-1
1.328412382E1	9.976415592E2	-8.037655209E-1
1.329412403E1	9.974560598E2	-8.671456431E-1
1.330412424E1	9.978342458E2	-7.379546496E-1
1.331412445E1	9.976888162E2	-7.876228356E-1
1.332412466E1	9.978587177E2	-7.295982628E-1
1.333412486E1	9.979103681E2	-7.119625849E-1
1.334412507E1	9.978977852E2	-7.162587539E-1
1.335412528E1	9.979754903E2	-6.897296530E-1
1.336412549E1	9.980952488E2	-6.488513069E-1
1.337412570E1	9.980079669E2	-6.786431211E-1
1.338412591E1	9.979968408E2	-6.824411550E-1
1.339412611E1	9.986851320E2	-4.476437074E-1
1.340412632E1	9.991649610E2	-2.841505511E-1
1.341412653E1	9.995648419E2	-1.480181671E-1
1.342412674E1	1.000164775E3	5.601430624E-2
1.343412695E1	1.000636163E3	2.161578614E-1
1.344412716E1	1.001309639E3	4.446949286E-1
1.345412736E1	1.002041523E3	6.927037909E-1
1.346412757E1	1.002226083E3	7.551870891E-1
1.347412778E1	1.002556233E3	8.669032244E-1
1.348412799E1	1.002596203E3	8.804232569E-1
1.349412820E1	1.002125622E3	7.211785735E-1
1.350412841E1	1.001847401E3	6.269582486E-1
1.351412861E1	1.001527506E3	5.185600130E-1
1.352412882E1	1.001282569E3	4.355149174E-1
1.353412903E1	1.000726830E3	2.469425819E-1
1.354412924E1	1.000733331E3	2.491496805E-1
1.355412945E1	1.000506670E3	1.721806699E-1
1.356412966E1	1.000474287E3	1.611810904E-1
1.357412986E1	1.000416758E3	1.416387072E-1
1.358413007E1	1.000303500E3	1.031586444E-1
1.359413028E1	1.000388488E3	1.320345853E-1
1.360413049E1	1.000309559E3	1.052174217E-1
1.361413070E1	1.000242915E3	8.257098593E-2
1.362413091E1	1.000161578E3	5.492760280E-2
1.363413111E1	1.000206814E3	7.030237237E-2
1.364413132E1	1.000221447E3	7.527543271E-2
1.365413153E1	1.000158073E3	5.373635572E-2
1.366413174E1	1.000178756E3	6.076630627E-2
1.367413195E1	1.000110143E3	3.744444635E-2
1.368413216E1	1.000297488E3	1.011157273E-1
1.369413236E1	1.000065694E3	2.233456094E-2
1.370413257E1	1.000025514E3	8.674526946E-3
1.371413278E1	9.997985346E2	-6.851203482E-2
1.372413299E1	9.995592257E2	-1.499293560E-1
1.373413320E1	9.992518344E2	-2.545667597E-1
1.374413341E1	9.988222908E2	-4.008932706E-1
1.375413361E1	9.984213600E2	-5.375862390E-1
1.376413382E1	9.979932917E2	-6.836527142E-1
1.377413403E1	9.976687117E2	-7.944902096E-1
1.378413424E1	9.973636760E2	-8.987194730E-1
1.379413445E1	9.971258784E2	-9.800180396E-1
1.380413466E1	9.969119435E2	-1.053191538E0
1.381413486E1	9.968157452E2	-1.086105056E0
1.382413507E1	9.967646296E2	-1.103596485E0
1.383413528E1	9.966785982E2	-1.133039882E0
1.384413549E1	9.965627824E2	-1.172684748E0
1.385413570E1	9.966639370E2	-1.138058048E0
1.386413591E1	9.967690366E2	-1.102088372E0
1.387177641E1	9.966610936E2	-1.139031291E0
1.388177662E1	9.968270892E2	-1.082223484E0
1.389177683E1	9.969272390E2	-1.047958884E0
1.390177704E1	9.970280805E2	-1.013464561E0
1.391177725E1	9.971590902E2	-9.686612171E-1
1.392177746E1	9.971820073E2	-9.608251005E-1
1.393177766E1	9.972408782E2	-9.406968948E-1
1.394177787E1	9.973147472E2	-9.154441423E-1
1.395177808E1	9.974099601E2	-8.829002996E-1
1.396177829E1	9.973716258E2	-8.960022640E-1
1.397177850E1	9.974364882E2	-8.738340942E-1
1.398177871E1	9.975175010E2	-8.461502167E-1
1.399177891E1	9.975144263E2	-8.472008290E-1
1.400177912E1	9.975350194E2	-8.401643886E-1
1.401177933E1	9.974598931E2	-8.658356520E-1
1.402177954E1	9.975694299E2	-8.284073407E-1
1.403177975E1	9.974810952E2	-8.585903497E-1
1.404177996E1	9.975548239E2	-8.333976655E-1
1.405178016E1	9.975685450E2	-8.287096814E-1
1.406178037E1	9.975255881E2	-8.433869193E-1
1.407178058E1	9.975041700E2	-8.507054238E-1
1.408178079E1	9.976125120E2	-8.136885979E-1
1.409178100E1	9.975612880E2	-8.311891167E-1
1.410178121E1	9.975693421E2	-8.284373168E-1
1.411178141E1	9.975425160E2	-8.376029460E-1
1.412178162E1	9.976002472E2	-8.178786578E-1
1.413178183E1	9.977791963E2	-7.567538576E-1
1.414178204E1	9.977786417E2	-7.569432515E-1
1.415178225E1	9.979906652E2	-6.845493147E-1
1.416178246E1	9.980942368E2	-6.491967006E-1
1.417178266E1	9.983345018E2	-5.672140920E-1
1.418178287E1	9.985406940E2	-4.968891563E-1
1.419178308E1	9.989367064E2	-3.619046201E-1
1.420178329E1	9.993128677E2	-2.337856345E-1
1.421178350E1	9.995068178E2	-1.677647034E-1
1.422178371E1	9.999080885E2	-3.125278569E-2
1.423178391E1	1.000199492E3	6.781370355E-2
1.424178412E1	1.000349272E3	1.187111733E-1
1.425178433E1	1.000703111E3	2.388897734E-1
1.426178454E1	1.000698215E3	2.372275133E-1
1.427178475E1	1.000870343E3	2.956593960E-1
1.428178496E1	1.000950060E3	3.227139373E-1
1.429178516E1	1.001003008E3	3.406810164E-1
1.430178537E1	1.001077860E3	3.660778448E-1
1.431178558E1	1.001224601E3	4.158549937E-1
1.432178579E1	1.001577746E3	5.355885344E-1
1.433178600E1	1.001612214E3	5.472706082E-1
1.434178621E1	1.001832425E3	6.218848779E-1
1.435178641E1	1.001954044E3	6.630793271E-1
1.436178662E1	1.002043033E3	6.932150370E-1
1.437178683E1	1.002293422E3	7.779791166E-1
1.438178704E1	1.002776752E3	9.414814810E-1
1.439178725E1	1.002828286E3	9.589052303E-1
1.440178746E1	1.002880903E3	9.766933007E-1
1.441178766E1	1.003084096E3	1.045368657E0
1.442178787E1	1.003588684E3	1.215789504E0
1.443178808E1	1.003349297E3	1.134959681E0
1.444178829E1	1.003249647E3	1.101301221E0
1.445178850E1	1.003719037E3	1.259787243E0
1.446178871E1	1.003535384E3	1.197795955E0
1.447178891E1	1.003637780E3	1.232362185E0
1.448178912E1	1.003783582E3	1.281568978E0
1.449178933E1	1.003209974E3	1.087898876E0
1.450178954E1	1.002680252E3	9.088497298E-1
1.451178975E1	1.002020755E3	6.856711935E-1
1.452178996E1	1.000891956E3	3.029947919E-1
1.453179016E1	1.000126288E3	4.293263285E-2
1.454179037E1	9.992457884E2	-2.566254979E-1
1.455179058E1	9.984327037E2	-5.337172219E-1
1.456179079E1	9.979653078E2	-6.932058143E-1
1.457204288E1	9.974918215E2	-8.549250115E-1
1.458204308E1	9.968957095E2	-1.058745438E0
1.459204329E1	9.966376989E2	-1.147039064E0
1.460204350E1	9.972375755E2	-9.418260679E-1
1.461204371E1	9.969006070E2	-1.057069897E0
1.462204392E1	9.974315577E2	-8.755191006E-1
1.463204413E1	9.973539860E2	-9.020315644E-1
1.464204433E1	9.976580248E2	-7.981407969E-1
1.465204454E1	9.976354412E2	-8.058554907E-1
1.466204475E1	9.977594891E2	-7.634843079E-1
1.467204496E1	9.978795489E2	-7.224853699E-1
1.468204517E1	9.977064880E2	-7.815866480E-1
1.469204538E1	9.978308559E2	-7.391122365E-1
1.470204558E1	9.976526556E2	-7.999748991E-1
1.471204579E1	9.977897484E2	-7.531502048E-1
1.472204600E1	9.976838435E2	-7.893213960E-1
1.473204621E1	9.977735338E2	-7.586876876E-1
1.474204642E1	9.975227405E2	-8.443599138E-1
1.475204663E1	9.975233871E2	-8.441389991E-1
1.476204683E1	9.976393820E2	-8.045092619E-1
1.477204704E1	9.974971436E2	-8.531063769E-1
1.478204725E1	9.974759513E2	-8.603481067E-1
1.479204746E1	9.973125306E2	-9.162018615E-1
1.480204767E1	9.973692325E2	-8.968202823E-1
1.481204788E1	9.973405143E2	-9.066363084E-1
1.482204808E1	9.973455827E2	-9.049038910E-1
1.483204829E1	9.973056680E2	-9.185477631E-1
1.484204850E1	9.972036705E2	-9.534181071E-1
1.485204871E1	9.973956940E2	-8.877760952E-1
1.486204892E1	9.972275951E2	-9.452382430E-1
1.487204913E1	9.972710934E2	-9.303671424E-1
1.488204933E1	9.972482803E2	-9.381662744E-1
1.489204954E1	9.973500777E2	-9.033674428E-1
1.490204975E1	9.973046569E2	-9.188933937E-1
1.491204996E1	9.973253347E2	-9.118250457E-1
1.492205017E1	9.972791432E2	-9.276152080E-1
1.493205038E1	9.971874213E2	-9.589739547E-1
1.494205058E1	9.974911031E2	-8.551704640E-1
1.495205079E1	9.972138752E2	-9.499290687E-1
1.496205100E1	9.973500096E2	-9.033907223E-1
1.497205121E1	9.973963338E2	-8.875573961E-1
1.498205142E1	9.973682374E2	-8.971604102E-1
1.499205163E1	9.974215274E2	-8.789470371E-1
1.500205183E1	9.973800516E2	-8.931223992E-1
1.501205204E1	9.973091637E2	-9.173527955E-1
1.502205225E1	9.973356434E2	-9.083012788E-1
1.503205246E1	9.973122006E2	-9.163146769E-1
1.504205267E1	9.975464412E2	-8.362618064E-1
1.505205288E1	9.975051148E2	-8.503825911E-1
1.506205308E1	9.976300652E2	-8.076920151E-1
1.507205329E1	9.981117879E2	-6.432066205E-1
1.508205350E1	9.984513245E2	-5.273663887E-1
1.509205371E1	9.986452568E2	-4.612375527E-1
1.510205392E1	9.987926183E2	-4.110060127E-1
1.511205413E1	9.993609325E2	-2.174219065E-1
1.512205433E1	9.996890595E2	-1.057526364E-1
1.513205454E1	9.999145769E2	-2.904635100E-2
1.514205475E1	1.000399806E3	1.358797042E-1
1.515205496E1	1.001069759E3	3.633292604E-1
1.516205517E1	1.001490185E3	5.059090452E-1
1.517205538E1	1.002059675E3	6.988499394E-1
1.518205558E1	1.002899348E3	9.829283899E-1
1.519205579E1	1.002812136E3	9.534451637E-1
1.520205600E1	1.002648695E3	8.981774435E-1
1.521205621E1	1.002639086E3	8.949274938E-1
1.522205642E1	1.002360812E3	8.007855649E-1
1.523205663E1	1.002253208E3	7.643684577E-1
1.524205683E1	1.002065153E3	7.007050656E-1
1.525205704E1	1.001770198E3	6.008039145E-1
1.526205725E1	1.001514648E3	5.142013372E-1
1.526963876E1	1.001527857E3	5.186790252E-1
1.527963897E1	1.001297333E3	4.405216570E-1
1.528963918E1	1.001046990E3	3.556043909E-1
1.529963938E1	1.000935582E3	3.178007026E-1
1.530963959E1	1.001049323E3	3.563958927E-1
1.531963980E1	1.000782765E3	2.659319014E-1
1.532964001E1	1.000629677E3	2.139554563E-1
1.533964022E1	1.000644495E3	2.189872104E-1
1.534964043E1	1.000611569E3	2.078063947E-1
1.535964063E1	1.000547936E3	1.861962664E-1
1.536964084E1	1.000370899E3	1.260588244E-1
1.537964105E1	1.000447103E3	1.519469747E-1
1.538964126E1	1.000363489E3	1.235415216E-1
1.539964147E1	1.000469238E3	1.594659579E-1
1.540964168E1	1.000406709E3	1.382249453E-1
1.541964188E1	1.000429723E3	1.460429164E-1
1.542964209E1	1.000606049E3	2.059319969E-1
1.543964230E1	1.000494728E3	1.681244783E-1
1.544964251E1	1.000198160E3	6.736110945E-2
1.545964272E1	1.000011641E3	3.957849968E-3
1.546964293E1	9.998486187E2	-5.147744837E-2
1.547964313E1	9.995746111E2	-1.446937693E-1
1.548964334E1	9.993586368E2	-2.182034426E-1
1.549964355E1	9.989480529E2	-3.580386360E-1
1.550964376E1	9.988316038E2	-3.977193971E-1
1.551964397E1	9.985009403E2	-5.104454771E-1
1.552964418E1	9.981329155E2	-6.359961861E-1
1.553964438E1	9.979740695E2	-6.902146964E-1
1.554964459E1	9.977690905E2	-7.602051634E-1
1.555964480E1	9.975940122E2	-8.200087815E-1
1.556964501E1	9.973108794E2	-9.167663078E-1
1.557964522E1	9.973321926E2	-9.094808188E-1
1.558964543E1	9.973258928E2	-9.116342624E-1
1.559964563E1	9.971863329E2	-9.593460939E-1
1.560964584E1	9.972712699E2	-9.303067932E-1
1.561964605E1	9.971210924E2	-9.816546663E-1
1.562964626E1	9.972076835E2	-9.520460333E-1
1.563964647E1	9.971915399E2	-9.575657047E-1
1.564964668E1	9.972918617E2	-9.232673565E-1
1.565964688E1	9.972163828E2	-9.490716867E-1
1.566964709E1	9.973468094E2	-9.044845775E-1
1.567964730E1	9.972898180E2	-9.239659952E-1
1.568964751E1	9.974303383E2	-8.759358305E-1
1.569964772E1	9.973893384E2	-8.899483017E-1
1.570964793E1	9.974557175E2	-8.672626217E-1
1.571964813E1	9.975580256E2	-8.323037549E-1
1.572964834E1	9.975317914E2	-8.412673556E-1
1.573964855E1	9.976360703E2	-8.056405899E-1
1.574964876E1	9.976290425E2	-8.080413940E-1
1.575964897E1	9.977771893E2	-7.574392920E-1
1.576964918E1	9.978831309E2	-7.212623051E-1
1.577964938E1	9.979424442E2	-7.010113411E-1
1.578964959E1	9.981188304E2	-6.408031388E-1
1.579964980E1	9.983203283E2	-5.720492392E-1
1.580965001E1	9.984744850E2	-5.194675626E-1
1.581965022E1	9.987113921E2	-4.386919885E-1
1.582965043E1	9.988731179E2	-3.835721473E-1
1.583965063E1	9.993188572E2	-2.317463965E-1
1.584965084E1	9.993380447E2	-2.252138748E-1
1.585965105E1	9.997743488E2	-7.673873042E-2
1.586965126E1	1.000038315E3	1.302643456E-2
1.587965147E1	1.000282586E3	9.605198289E-2
1.588965168E1	1.000470437E3	1.598735046E-1
1.589965188E1	1.000688597E3	2.339619807E-1
1.590965209E1	1.001046860E3	3.555601660E-1
1.591965230E1	1.001048213E3	3.560191322E-1
1.592965251E1	1.001367259E3	4.642333634E-1
1.593965272E1	1.001380753E3	4.688085591E-1
1.594965293E1	1.001595466E3	5.415942462E-1
1.595965313E1	1.001622338E3	5.507015460E-1
1.597186460E1	1.001777892E3	6.034104058E-1
1.598186481E1	1.001964895E3	6.667543610E-1
1.599186502E1	1.002068640E3	7.018855797E-1
1.600186523E1	1.002264073E3	7.680458596E-1
1.601186544E1	1.002434350E3	8.256688673E-1
1.602186565E1	1.002600033E3	8.817186683E-1
1.603186585E1	1.002764767E3	9.374290978E-1
1.604186606E1	1.002882915E3	9.773735670E-1
1.605186627E1	1.003158143E3	1.070388061E0
1.606186648E1	1.003173497E3	1.075575507E0
1.607186669E1	1.003405603E3	1.153975048E0
1.608186690E1	1.003441131E3	1.165972148E0
1.609186710E1	1.003579008E3	1.212523200E0
1.610186731E1	1.003497937E3	1.185153018E0
1.611186752E1	1.003580846E3	1.213143549E0
1.612186773E1	1.003500314E3	1.185955389E0
1.613186794E1	1.003360549E3	1.138759761E0
1.614186815E1	1.003454245E3	1.170400617E0
1.615186835E1	1.003503446E3	1.187013109E0
1.616186856E1	1.003281134E3	1.111937022E0
1.617186877E1	1.003265632E3	1.106700864E0
1.618186898E1	1.002860067E3	9.696495008E-1
1.619186919E1	1.002705270E3	9.173103075E-1
1.620186940E1	1.002414468E3	8.189417747E-1
1.621186960E1	1.001563491E3	5.307571031E-1
1.622186981E1	1.000723515E3	2.458173517E-1
1.623187002E1	9.999500589E2	-1.698082205E-2
1.624187023E1	9.993415249E2	-2.240290436E-1
1.625187044E1	9.989620811E2	-3.532590912E-1
1.626187065E1	9.985774354E2	-4.843609828E-1
1.627187085E1	9.982796913E2	-5.859129128E-1
1.628187106E1	9.980986361E2	-6.476952280E-1
1.629187127E1	9.978285703E2	-7.398927377E-1
1.630187148E1	9.975583453E2	-8.321945182E-1
1.631187169E1	9.978974639E2	-7.163684810E-1
1.632187190E1	9.976472268E2	-8.018294057E-1
1.633187210E1	9.978437719E2	-7.347017314E-1
1.634187231E1	9.978268946E2	-7.404649539E-1
1.635187252E1	9.980068653E2	-6.790191611E-1
1.636187273E1	9.980755429E2	-6.555770294E-1
1.637187294E1	9.981000867E2	-6.472001617E-1
1.638187315E1	9.982995812E2	-5.791271619E-1
1.639187335E1	9.982791001E2	-5.861146069E-1
1.640187356E1	9.982806882E2	-5.855727885E-1
1.641187377E1	9.982413629E2	-5.989900042E-1
1.642187398E1	9.982457659E2	-5.974877149E-1
1.643187419E1	9.980270640E2	-6.721242962E-1
1.644187440E1	9.982768388E2	-5.868861202E-1
1.645187460E1	9.979953770E2	-6.829408642E-1
1.646187481E1	9.980800965E2	-6.540228381E-1
1.647187502E1	9.980902746E2	-6.505490028E-1
1.648187523E1	9.979837276E2	-6.869176196E-1
1.649187544E1	9.980757747E2	-6.554979351E-1
1.650187565E1	9.979916660E2	-6.842076792E-1
1.651187585E1	9.979170053E2	-7.096964878E-1
1.652187606E1	9.979562101E2	-6.963116839E-1
1.653187627E1	9.980324033E2	-6.703017469E-1
1.654187648E1	9.978569778E2	-7.301923573E-1
1.655187669E1	9.979477484E2	-6.992004930E-1
1.656187690E1	9.978871166E2	-7.199014360E-1
1.657187710E1	9.978872194E2	-7.198663273E-1
1.658187731E1	9.978306164E2	-7.391940322E-1
1.659187752E1	9.979983829E2	-6.819147322E-1
1.660187773E1	9.978839255E2	-7.209909911E-1
1.661187794E1	9.978291820E2	-7.396838557E-1
1.662187815E1	9.979343579E2	-7.037720499E-1
1.663187835E1	9.978256904E2	-7.408761534E-1
1.664187856E1	9.979768635E2	-6.892608739E-1
1.665187877E1	9.978840517E2	-7.209479113E-1
1.666187898E1	9.979670377E2	-6.926152297E-1
1.667210510E1	9.979981204E2	-6.820043703E-1
1.668210531E1	9.979366557E2	-7.029875739E-1
1.669210552E1	9.979359899E2	-7.032148613E-1
1.670210573E1	9.978469997E2	-7.335995267E-1
1.671210594E1	9.979029852E2	-7.144833023E-1
1.672210615E1	9.978239424E2	-7.414730588E-1
1.673210635E1	9.977531575E2	-7.656467461E-1
1.674210656E1	9.977197746E2	-7.770484721E-1
1.675210677E1	9.975312575E2	-8.414497716E-1
1.676210698E1	9.978742444E2	-7.242965849E-1
1.677210719E1	9.978766743E2	-7.234668799E-1
1.678210740E1	9.981353359E2	-6.351701772E-1
1.679210760E1	9.986092535E2	-4.735123314E-1
1.680210781E1	9.987830755E2	-4.142584636E-1
1.681210802E1	9.988507844E2	-3.911828530E-1
1.682210823E1	9.992354417E2	-2.601487163E-1
1.683210844E1	9.996383080E2	-1.230197638E-1
1.684210865E1	9.998129267E2	-6.361681188E-2
1.685210885E1	1.000131819E3	4.481271015E-2
1.686210906E1	1.000962187E3	3.268292439E-1
1.687210927E1	1.001455767E3	4.942412250E-1
1.688210948E1	1.002341582E3	7.942779618E-1
1.689210969E1	1.002301758E3	7.808005679E-1
1.690210990E1	1.002283155E3	7.745044978E-1
1.691211010E1	1.002590444E3	8.784752467E-1
1.692211031E1	1.002537117E3	8.604366415E-1
1.693211052E1	1.002591867E3	8.789566739E-1
1.694211073E1	1.002358797E3	8.001037187E-1
1.695211094E1	1.002370398E3	8.040296156E-1
1.696211115E1	1.002273044E3	7.710823351E-1
1.697211135E1	1.001986900E3	6.742065041E-1
1.698211156E1	1.001866372E3	6.333844944E-1
1.699211177E1	1.001690417E3	5.737717087E-1
1.700211198E1	1.001655410E3	5.619091828E-1
1.701211219E1	1.001600491E3	5.432972863E-1
1.702211240E1	1.001341190E3	4.553936991E-1
1.703211260E1	1.001480384E3	5.025863774E-1
1.704211281E1	1.001298346E3	4.408651392E-1
1.705211302E1	1.001308548E3	4.443247753E-1
1.706211323E1	1.001093978E3	3.715460464E-1
1.707211344E1	1.001144881E3	3.888142674E-1
1.708211365E1	1.001006762E3	3.419547761E-1
1.709211385E1	1.000974164E3	3.308935157E-1
1.710211406E1	1.000804822E3	2.734192679E-1
1.711211427E1	1.000913163E3	3.101923320E-1
