"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
1.306852867E1	1.002673251E3	9.064822387E-1
1.307852888E1	1.002625040E3	8.901768935E-1
1.308852909E1	1.003376676E3	1.144206329E0
1.309852929E1	1.003453642E3	1.170196695E0
1.310852950E1	1.003492318E3	1.183255695E0
1.311852971E1	1.003469642E3	1.175599269E0
1.312852992E1	1.003246521E3	1.100245214E0
1.313853013E1	1.003323225E3	1.126153939E0
1.314853034E1	1.002945007E3	9.983623611E-1
1.315853054E1	1.002818923E3	9.557395480E-1
1.316853075E1	1.002661536E3	9.025200390E-1
1.317853096E1	1.002662590E3	9.028766806E-1
1.318853117E1	1.002300860E3	7.804964730E-1
1.319853138E1	1.001985370E3	6.736882614E-1
1.320853159E1	1.002046623E3	6.944305196E-1
1.321853179E1	1.001872731E3	6.355385142E-1
1.322853200E1	9.979336764E2	-7.040047410E-1
1.323853221E1	9.979841424E2	-6.867760103E-1
1.324853242E1	9.982056226E2	-6.111849991E-1
1.325853263E1	9.985525673E2	-4.928404725E-1
1.326853284E1	9.989608876E2	-3.536657304E-1
1.327853304E1	9.990702853E2	-3.163971419E-1
1.328853325E1	1.000926467E3	3.147070799E-1
1.329853346E1	1.000759587E3	2.580636559E-1
1.330853367E1	1.000781153E3	2.653848417E-1
1.331853388E1	1.000554020E3	1.882626240E-1
1.332853409E1	1.001629251E3	5.530441484E-1
1.333853429E1	1.001750621E3	5.941709367E-1
1.334853450E1	1.001569000E3	5.326243247E-1
1.335853471E1	1.001207961E3	4.102112512E-1
1.336853492E1	1.001136495E3	3.859697738E-1
1.337853513E1	1.000745522E3	2.532885530E-1
1.338853534E1	1.000085164E3	2.895339791E-2
1.339853554E1	9.998459225E2	-5.239443426E-2
1.340853575E1	9.989849800E2	-3.454574607E-1
1.341853596E1	9.987181791E2	-4.363784804E-1
1.342853617E1	1.000330351E3	1.122821779E-1
1.343853638E1	1.000228230E3	7.758040571E-2
1.344853659E1	9.995365968E2	-1.576301408E-1
1.345853679E1	9.990625221E2	-3.190415741E-1
1.346853700E1	9.977811541E2	-7.560852525E-1
1.347853721E1	9.974241668E2	-8.780449739E-1
1.348853742E1	9.973127702E2	-9.161199731E-1
1.349853763E1	9.972703105E2	-9.306347649E-1
1.350853784E1	9.970989887E2	-9.892135476E-1
1.351853804E1	9.972642014E2	-9.327232567E-1
1.352853825E1	9.982180209E2	-6.069544671E-1
1.353853846E1	9.981006855E2	-6.469957678E-1
1.354853867E1	9.974655692E2	-8.638959661E-1
1.355853888E1	9.972740524E2	-9.293555568E-1
1.356853909E1	9.971478776E2	-9.724953022E-1
1.357853929E1	9.972106971E2	-9.510156642E-1
1.358853950E1	9.973060455E2	-9.184187094E-1
1.359853971E1	9.971486131E2	-9.722438020E-1
1.360853992E1	9.971260826E2	-9.799482133E-1
1.361854013E1	9.972007492E2	-9.544169096E-1
1.362854034E1	9.972191311E2	-9.481320513E-1
1.363854054E1	9.970351831E2	-1.011035293E0
1.364854075E1	9.971744834E2	-9.633977236E-1
1.365854096E1	9.972912489E2	-9.234768574E-1
1.366854117E1	9.974363694E2	-8.738747055E-1
1.367854138E1	9.974232162E2	-8.783698744E-1
1.368854159E1	9.976156459E2	-8.126179638E-1
1.369854179E1	9.975591320E2	-8.319257338E-1
1.370854200E1	9.977452450E2	-7.683491232E-1
1.371854221E1	9.979302681E2	-7.051683693E-1
1.372854242E1	9.973210821E2	-9.132786839E-1
1.373854263E1	9.971930641E2	-9.570445550E-1
1.374854284E1	9.974865252E2	-8.567348032E-1
1.375854304E1	9.974063760E2	-8.841252409E-1
1.376854325E1	9.975819603E2	-8.241262712E-1
1.377854346E1	9.977628455E2	-7.623379845E-1
1.378854367E1	9.980346304E2	-6.695415545E-1
1.379854388E1	9.981501130E2	-6.301272476E-1
1.380854409E1	9.988609810E2	-3.877080665E-1
1.381854429E1	9.990913963E2	-3.092061953E-1
1.377234049E1	9.994071096E2	-2.017023255E-1
1.378234070E1	9.996135686E2	-1.314374692E-1
1.379234091E1	1.000100552E3	3.418428601E-2
1.380234112E1	1.000403446E3	1.371164335E-1
1.381234132E1	1.000449209E3	1.526624208E-1
1.382234153E1	1.000925055E3	3.142279441E-1
1.383234174E1	1.001054965E3	3.583100303E-1
1.384234195E1	1.001373219E3	4.662542099E-1
1.385234216E1	1.001499355E3	5.090174557E-1
1.386234237E1	1.001715967E3	5.824294856E-1
1.387234257E1	1.001905957E3	6.467927291E-1
1.388234278E1	1.002023232E3	6.865100372E-1
1.389234299E1	1.002445297E3	8.293730127E-1
1.390234320E1	1.002658900E3	9.016285556E-1
1.391234341E1	1.003055533E3	1.035716443E0
1.392234362E1	1.003110829E3	1.054401754E0
1.393234382E1	1.003168964E3	1.074044127E0
1.394234403E1	1.003195620E3	1.083049714E0
1.395234424E1	1.003514340E3	1.190691260E0
1.396234445E1	1.003679500E3	1.246443721E0
1.397234466E1	9.983934059E2	-5.471210049E-1
1.398234487E1	9.985652208E2	-4.885258435E-1
1.399234507E1	1.003887635E3	1.316677064E0
1.400234528E1	1.003664902E3	1.241516771E0
1.401234549E1	1.003458136E3	1.171714395E0
1.402234570E1	1.002997459E3	1.016090287E0
1.403234591E1	1.001957309E3	6.641851587E-1
1.404234612E1	1.001444126E3	4.902947731E-1
1.405234632E1	9.999765722E2	-7.965643786E-3
1.406234653E1	9.998919275E2	-3.674861115E-2
1.407234674E1	1.003587956E3	1.215543885E0
1.408234695E1	1.003775577E3	1.278867693E0
1.409234716E1	1.003649805E3	1.236420965E0
1.410234737E1	1.003644745E3	1.234713229E0
1.411234757E1	1.002792736E3	9.468859406E-1
1.412234778E1	1.002431140E3	8.245828625E-1
1.413234799E1	1.000830726E3	2.822125479E-1
1.414234820E1	1.000047509E3	1.615223200E-2
1.415234841E1	9.994291046E2	-1.942153289E-1
1.416234862E1	9.995493009E2	-1.533067774E-1
1.417234882E1	9.994876153E2	-1.743001069E-1
1.418234903E1	9.994925532E2	-1.726194979E-1
1.419234924E1	9.998065085E2	-6.579984301E-2
1.420234945E1	9.995031251E2	-1.690214429E-1
1.421234966E1	9.992782026E2	-2.455883895E-1
1.422234987E1	9.991638631E2	-2.845244563E-1
1.423235007E1	9.990701162E2	-3.164547584E-1
1.424235028E1	9.990249884E2	-3.318274698E-1
1.425235049E1	9.989324035E2	-3.633707439E-1
1.426235070E1	9.987642328E2	-4.206807137E-1
1.427235091E1	9.999072761E2	-3.152904808E-2
1.428235112E1	9.997146734E2	-9.703874871E-2
1.429235132E1	9.993354186E2	-2.261079267E-1
1.430235153E1	9.991706598E2	-2.822097041E-1
1.431235174E1	9.989223802E2	-3.667859887E-1
1.432235195E1	9.990993588E2	-3.064940623E-1
1.433235216E1	9.989699253E2	-3.505865291E-1
1.434235237E1	9.989577118E2	-3.547477322E-1
1.435235257E1	9.987944799E2	-4.103715548E-1
1.436235278E1	9.988197916E2	-4.017450102E-1
1.437235299E1	9.989023014E2	-3.736276634E-1
1.438235320E1	9.987952289E2	-4.101162621E-1
1.439235341E1	9.987804311E2	-4.151597546E-1
1.440235362E1	9.986422191E2	-4.622731623E-1
1.441235382E1	9.986767104E2	-4.505146416E-1
1.442235403E1	9.987729161E2	-4.177211179E-1
1.443235424E1	9.987013607E2	-4.421115102E-1
1.444235445E1	9.986808067E2	-4.491181913E-1
1.445235466E1	9.986453180E2	-4.612166821E-1
1.446235487E1	9.986156483E2	-4.713320732E-1
1.443387276E1	9.986466803E2	-4.607522411E-1
1.444387297E1	9.985601455E2	-4.902564374E-1
1.445387317E1	9.985563207E2	-4.915606047E-1
1.446387338E1	9.985144776E2	-5.058290340E-1
1.447387359E1	9.985734546E2	-4.857183412E-1
1.448387380E1	9.985923191E2	-4.792862035E-1
1.449387401E1	9.984965761E2	-5.119337784E-1
1.450387422E1	9.985403850E2	-4.969945317E-1
1.451387442E1	9.985682248E2	-4.875015516E-1
1.452387463E1	9.987354286E2	-4.304986816E-1
1.453387484E1	9.987365935E2	-4.301016124E-1
1.454387505E1	9.987973169E2	-4.094046346E-1
1.455387526E1	9.986606991E2	-4.559729759E-1
1.456387547E1	9.986435097E2	-4.618331859E-1
1.457387567E1	9.986084613E2	-4.737824496E-1
1.458387588E1	9.987148221E2	-4.375227737E-1
1.459387609E1	1.000207772E3	7.062779003E-2
1.460387630E1	1.000068040E3	2.313214676E-2
1.461387651E1	1.000943874E3	3.206145800E-1
1.462387672E1	1.001434123E3	4.869036891E-1
1.463387692E1	9.987166873E2	-4.368869766E-1
1.464387713E1	9.988646449E2	-3.864595163E-1
1.465387734E1	9.988962968E2	-3.756737040E-1
1.466387755E1	9.991617853E2	-2.852320706E-1
1.467387776E1	9.994588425E2	-1.840931887E-1
1.468387797E1	9.996442782E2	-1.209884371E-1
1.469387817E1	1.000506285E3	1.720499159E-1
1.470387838E1	1.000759174E3	2.579233491E-1
1.471387859E1	1.002027279E3	6.878803552E-1
1.472387880E1	1.002709404E3	9.187081877E-1
1.473387901E1	1.001664971E3	5.651493268E-1
1.474387922E1	1.001989147E3	6.749672172E-1
1.475387942E1	1.002600585E3	8.819054664E-1
1.476387963E1	1.002590426E3	8.784692530E-1
1.477387984E1	1.002530634E3	8.582435263E-1
1.478388005E1	1.002673013E3	9.064016099E-1
1.479388026E1	1.002517499E3	8.538002964E-1
1.480388047E1	1.002570243E3	8.716421940E-1
1.481388067E1	1.002382447E3	8.081067030E-1
1.482388088E1	1.002326427E3	7.891491632E-1
1.483388109E1	1.002540137E3	8.614583316E-1
1.484388130E1	1.002743979E3	9.303997415E-1
1.485388151E1	1.002762591E3	9.366933014E-1
1.486388172E1	1.002784119E3	9.439724560E-1
1.487388192E1	1.002614919E3	8.867537725E-1
1.488388213E1	1.002461180E3	8.347465739E-1
1.489388234E1	1.002238728E3	7.594671473E-1
1.490388255E1	1.002242977E3	7.609056196E-1
1.491388276E1	1.002027629E3	6.879990053E-1
1.492388297E1	1.001991513E3	6.757686494E-1
1.493388317E1	1.002079871E3	7.056883821E-1
1.494388338E1	1.001922713E3	6.524678776E-1
1.495388359E1	1.001643864E3	5.579966526E-1
1.496388380E1	1.001496278E3	5.079744418E-1
1.497388401E1	1.001162534E3	3.948027450E-1
1.498388422E1	1.001011757E3	3.436498235E-1
1.499388442E1	1.000915189E3	3.108797875E-1
1.500388463E1	1.000690743E3	2.346906459E-1
1.501388484E1	1.000184379E3	6.267726702E-2
1.502388505E1	9.999217161E2	-2.661862152E-2
1.503388526E1	1.001876819E3	6.369231954E-1
1.504388547E1	1.001797757E3	6.101406233E-1
1.505388567E1	1.001366129E3	4.638502766E-1
1.506388588E1	1.001293828E3	4.393329624E-1
1.507388609E1	1.001132733E3	3.846933912E-1
1.508388630E1	1.000867418E3	2.946664049E-1
1.509388651E1	1.000522919E3	1.776993729E-1
1.510388672E1	1.000394728E3	1.341545477E-1
1.511388692E1	9.992443840E2	-2.571037078E-1
1.512388713E1	9.990739113E2	-3.151620232E-1
1.516560157E1	9.988868260E2	-3.789009511E-1
1.517560177E1	9.986967332E2	-4.436889687E-1
1.518560198E1	9.986076246E2	-4.740677041E-1
1.519560219E1	9.985639340E2	-4.889646418E-1
1.520560240E1	9.984236557E2	-5.368032522E-1
1.521560261E1	9.982916292E2	-5.818400730E-1
1.522560282E1	9.981484916E2	-6.306805661E-1
1.523560302E1	9.982383242E2	-6.000268259E-1
1.524560323E1	9.982380397E2	-6.001239131E-1
1.525560344E1	9.981781569E2	-6.205572167E-1
1.526560365E1	9.981833771E2	-6.187758583E-1
1.527560386E1	9.982160070E2	-6.076416323E-1
1.528560407E1	9.981731592E2	-6.222626571E-1
1.529560427E1	9.982752811E2	-5.874175519E-1
1.530560448E1	9.982093027E2	-6.099292976E-1
1.531560469E1	9.983762635E2	-5.529682849E-1
1.532560490E1	9.983409694E2	-5.650077807E-1
1.533560511E1	9.984541536E2	-5.264015200E-1
1.534560532E1	9.987762172E2	-4.165959763E-1
1.535560552E1	9.988973759E2	-3.753060059E-1
1.536560573E1	9.997502253E2	-8.494460554E-2
1.537560594E1	9.994987064E2	-1.705253062E-1
1.538560615E1	9.984926588E2	-5.132696813E-1
1.539560636E1	9.986754975E2	-4.509281026E-1
1.540560657E1	9.991723602E2	-2.816306102E-1
1.541560677E1	9.991748447E2	-2.807845088E-1
1.542560698E1	9.998568042E2	-4.869355414E-2
1.543560719E1	1.000129219E3	4.392891624E-2
1.544560740E1	1.000741034E3	2.517650697E-1
1.545560761E1	1.001046161E3	3.553229888E-1
1.546560782E1	9.994302819E2	-1.938145612E-1
1.547560802E1	9.996693785E2	-1.124484931E-1
1.548560823E1	1.000340091E3	1.155916552E-1
1.549560844E1	1.000593547E3	2.016861134E-1
1.550560865E1	1.001627799E3	5.525522492E-1
1.551560886E1	1.001713053E3	5.814420861E-1
1.552560907E1	1.002268562E3	7.695651409E-1
1.553560927E1	1.002390253E3	8.107481658E-1
1.554560948E1	1.003112092E3	1.054828409E0
1.555560969E1	1.003269777E3	1.108100892E0
1.556560990E1	1.001154913E3	3.922174078E-1
1.557561011E1	1.001425171E3	4.838683863E-1
1.558561032E1	1.001870335E3	6.347267674E-1
1.559561052E1	1.001969829E3	6.684252568E-1
1.560561073E1	1.002622344E3	8.892649141E-1
1.561561094E1	1.002735778E3	9.276266812E-1
1.562561115E1	1.003471798E3	1.176327348E0
1.563561136E1	1.003710439E3	1.256885791E0
1.564561157E1	1.003465958E3	1.174355517E0
1.565561177E1	1.003568643E3	1.209024055E0
1.566561198E1	1.003306995E3	1.120672076E0
1.567561219E1	1.003569304E3	1.209247106E0
1.568561240E1	1.003543763E3	1.200624779E0
1.569561261E1	1.003519172E3	1.192322404E0
1.570561282E1	1.003114373E3	1.055599305E0
1.571561302E1	1.002752831E3	9.333930717E-1
1.572561323E1	1.002034700E3	6.903933692E-1
1.573561344E1	1.001638620E3	5.562193020E-1
1.574561365E1	1.000259666E3	8.826353192E-2
1.575561386E1	1.000633024E3	2.150921570E-1
1.576561407E1	1.003414761E3	1.157067730E0
1.577561427E1	1.003214640E3	1.089475225E0
1.578561448E1	1.002696281E3	9.142703767E-1
1.579561469E1	1.002238314E3	7.593273082E-1
1.580561490E1	1.001249734E3	4.243793119E-1
1.581561511E1	1.000761100E3	2.585771930E-1
1.582561532E1	1.000943531E3	3.204982718E-1
1.583561552E1	1.000930943E3	3.162262514E-1
1.584561573E1	1.001597776E3	5.423773937E-1
1.585561594E1	1.001710360E3	5.805294948E-1
1.581404187E1	1.001017426E3	3.455730863E-1
1.582404208E1	1.000901765E3	3.063239475E-1
1.583404229E1	1.000331501E3	1.126729994E-1
1.584404250E1	1.000230559E3	7.837200739E-2
1.585404271E1	1.000056675E3	1.926824006E-2
1.586404291E1	9.999563002E2	-1.485859763E-2
1.587404312E1	9.997445750E2	-8.686668613E-2
1.588404333E1	9.997154873E2	-9.676184379E-2
1.589404354E1	9.997449038E2	-8.675483763E-2
1.590404375E1	9.996465420E2	-1.202182102E-1
1.591404396E1	9.996578294E2	-1.163778251E-1
1.592404416E1	9.997742404E2	-7.677558089E-2
1.593404437E1	9.998148784E2	-6.295301285E-2
1.594404458E1	9.997465990E2	-8.617817738E-2
1.595404479E1	9.996960418E2	-1.033772159E-1
1.596404500E1	9.997499481E2	-8.503890633E-2
1.597404521E1	9.996729117E2	-1.112463992E-1
1.598404541E1	9.997447787E2	-8.679739292E-2
1.599404562E1	9.998723012E2	-4.342313907E-2
1.600404583E1	9.998356088E2	-5.590218544E-2
1.601404604E1	1.000692179E3	2.351781174E-1
1.602404625E1	1.000861557E3	2.926770947E-1
1.603404646E1	1.001369162E3	4.648787380E-1
1.604404666E1	1.001675218E3	5.686214510E-1
1.605404687E1	9.998555363E2	-4.912476187E-2
1.606404708E1	9.999361750E2	-2.170189159E-2
1.607404729E1	9.997965508E2	-6.918679478E-2
1.608404750E1	9.998251943E2	-5.944434027E-2
1.609404771E1	9.999078433E2	-3.133615651E-2
1.610404791E1	9.997358745E2	-8.982640025E-2
1.611404812E1	9.998143758E2	-6.312394657E-2
1.612404833E1	9.998150112E2	-6.290784549E-2
1.613404854E1	9.998688335E2	-4.460247541E-2
1.614404875E1	9.997595233E2	-8.178173208E-2
1.615404896E1	9.998116091E2	-6.406496798E-2
1.616404916E1	9.997996100E2	-6.814626688E-2
1.617404937E1	9.996422488E2	-1.216789278E-1
1.618404958E1	9.999350068E2	-2.209911893E-2
1.619404979E1	1.000088914E3	3.022790304E-2
1.620405000E1	1.000204947E3	6.966782250E-2
1.621405021E1	9.999432234E2	-1.930513341E-2
1.622405041E1	9.996844986E2	-1.073043326E-1
1.623405062E1	9.997692669E2	-7.846737584E-2
1.624405083E1	9.998090671E2	-6.492959728E-2
1.625405104E1	9.996203543E2	-1.291285711E-1
1.626405125E1	9.999202172E2	-2.712832577E-2
1.627405146E1	9.997599636E2	-8.163196175E-2
1.628405166E1	9.999978960E2	-7.153767305E-4
1.629405187E1	1.000428911E3	1.457671747E-1
1.630405208E1	1.000503251E3	1.710194260E-1
1.631405229E1	1.000981001E3	3.332135775E-1
1.632405250E1	1.001544705E3	5.243898005E-1
1.633405271E1	1.002701088E3	9.158960078E-1
1.634405291E1	1.003573710E3	1.210734551E0
1.635405312E1	1.003865961E3	1.309364888E0
1.636405333E1	1.003464749E3	1.173947365E0
1.637405354E1	1.001306961E3	4.437866877E-1
1.638405375E1	1.000966645E3	3.283417423E-1
1.639405396E1	1.000001920E3	6.528168975E-4
1.640405416E1	1.000165372E3	5.621717361E-2
1.641405437E1	1.001682326E3	5.710301934E-1
1.642405458E1	1.002452686E3	8.318729541E-1
1.643405479E1	1.003506420E3	1.188017067E0
1.644405500E1	1.003670013E3	1.243241722E0
1.645405521E1	1.002707398E3	9.180298350E-1
1.646405541E1	1.001908914E3	6.477942207E-1
1.647405562E1	1.000362357E3	1.231566901E-1
1.648405583E1	1.000070994E3	2.413615361E-2
1.649405604E1	1.000213867E3	7.269933791E-2
1.650405625E1	1.000336400E3	1.143376330E-1
1.647554103E1	1.000617451E3	2.098036960E-1
1.648554123E1	1.000914803E3	3.107488821E-1
1.649554144E1	1.001069472E3	3.632320069E-1
1.650554165E1	1.001267441E3	4.303842952E-1
1.651554186E1	1.001396199E3	4.740458955E-1
1.652554207E1	1.001659303E3	5.632284586E-1
1.653554228E1	1.001740169E3	5.906297124E-1
1.654554248E1	1.001897882E3	6.440575825E-1
1.655554269E1	1.001872482E3	6.354540379E-1
1.656554290E1	1.001921308E3	6.519919337E-1
1.657554311E1	1.002008079E3	6.813786356E-1
1.658554332E1	1.001953873E3	6.630213201E-1
1.659554353E1	1.001966853E3	6.674174622E-1
1.660554373E1	1.001931555E3	6.554626914E-1
1.661554394E1	1.001870681E3	6.348439826E-1
1.662554415E1	1.001808725E3	6.138562039E-1
1.663554436E1	1.001653396E3	5.612268068E-1
1.664554457E1	1.001615775E3	5.484773769E-1
1.665554478E1	1.001469821E3	4.990057917E-1
1.666554498E1	1.001345324E3	4.567957866E-1
1.667554519E1	1.001981459E3	6.723639107E-1
1.668554540E1	1.001873952E3	6.359520796E-1
1.669554561E1	1.001841338E3	6.249044206E-1
1.670554582E1	1.001619349E3	5.496886032E-1
1.671554603E1	1.001514414E3	5.141220094E-1
1.672554623E1	1.001395862E3	4.739314569E-1
1.673554644E1	1.001107864E3	3.762569113E-1
1.674554665E1	1.001000380E3	3.397891138E-1
1.675554686E1	1.000730285E3	2.481156174E-1
1.676554707E1	1.000846732E3	2.876451608E-1
1.677554728E1	1.001271044E3	4.316064656E-1
1.678554748E1	1.001201466E3	4.080081156E-1
1.679554769E1	1.000934645E3	3.174825101E-1
1.680554790E1	1.000748753E3	2.543856947E-1
1.681554811E1	1.000417406E3	1.418588601E-1
1.682554832E1	1.000299786E3	1.018965233E-1
1.683554853E1	1.000051230E3	1.741740611E-2
1.684554873E1	1.000094072E3	3.198140512E-2
1.685554894E1	9.999331179E2	-2.274143792E-2
1.686554915E1	9.999615176E2	-1.308451133E-2
1.687554936E1	1.000535316E3	1.819100150E-1
1.688554957E1	1.000445423E3	1.513762606E-1
1.689554978E1	1.000103883E3	3.531662143E-2
1.690554998E1	1.000146745E3	4.988595098E-2
1.691555019E1	9.999170065E2	-2.822011600E-2
1.692555040E1	9.999941674E2	-1.983080681E-3
1.693555061E1	1.000037811E3	1.285512408E-2
1.694555082E1	1.000163816E3	5.568823421E-2
1.695555103E1	1.000349857E3	1.189097995E-1
1.696555123E1	1.000405544E3	1.378291726E-1
1.697555144E1	1.000027345E3	9.297005327E-3
1.698555165E1	1.000242021E3	8.226733229E-2
1.699555186E1	1.000501298E3	1.703557534E-1
1.700555207E1	1.000673071E3	2.286902965E-1
1.701555228E1	1.000984913E3	3.345409353E-1
1.702555248E1	1.001042431E3	3.540574000E-1
1.703555269E1	1.001533885E3	5.207222092E-1
1.704555290E1	1.001664308E3	5.649246310E-1
1.705555311E1	1.002050880E3	6.958720553E-1
1.706555332E1	1.002060946E3	6.992805934E-1
1.729385214E1	1.002136033E3	7.247032350E-1
1.730385235E1	1.002267515E3	7.692109898E-1
1.731385256E1	1.002460594E3	8.345484380E-1
1.732385277E1	1.002490497E3	8.446651762E-1
1.733385297E1	1.002677380E3	9.078783593E-1
1.734385318E1	1.002924145E3	9.913106957E-1
1.735385339E1	1.003044499E3	1.031987811E0
1.736385360E1	1.003158057E3	1.070359219E0
1.737385381E1	1.003236503E3	1.096861110E0
1.738385402E1	1.003412586E3	1.156333144E0
1.739385422E1	1.003411456E3	1.155951397E0
1.740385443E1	1.003501662E3	1.186410795E0
1.741385464E1	1.003427482E3	1.161363195E0
1.742385485E1	1.003593716E3	1.217488146E0
1.743385506E1	1.003362303E3	1.139352247E0
1.744385527E1	1.003172387E3	1.075200721E0
1.745385547E1	1.003219133E3	1.090993090E0
1.746385568E1	1.002974054E3	1.008180050E0
1.747385589E1	1.002313893E3	7.849073683E-1
1.748385610E1	1.001920450E3	6.517015817E-1
1.749385631E1	1.000789513E3	2.682226248E-1
1.750385652E1	1.000834206E3	2.833935958E-1
1.751385672E1	1.001272079E3	4.319572517E-1
1.752385693E1	1.001322416E3	4.490276988E-1
1.753385714E1	1.001660674E3	5.636932022E-1
1.754385735E1	1.001882445E3	6.388287159E-1
1.755385756E1	1.002726625E3	9.245318018E-1
1.756385777E1	1.002592337E3	8.791155363E-1
1.757385797E1	1.001686255E3	5.723617062E-1
1.758385818E1	1.001400159E3	4.753883280E-1
1.759385839E1	1.001109193E3	3.767077954E-1
1.760385860E1	1.000662897E3	2.252355897E-1
1.761385881E1	9.997847620E2	-7.319666361E-2
1.762385902E1	9.999611170E2	-1.322072061E-2
1.763385922E1	1.000841196E3	2.857663377E-1
1.764385943E1	1.001153676E3	3.917977747E-1
1.765385964E1	1.001899634E3	6.446509366E-1
1.766385985E1	1.002201997E3	7.470341363E-1
1.767386006E1	1.000995893E3	3.382668359E-1
1.768386027E1	1.000833960E3	2.833100840E-1
1.769386047E1	1.000396688E3	1.348205294E-1
1.770386068E1	1.000146792E3	4.990186648E-2
1.771386089E1	1.000403675E3	1.371940082E-1
1.772386110E1	1.000480336E3	1.632357087E-1
1.773386131E1	1.001776693E3	6.030043371E-1
1.774386152E1	1.001886940E3	6.403514155E-1
1.775386172E1	1.001688751E3	5.732073659E-1
1.776386193E1	1.001627190E3	5.523458820E-1
1.777386214E1	1.000880780E3	2.992015989E-1
1.778386235E1	1.000397908E3	1.352347974E-1
1.779386256E1	1.000265869E3	9.037137092E-2
1.780386277E1	1.000214998E3	7.308356748E-2
1.781386297E1	1.000243035E3	8.261168617E-2
1.782386318E1	1.000113832E3	3.869832038E-2
1.783386339E1	1.000117767E3	4.003611623E-2
1.784386360E1	1.000351546E3	1.194837435E-1
1.785386381E1	1.000164109E3	5.578775359E-2
1.786386402E1	1.000197827E3	6.724779513E-2
1.787386422E1	1.000308991E3	1.050245006E-1
1.788386443E1	1.000238755E3	8.115742528E-2
1.789386464E1	1.000283146E3	9.624246076E-2
1.790386485E1	1.000272981E3	9.278831626E-2
1.791386506E1	1.000193216E3	6.568079145E-2
1.792386527E1	1.000348049E3	1.182955991E-1
1.793386547E1	1.000238956E3	8.122547974E-2
1.794386568E1	1.000367992E3	1.250713303E-1
1.795386589E1	1.000293958E3	9.991620920E-2
1.796386610E1	1.000375124E3	1.274941730E-1
1.797386631E1	1.000291719E3	9.915547639E-2
1.798386652E1	1.000260403E3	8.851392303E-2
1.799386672E1	1.000296293E3	1.007098226E-1
1.800386693E1	1.000255645E3	8.689711357E-2
1.801386714E1	1.000115534E3	3.927690292E-2
1.802386735E1	1.000147226E3	5.004940681E-2
1.803386756E1	1.000083540E3	2.840111595E-2
1.804386777E1	1.000113837E3	3.870031958E-2
1.805386797E1	1.000148235E3	5.039255409E-2
1.806386818E1	9.999758575E2	-8.208636586E-3
1.807386839E1	1.000173117E3	5.884971095E-2
1.808386860E1	1.000122898E3	4.178014874E-2
1.807281287E1	1.000323032E3	1.097952598E-1
1.808281308E1	1.000642309E3	2.182447798E-1
1.809281329E1	1.000610532E3	2.074542246E-1
1.810281350E1	1.001002301E3	3.404410328E-1
1.811281370E1	1.001378047E3	4.678913689E-1
1.812281391E1	1.001914331E3	6.496288907E-1
1.813281412E1	1.002524554E3	8.561868839E-1
1.814281433E1	1.002899424E3	9.829541597E-1
1.815281454E1	1.003477351E3	1.178202414E0
1.816281475E1	1.003721738E3	1.260699031E0
1.817281495E1	1.003895114E3	1.319200186E0
1.818281516E1	1.003920184E3	1.327657888E0
1.819281537E1	1.003668003E3	1.242563410E0
1.820281558E1	1.003117552E3	1.056673480E0
1.821281579E1	1.002510010E3	8.512666618E-1
1.822281600E1	1.001796123E3	6.095870481E-1
1.823281620E1	1.001035563E3	3.517272876E-1
1.824281641E1	1.000590434E3	2.006290382E-1
1.825281662E1	9.998477039E2	-5.178857541E-2
1.826281683E1	9.995720967E2	-1.455493999E-1
1.827281704E1	1.000256670E3	8.724556036E-2
1.828281725E1	1.000256328E3	8.712913358E-2
1.829281745E1	1.000083760E3	2.847589581E-2
1.830281766E1	1.000223005E3	7.580465985E-2
1.831281787E1	1.000172297E3	5.857100988E-2
1.832281808E1	1.000036562E3	1.243049349E-2
1.833281829E1	1.000155514E3	5.286651257E-2
1.834281850E1	1.000013638E3	4.637021971E-3
1.835281870E1	9.993816700E2	-2.103622767E-1
1.836281891E1	9.993979657E2	-2.048149668E-1
1.837281912E1	9.995387679E2	-1.568912791E-1
1.838281933E1	9.991932489E2	-2.745168515E-1
1.839281954E1	9.996143920E2	-1.311572965E-1
1.840281975E1	9.999987397E2	-4.285186869E-4
1.841281995E1	1.000560549E3	1.904800440E-1
1.842282016E1	1.000860519E3	2.923248999E-1
1.843282037E1	1.001590496E3	5.399100275E-1
1.844282058E1	1.001687659E3	5.728371778E-1
1.845282079E1	1.001809416E3	6.140901748E-1
1.846282100E1	1.001754905E3	5.956222902E-1
1.847282120E1	1.000066396E3	2.257307266E-2
1.848282141E1	1.000370553E3	1.259414976E-1
1.849282162E1	1.001285768E3	4.365996359E-1
1.850282183E1	1.001311591E3	4.453567556E-1
1.851282204E1	1.001664450E3	5.649725619E-1
1.852282225E1	1.001666069E3	5.655212585E-1
1.853282245E1	1.001857186E3	6.302726748E-1
1.854282266E1	1.001692059E3	5.743284136E-1
1.855282287E1	1.001688333E3	5.730658368E-1
1.856282308E1	1.001777170E3	6.031657426E-1
1.857282329E1	1.001673433E3	5.680168271E-1
1.858282350E1	1.001860816E3	6.315023390E-1
1.859282370E1	1.001684076E3	5.716230312E-1
1.860282391E1	1.001714012E3	5.817668360E-1
1.861282412E1	1.001609624E3	5.463928311E-1
1.862282433E1	1.001626335E3	5.520561115E-1
1.863282454E1	1.001713809E3	5.816982416E-1
