"Time (s)"	"Recording (a.u.)"
9.500000000E-3	4.214606159E-2
9.520833333E-3	4.693746757E-2
9.541666667E-3	4.675435652E-2
9.562500000E-3	4.623554186E-2
9.583333333E-3	5.130161443E-2
9.604166667E-3	5.636768700E-2
9.625000000E-3	5.673390912E-2
9.645833333E-3	5.829035310E-2
9.666666667E-3	5.926694540E-2
9.687500000E-3	6.036561174E-2
9.708333333E-3	6.128116703E-2
9.729166667E-3	6.283761101E-2
9.750000000E-3	6.402783288E-2
9.770833333E-3	6.750694296E-2
9.791666667E-3	6.961272011E-2
9.812500000E-3	6.939909055E-2
9.833333333E-3	6.799523911E-2
9.854166667E-3	6.488235115E-2
9.875000000E-3	6.219672231E-2
9.895833333E-3	6.189153722E-2
9.916666667E-3	6.149479659E-2
9.937500000E-3	5.914487136E-2
9.958333333E-3	5.597094638E-2
9.979166667E-3	5.178991058E-2
1.000000000E-2	4.754783776E-2
1.002083333E-2	4.150517289E-2
1.004166667E-2	3.729361858E-2
1.006250000E-2	3.640858180E-2
1.008333333E-2	3.497421186E-2
1.010416667E-2	2.996917631E-2
1.012500000E-2	2.493362224E-2
1.014583333E-2	1.907406842E-2
1.016666667E-2	1.257362590E-2
1.018750000E-2	5.951109348E-3
1.020833333E-2	-1.251258889E-3
1.022916667E-2	-7.232886746E-3
1.025000000E-2	-1.202429273E-2
1.027083333E-2	-1.519821772E-2
1.029166667E-2	-2.047791986E-2
1.031250000E-2	-2.450636311E-2
1.033333333E-2	-2.929776910E-2
1.035416667E-2	-3.317361980E-2
1.037500000E-2	-3.692739647E-2
1.039583333E-2	-4.126102481E-2
1.041666667E-2	-4.425183874E-2
1.043750000E-2	-4.626606037E-2
1.045833333E-2	-4.730368969E-2
1.047916667E-2	-4.925687429E-2
1.050000000E-2	-5.075228126E-2
1.052083333E-2	-5.246131779E-2
1.054166667E-2	-5.789361248E-2
1.056250000E-2	-6.344798120E-2
1.058333333E-2	-6.762901700E-2
1.060416667E-2	-7.040620136E-2
1.062500000E-2	-7.205420087E-2
1.064583333E-2	-7.214575640E-2
1.066666667E-2	-7.266457106E-2
1.068750000E-2	-7.333597827E-2
1.070833333E-2	-7.208471938E-2
1.072916667E-2	-7.278664510E-2
1.075000000E-2	-7.477034822E-2
1.077083333E-2	-7.431257057E-2
1.079166667E-2	-7.464827418E-2
1.081250000E-2	-7.443464461E-2
1.083333333E-2	-7.315286721E-2
1.085416667E-2	-6.653035066E-2
1.087500000E-2	-6.045716727E-2
1.089583333E-2	-5.453657643E-2
1.091666667E-2	-5.145420698E-2
1.093750000E-2	-4.928739280E-2
1.095833333E-2	-4.702902310E-2
1.097916667E-2	-4.803613392E-2
1.100000000E-2	-5.139316996E-2
1.102083333E-2	-4.663228248E-2
1.104166667E-2	-3.543198950E-2
1.106250000E-2	-2.880947295E-2
1.108333333E-2	-2.734458449E-2
1.110416667E-2	-2.368236335E-2
1.112500000E-2	-2.096621601E-2
1.114583333E-2	-1.861629078E-2
1.116666667E-2	-1.406903287E-2
1.118750000E-2	-9.949034089E-3
1.120833333E-2	-6.195257424E-3
1.122916667E-2	-2.197332682E-3
1.125000000E-2	2.685628834E-3
1.127083333E-2	5.767998291E-3
1.129166667E-2	7.202368236E-3
1.131250000E-2	1.190221870E-2
1.133333333E-2	1.748710593E-2
1.135416667E-2	1.480147710E-2
1.137500000E-2	1.113925596E-2
1.139583333E-2	1.361125523E-2
1.141666667E-2	1.913510544E-2
1.143750000E-2	1.730399487E-2
1.145833333E-2	1.287881100E-2
1.147916667E-2	1.632740257E-2
1.150000000E-2	2.209540086E-2
1.152083333E-2	2.435377056E-2
1.154166667E-2	2.536088137E-2
1.156250000E-2	3.070162053E-2
1.158333333E-2	3.411969359E-2
1.160416667E-2	3.466902676E-2
1.162500000E-2	3.637806330E-2
1.164583333E-2	3.830072939E-2
1.166666667E-2	3.707998901E-2
1.168750000E-2	3.509628590E-2
1.170833333E-2	3.592028565E-2
1.172916667E-2	4.043702506E-2
1.175000000E-2	4.141361736E-2
1.177083333E-2	4.318369091E-2
1.179166667E-2	4.556413465E-2
1.181250000E-2	4.757835627E-2
1.183333333E-2	4.797509690E-2
1.185416667E-2	4.840235603E-2
1.187500000E-2	5.334635456E-2
1.189583333E-2	5.740531632E-2
1.191666667E-2	5.758842738E-2
1.193750000E-2	5.883968627E-2
1.195833333E-2	6.024353771E-2
1.197916667E-2	6.161687063E-2
1.200000000E-2	6.076235237E-2
1.202083333E-2	6.253242592E-2
1.204166667E-2	6.427198096E-2
1.206250000E-2	6.735435041E-2
1.208333333E-2	6.762901700E-2
1.210416667E-2	6.741538743E-2
1.212500000E-2	6.506546220E-2
1.214583333E-2	6.280709250E-2
1.216666667E-2	6.112857448E-2
1.218750000E-2	5.972472304E-2
1.220833333E-2	5.771050142E-2
1.222916667E-2	5.417035432E-2
1.225000000E-2	5.133213294E-2
1.227083333E-2	4.739524522E-2
1.229166667E-2	4.351939451E-2
1.231250000E-2	3.741569262E-2
1.233333333E-2	3.476058229E-2
1.235416667E-2	3.497421186E-2
1.237500000E-2	3.027436140E-2
1.239583333E-2	2.465895566E-2
1.241666667E-2	1.919614246E-2
1.243750000E-2	1.345866268E-2
1.245833333E-2	6.530961028E-3
1.247916667E-2	-1.495406964E-3
1.250000000E-2	-8.239997559E-3
1.252083333E-2	-1.159703360E-2
1.254166667E-2	-1.644947661E-2
1.256250000E-2	-2.059999390E-2
1.258333333E-2	-2.414014100E-2
1.260416667E-2	-2.954191717E-2
1.262500000E-2	-3.350932340E-2
1.264583333E-2	-3.628650777E-2
1.266666667E-2	-4.138309885E-2
1.268750000E-2	-4.474013489E-2
1.270833333E-2	-4.672383801E-2
1.272916667E-2	-4.989776299E-2
1.275000000E-2	-5.111850337E-2
1.277083333E-2	-5.227820673E-2
1.279166667E-2	-5.417035432E-2
1.281250000E-2	-5.661183508E-2
1.283333333E-2	-6.363109226E-2
1.285416667E-2	-6.790368358E-2
1.287500000E-2	-7.022309030E-2
1.289583333E-2	-7.342753380E-2
1.291666667E-2	-7.403790399E-2
1.293750000E-2	-7.351908933E-2
1.295833333E-2	-7.254249702E-2
1.297916667E-2	-7.345805231E-2
1.300000000E-2	-7.373271889E-2
1.302083333E-2	-7.489242225E-2
1.304166667E-2	-7.580797754E-2
1.306250000E-2	-7.654042177E-2
1.308333333E-2	-7.678456984E-2
1.310416667E-2	-7.507553331E-2
1.312500000E-2	-7.135227515E-2
1.314583333E-2	-6.347849971E-2
1.316666667E-2	-5.963316752E-2
1.318750000E-2	-5.587939085E-2
1.320833333E-2	-5.175939207E-2
1.322916667E-2	-4.776146733E-2
1.325000000E-2	-4.745628224E-2
1.327083333E-2	-5.380413221E-2
1.329166667E-2	-5.163731803E-2
1.331250000E-2	-3.997924741E-2
1.333333333E-2	-3.247169408E-2
1.335416667E-2	-3.186132389E-2
1.337500000E-2	-3.073213904E-2
1.339583333E-2	-2.432325205E-2
1.341666667E-2	-2.081362346E-2
1.343750000E-2	-1.840266121E-2
1.345833333E-2	-1.406903287E-2
1.347916667E-2	-9.582811975E-3
1.350000000E-2	-5.829035310E-3
1.352083333E-2	2.136295663E-4
1.354166667E-2	2.136295663E-3
1.356250000E-2	4.242072817E-3
1.358333333E-2	1.089510788E-2
1.360416667E-2	1.644947661E-2
1.362500000E-2	1.562547685E-2
1.364583333E-2	1.049836726E-2
1.366666667E-2	1.196325571E-2
1.368750000E-2	1.837214270E-2
1.370833333E-2	1.852473525E-2
1.372916667E-2	1.153599658E-2
1.375000000E-2	1.443525498E-2
1.377083333E-2	2.255317850E-2
1.379166667E-2	2.294991913E-2
1.381250000E-2	2.197332682E-2
1.383333333E-2	2.957243568E-2
1.385416667E-2	3.463850826E-2
1.387500000E-2	3.320413831E-2
1.389583333E-2	3.494369335E-2
1.391666667E-2	3.802606281E-2
1.393750000E-2	3.561510056E-2
1.395833333E-2	3.341776788E-2
1.397916667E-2	3.555406354E-2
1.400000000E-2	3.939939573E-2
1.402083333E-2	4.092532121E-2
1.404166667E-2	4.144413587E-2
1.406250000E-2	4.583880123E-2
1.408333333E-2	4.834131901E-2
1.410416667E-2	4.733420820E-2
1.412500000E-2	4.861598560E-2
1.414583333E-2	5.249183630E-2
1.416666667E-2	5.581835383E-2
1.418750000E-2	5.703909421E-2
1.420833333E-2	5.706961272E-2
1.422916667E-2	5.908383435E-2
1.425000000E-2	6.039613025E-2
1.427083333E-2	6.222724082E-2
1.429166667E-2	6.204412976E-2
1.431250000E-2	6.341746269E-2
1.433333333E-2	6.619464705E-2
1.435416667E-2	6.759849849E-2
1.437500000E-2	6.857509079E-2
1.439583333E-2	6.537064730E-2
1.441666667E-2	6.369212928E-2
1.443750000E-2	6.283761101E-2
1.445833333E-2	6.073183386E-2
1.447916667E-2	5.999938963E-2
1.450000000E-2	5.706961272E-2
1.452083333E-2	5.362102115E-2
1.454166667E-2	4.977568896E-2
1.456250000E-2	4.550309763E-2
1.458333333E-2	3.955198828E-2
1.460416667E-2	3.631702628E-2
1.462500000E-2	3.567613758E-2
1.464583333E-2	3.363139744E-2
1.466666667E-2	2.945036164E-2
1.468750000E-2	2.230903043E-2
1.470833333E-2	1.834162420E-2
1.472916667E-2	1.217688528E-2
1.475000000E-2	4.333628346E-3
1.477083333E-2	-2.960295419E-3
1.479166667E-2	-8.209479049E-3
1.481250000E-2	-1.300088504E-2
1.483333333E-2	-1.663258766E-2
1.485416667E-2	-2.237006745E-2
1.487500000E-2	-2.731406598E-2
1.489583333E-2	-2.951139866E-2
1.491666667E-2	-3.326517533E-2
1.493750000E-2	-3.851435896E-2
1.495833333E-2	-4.263435774E-2
1.497916667E-2	-4.428235725E-2
1.500000000E-2	-4.773094882E-2
1.502083333E-2	-4.934842982E-2
1.504166667E-2	-5.035554064E-2
1.506250000E-2	-5.130161443E-2
1.508333333E-2	-5.465865047E-2
1.510416667E-2	-5.984679708E-2
1.512500000E-2	-6.579790643E-2
1.514583333E-2	-6.949064608E-2
1.516666667E-2	-7.238990448E-2
1.518750000E-2	-7.449568163E-2
1.520833333E-2	-7.400738548E-2
1.522916667E-2	-7.327494125E-2
1.525000000E-2	-7.406842250E-2
1.527083333E-2	-7.348857082E-2
1.529166667E-2	-7.342753380E-2
1.531250000E-2	-7.675405133E-2
1.533333333E-2	-7.785271767E-2
1.535416667E-2	-7.635731071E-2
1.537500000E-2	-7.715079196E-2
1.539583333E-2	-7.415997803E-2
1.541666667E-2	-6.701864681E-2
1.543750000E-2	-5.920590838E-2
1.545833333E-2	-5.560472427E-2
1.547916667E-2	-5.084383679E-2
1.550000000E-2	-4.562517167E-2
1.552083333E-2	-4.531998657E-2
1.554166667E-2	-5.081331828E-2
1.556250000E-2	-5.188146611E-2
1.558333333E-2	-4.501480148E-2
1.560416667E-2	-3.518784143E-2
1.562500000E-2	-3.088473159E-2
1.564583333E-2	-2.688680685E-2
1.566666667E-2	-2.267525254E-2
1.568750000E-2	-1.730399487E-2
1.570833333E-2	-1.721243934E-2
1.572916667E-2	-1.373332926E-2
