"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.617187500E3	5.489999467E-1
4.640625000E3	3.772854643E-1
4.664062500E3	6.811206254E-1
4.687500000E3	7.775218938E-1
4.710937500E3	4.399265262E-1
4.734375000E3	7.387813643E-1
4.757812500E3	5.831143342E-1
4.781250000E3	4.307926239E-1
4.804687500E3	5.882386958E-1
4.828125000E3	1.103751759E0
4.851562500E3	9.332786625E-1
4.875000000E3	4.494353733E-1
4.898437500E3	1.534741364E0
4.921875000E3	1.297594134E0
4.945312500E3	5.962976660E-1
4.968750000E3	4.780736175E-1
4.992187500E3	9.536369954E-1
5.015625000E3	2.946783716E-1
5.039062500E3	1.264261440E-1
5.062500000E3	1.542791336E0
5.085937500E3	1.501657942E0
5.109375000E3	7.383900878E-1
5.132812500E3	2.232413777E-1
5.156250000E3	3.156094176E0
5.179687500E3	1.535945117E0
5.203125000E3	1.526008298E0
5.226562500E3	1.777993712E0
5.250000000E3	1.833132340E0
5.273437500E3	2.168490247E0
5.296875000E3	1.326429996E0
5.320312500E3	1.433863155E0
5.343750000E3	1.167706089E0
5.367187500E3	1.059124317E0
5.390625000E3	1.001855217E0
5.414062500E3	1.661385412E0
5.437500000E3	5.818514221E-1
5.460937500E3	2.459441040E0
5.484375000E3	8.417585340E-1
5.507812500E3	6.672659870E-1
5.531250000E3	1.449411391E0
5.554687500E3	6.869123597E-1
5.578125000E3	3.544124060E0
5.601562500E3	6.572550930E-1
5.625000000E3	6.794625418E-1
5.648437500E3	1.769817940E0
5.671875000E3	1.038699771E0
5.695312500E3	2.546651365E0
5.718750000E3	1.521921307E0
5.742187500E3	1.101728416E0
5.765625000E3	2.572697010E0
5.789062500E3	3.114728531E-1
5.812500000E3	2.035174200E0
5.835937500E3	5.864129359E-1
5.859375000E3	8.534255166E-1
5.882812500E3	3.034015555E0
5.906250000E3	6.857440811E-1
5.929687500E3	1.609322339E0
5.953125000E3	8.818023850E-1
5.976562500E3	1.858874378E0
6.000000000E3	8.889930195E-1
6.023437500E3	1.221675777E0
6.046875000E3	1.429468598E-1
6.070312500E3	2.533249936E-1
6.093750000E3	1.810081651E0
6.117187500E3	2.765128311E0
6.140625000E3	2.476019096E0
6.164062500E3	6.488745262E-1
6.187500000E3	2.499359016E0
6.210937500E3	2.267112118E0
6.234375000E3	2.398278835E0
6.257812500E3	3.497753025E0
6.281250000E3	2.145285915E0
6.304687500E3	3.224889339E0
6.328125000E3	8.248022144E-1
6.351562500E3	7.031445354E-1
6.375000000E3	3.111851765E0
6.398437500E3	1.714807010E0
6.421875000E3	8.298118481E-1
6.445312500E3	1.043698627E0
6.468750000E3	1.299342719E0
6.492187500E3	1.083425305E0
6.515625000E3	9.274086186E-1
6.539062500E3	1.428918273E0
6.562500000E3	2.297767269E0
6.585937500E3	9.676261380E-1
6.609375000E3	2.197522555E0
6.632812500E3	1.869771497E0
6.656250000E3	1.651580902E0
6.679687500E3	1.563085642E0
6.703125000E3	1.453851994E0
6.726562500E3	1.001440780E0
6.750000000E3	9.873209828E-1
6.773437500E3	2.128910992E0
6.796875000E3	2.707439416E0
6.820312500E3	1.542320317E0
6.843750000E3	7.071664929E-1
6.867187500E3	7.029841542E-1
6.890625000E3	1.570952744E0
6.914062500E3	1.416152079E0
6.937500000E3	2.153594968E0
6.960937500E3	5.390796514E-1
6.984375000E3	1.844615966E0
7.007812500E3	1.624918607E0
7.031250000E3	1.678478488E0
7.054687500E3	1.517114968E0
7.078125000E3	8.546226650E-1
7.101562500E3	6.785360886E-1
7.125000000E3	1.261265440E0
7.148437500E3	9.879797406E-1
7.171875000E3	1.228345569E0
7.195312500E3	2.504622658E0
7.218750000E3	3.936142826E-1
7.242187500E3	1.686894380E0
7.265625000E3	1.078767880E0
7.289062500E3	7.579185504E-1
7.312500000E3	7.595208227E-1
7.335937500E3	3.418275026E-1
7.359375000E3	1.156292358E-1
7.382812500E3	2.054105343E-1
7.406250000E3	5.743427430E-1
7.429687500E3	5.303489658E-1
7.453125000E3	4.840312878E-1
7.476562500E3	4.839972691E-1
7.500000000E3	1.291776688E0
7.523437500E3	7.102633271E-1
7.546875000E3	3.938788556E-1
7.570312500E3	1.088420576E0
7.593750000E3	5.013936525E-1
7.617187500E3	8.108250824E-2
7.640625000E3	9.997507356E-1
7.664062500E3	6.668526801E-1
7.687500000E3	6.683460616E-1
7.710937500E3	4.719553747E-1
7.734375000E3	2.781800826E-1
7.757812500E3	4.091666740E-1
7.781250000E3	2.977442818E-1
7.804687500E3	6.582787947E-1
7.828125000E3	1.753562379E-1
7.851562500E3	1.170988101E0
7.875000000E3	1.674813950E-1
7.898437500E3	3.971205976E-1
7.921875000E3	2.327018535E-1
7.945312500E3	3.148066670E-1
7.968750000E3	2.592791271E-1
7.992187500E3	4.623937003E-1
8.015625000E3	7.881757780E-1
8.039062500E3	3.969433733E-1
8.062500000E3	4.987373503E-1
8.085937500E3	2.445990243E-1
8.109375000E3	3.909696099E-1
8.132812500E3	5.043045189E-1
8.156250000E3	4.501701783E-1
8.179687500E3	2.272344458E-1
8.203125000E3	1.701891161E-1
8.226562500E3	6.394324412E-1
8.250000000E3	6.040870171E-1
8.273437500E3	3.779665111E-1
8.296875000E3	2.838389045E-1
8.320312500E3	2.531482957E-1
8.343750000E3	6.920819081E-1
8.367187500E3	6.530981255E-1
8.390625000E3	8.213347315E-1
8.414062500E3	3.044519945E-1
8.437500000E3	7.737713447E-1
8.460937500E3	4.367117128E-1
8.484375000E3	6.408039360E-1
8.507812500E3	2.819553767E-1
8.531250000E3	9.204163896E-1
8.554687500E3	3.749909799E-1
8.578125000E3	1.248452492E-1
8.601562500E3	4.917538470E-1
8.625000000E3	4.298188332E-1
8.648437500E3	3.783769734E-1
8.671875000E3	4.707635838E-1
8.695312500E3	5.749999943E-1
8.718750000E3	1.729361078E-1
8.742187500E3	6.475203023E-1
8.765625000E3	5.917837079E-1
8.789062500E3	3.065732994E-1
8.812500000E3	2.518535016E-1
8.835937500E3	6.757570091E-1
8.859375000E3	2.457327058E-1
8.882812500E3	6.204039310E-1
8.906250000E3	3.842504609E-1
8.929687500E3	2.865851170E-1
8.953125000E3	3.307462043E-1
8.976562500E3	1.320266808E-1
9.000000000E3	2.600866620E-1
9.023437500E3	1.073316421E0
9.046875000E3	6.524041911E-1
9.070312500E3	4.403264811E-1
9.093750000E3	7.121556165E-1
9.117187500E3	6.065511351E-1
9.140625000E3	7.587570849E-1
9.164062500E3	1.135634939E0
9.187500000E3	4.430320585E-1
9.210937500E3	5.193654332E-1
9.234375000E3	4.806155035E-1
9.257812500E3	7.033058485E-1
9.281250000E3	9.546997719E-1
9.304687500E3	1.781838426E-1
9.328125000E3	1.226783784E-1
9.351562500E3	5.562378920E-1
9.375000000E3	7.966524637E-1
9.398437500E3	6.834896866E-1
9.421875000E3	9.115720355E-1
9.445312500E3	4.822445189E-1
9.468750000E3	1.841797863E-1
9.492187500E3	4.922509338E-1
9.515625000E3	1.331382997E-1
9.539062500E3	6.874887764E-1
9.562500000E3	4.193441082E-1
9.585937500E3	4.424220703E-1
9.609375000E3	6.453562502E-1
9.632812500E3	4.983118693E-1
9.656250000E3	6.985075659E-1
9.679687500E3	5.968709763E-1
9.703125000E3	2.071023824E-1
9.726562500E3	7.930968430E-1
9.750000000E3	7.834486525E-1
9.773437500E3	9.501367306E-1
9.796875000E3	6.813151809E-1
9.820312500E3	1.683724225E-1
9.843750000E3	8.192712221E-1
9.867187500E3	7.023286987E-1
9.890625000E3	2.823000535E-1
9.914062500E3	7.208274895E-1
9.937500000E3	8.710351973E-1
9.960937500E3	2.749195308E-1
9.984375000E3	7.051404428E-1
1.000781250E4	1.665627267E0
