"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.617187500E3	4.034188221E0
4.640625000E3	2.389353103E0
4.664062500E3	5.454010928E0
4.687500000E3	4.091065466E-1
4.710937500E3	7.820957840E-1
4.734375000E3	3.026314340E0
4.757812500E3	2.047731076E0
4.781250000E3	6.510805403E-1
4.804687500E3	1.017005049E0
4.828125000E3	5.041701689E-1
4.851562500E3	9.196531524E-1
4.875000000E3	1.014448111E0
4.898437500E3	1.274048889E0
4.921875000E3	3.821373995E-1
4.945312500E3	6.960839747E-1
4.968750000E3	8.606331033E-1
4.992187500E3	1.887077074E0
5.015625000E3	7.133216378E-1
5.039062500E3	1.570906118E0
5.062500000E3	1.417267371E0
5.085937500E3	3.283353171E0
5.109375000E3	3.374062082E-1
5.132812500E3	9.649465862E-1
5.156250000E3	1.791889600E0
5.179687500E3	6.629962460E-1
5.203125000E3	7.986776606E-1
5.226562500E3	1.218503825E0
5.250000000E3	5.454701620E-1
5.273437500E3	1.843767453E0
5.296875000E3	1.316269717E0
5.320312500E3	4.634253665E-1
5.343750000E3	1.039995072E0
5.367187500E3	1.831454569E0
5.390625000E3	2.751311646E0
5.414062500E3	1.026844809E0
5.437500000E3	3.360138133E0
5.460937500E3	1.398662364E0
5.484375000E3	3.985299639E0
5.507812500E3	3.823142811E0
5.531250000E3	7.160007858E-1
5.554687500E3	1.127614776E0
5.578125000E3	1.516289207E0
5.601562500E3	6.405476751E-1
5.625000000E3	7.432875903E-1
5.648437500E3	8.168890250E-1
5.671875000E3	6.679720752E-1
5.695312500E3	6.269586035E-1
5.718750000E3	1.440393359E-1
5.742187500E3	7.681748236E-1
5.765625000E3	1.971967091E0
5.789062500E3	2.504212548E-1
5.812500000E3	5.848899350E-1
5.835937500E3	6.524177403E-1
5.859375000E3	2.759429675E-1
5.882812500E3	7.400468550E-1
5.906250000E3	1.239428501E0
5.929687500E3	3.599266170E-1
5.953125000E3	1.367490818E0
5.976562500E3	9.121017704E-1
6.000000000E3	1.167328378E0
6.023437500E3	1.550759155E0
6.046875000E3	1.019015528E0
6.070312500E3	1.643551546E0
6.093750000E3	2.273976892E0
6.117187500E3	1.018582205E0
6.140625000E3	9.188532224E-1
6.164062500E3	7.171118171E-1
6.187500000E3	1.312569466E0
6.210937500E3	4.021743887E-1
6.234375000E3	7.851548077E-2
6.257812500E3	7.044746200E-1
6.281250000E3	1.391511867E0
6.304687500E3	5.248376557E-1
6.328125000E3	4.242821690E-1
6.351562500E3	7.100465294E-1
6.375000000E3	1.623316873E0
6.398437500E3	1.432009787E0
6.421875000E3	4.662608454E-1
6.445312500E3	9.411373949E-1
6.468750000E3	5.735512985E-1
6.492187500E3	1.544688798E0
6.515625000E3	1.084250576E0
6.539062500E3	6.072545646E-1
6.562500000E3	5.622998280E-1
6.585937500E3	3.749000493E-1
6.609375000E3	1.234982591E0
6.632812500E3	1.191171086E0
6.656250000E3	6.541746832E-1
6.679687500E3	7.036418936E-1
6.703125000E3	1.275835739E0
6.726562500E3	5.710489117E-1
6.750000000E3	1.098825330E0
6.773437500E3	9.350328391E-1
6.796875000E3	4.212598441E-1
6.820312500E3	8.621276553E-1
6.843750000E3	5.880854655E-1
6.867187500E3	2.426226874E-1
6.890625000E3	9.294512046E-2
6.914062500E3	2.973988935E-1
6.937500000E3	8.305520957E-1
6.960937500E3	5.090667876E-1
6.984375000E3	7.824863997E-1
7.007812500E3	3.358988132E-1
7.031250000E3	3.413039752E-1
7.054687500E3	1.783209773E0
7.078125000E3	7.922890680E-1
7.101562500E3	7.194416316E-1
7.125000000E3	1.526660869E0
7.148437500E3	4.635723292E-1
7.171875000E3	1.312406159E0
7.195312500E3	7.672471598E-1
7.218750000E3	2.340122652E-1
7.242187500E3	6.121395315E-1
7.265625000E3	5.484949767E-1
7.289062500E3	6.733360265E-1
7.312500000E3	4.154591234E-1
7.335937500E3	8.619107027E-1
7.359375000E3	1.398204719E-1
7.382812500E3	1.911905454E-1
7.406250000E3	1.163576020E0
7.429687500E3	7.028034695E-1
7.453125000E3	1.845410823E-1
7.476562500E3	7.593956550E-1
7.500000000E3	7.336975089E-1
7.523437500E3	1.488263372E0
7.546875000E3	9.056553891E-1
7.570312500E3	1.891244001E0
7.593750000E3	1.682633283E0
7.617187500E3	1.654746523E0
7.640625000E3	4.910762362E0
7.664062500E3	5.968550352E-1
7.687500000E3	1.344476335E0
7.710937500E3	2.382588588E0
7.734375000E3	8.093875061E-1
7.757812500E3	1.293933410E-1
7.781250000E3	1.818032514E0
7.804687500E3	4.068978687E-1
7.828125000E3	1.665793288E0
7.851562500E3	7.697690170E-1
7.875000000E3	1.110137932E0
7.898437500E3	2.269260268E0
7.921875000E3	1.119411400E0
7.945312500E3	5.088574775E-1
7.968750000E3	1.754831736E0
7.992187500E3	9.422833562E-1
8.015625000E3	1.932661135E0
8.039062500E3	4.096893307E-1
8.062500000E3	7.268352383E-1
8.085937500E3	5.793197050E-1
8.109375000E3	1.775656105E-1
8.132812500E3	1.061218638E0
8.156250000E3	1.247044435E0
8.179687500E3	8.273122187E-1
8.203125000E3	7.742437210E-1
8.226562500E3	5.089911106E-1
8.250000000E3	2.226517713E0
8.273437500E3	1.253408651E0
8.296875000E3	1.170403881E0
8.320312500E3	1.057912582E0
8.343750000E3	5.663795967E-1
8.367187500E3	2.598638558E-1
8.390625000E3	5.693514074E-1
8.414062500E3	8.341937988E-1
8.437500000E3	8.389869297E-1
8.460937500E3	8.713762200E-1
