"Time (s)"	"Recording (a.u.)"
6.812500000E-3	6.219672231E-2
6.833333333E-3	5.410931730E-2
6.854166667E-3	4.446546831E-2
6.875000000E-3	3.964354381E-2
6.895833333E-3	-3.808709983E-2
6.916666667E-3	-5.352946562E-2
6.937500000E-3	-1.797540208E-2
6.958333333E-3	1.602221747E-2
6.979166667E-3	2.368236335E-2
7.000000000E-3	3.717154454E-2
7.020833333E-3	8.136234626E-2
7.041666667E-3	8.377330851E-2
7.062500000E-3	8.368175298E-2
7.083333333E-3	9.439374981E-2
7.104166667E-3	6.521805475E-2
7.125000000E-3	5.819879757E-2
7.145833333E-3	5.536057619E-2
7.166666667E-3	-9.338663900E-3
7.187500000E-3	4.516739402E-3
7.208333333E-3	-1.007110813E-3
7.229166667E-3	-2.487258522E-2
7.250000000E-3	3.460798975E-2
7.270833333E-3	1.608325449E-2
7.291666667E-3	1.641895810E-2
7.312500000E-3	4.873805963E-2
7.333333333E-3	-1.724295785E-2
7.354166667E-3	-2.307199316E-2
7.375000000E-3	7.690664388E-3
7.395833333E-3	-7.620471816E-2
7.416666667E-3	-7.226783044E-2
7.437500000E-3	-2.191228980E-2
7.458333333E-3	-6.903286843E-2
7.479166667E-3	-3.994872890E-2
7.500000000E-3	-3.698843348E-2
7.520833333E-3	-2.008117924E-2
7.541666667E-3	7.345805231E-2
7.562500000E-3	-1.339762566E-2
7.583333333E-3	-3.262428663E-2
7.604166667E-3	4.925687429E-2
7.625000000E-3	-5.066072573E-2
7.645833333E-3	-5.310220649E-2
7.666666667E-3	3.164769433E-2
7.687500000E-3	-4.745628224E-2
7.708333333E-3	3.784295175E-3
7.729166667E-3	7.147434919E-2
7.750000000E-3	2.145451216E-2
7.770833333E-3	6.064027833E-2
7.791666667E-3	4.257332072E-2
7.812500000E-3	4.333628346E-2
7.833333333E-3	5.563524277E-2
7.854166667E-3	2.807702872E-3
7.875000000E-3	-1.052888577E-2
7.895833333E-3	1.174962615E-2
7.916666667E-3	3.439436018E-2
7.937500000E-3	-3.399761956E-2
7.958333333E-3	-6.112857448E-2
7.979166667E-3	-4.364146855E-2
8.000000000E-3	-9.860530412E-2
8.020833333E-3	-1.287270730E-1
8.041666667E-3	-8.041627247E-2
8.062500000E-3	-5.218665120E-2
8.083333333E-3	-9.063997314E-2
8.104166667E-3	-8.087405011E-2
8.125000000E-3	-4.702902310E-2
8.145833333E-3	-3.024384289E-2
8.166666667E-3	-5.139316996E-2
8.187500000E-3	-8.667256691E-2
8.208333333E-3	-5.105746635E-2
