"Time (s)"	"Frequency (Hz)"	"Speed (m/s)"
9.506268205E0	9.991853518E2	-2.772062139E-1
9.521268518E0	9.994516334E2	-1.865469452E-1
9.536268830E0	9.996669717E2	-1.132673270E-1
9.551269143E0	9.997239729E2	-9.387511057E-2
9.566269455E0	9.999375012E2	-2.125091602E-2
9.581269768E0	1.000066459E3	2.259469188E-2
9.596270080E0	1.000036138E3	1.228644758E-2
9.611270393E0	1.000525931E3	1.787224988E-1
9.626270705E0	1.000614137E3	2.086783186E-1
9.641271018E0	1.000862830E3	2.931093589E-1
9.667092724E0	1.001532438E3	5.202318477E-1
9.682093037E0	1.001805776E3	6.128573040E-1
9.697093349E0	1.001963518E3	6.662879144E-1
9.712093662E0	1.001609262E3	5.462701442E-1
9.727093974E0	1.000457835E3	1.555925759E-1
9.742094287E0	9.990842214E2	-3.116501311E-1
9.757094599E0	9.976874962E2	-7.880737202E-1
9.772094912E0	9.969933617E2	-1.025339846E0
9.787095224E0	9.973527278E2	-9.024615947E-1
9.802095537E0	9.981814704E2	-6.194265012E-1
9.817095849E0	9.988756864E2	-3.826968996E-1
9.832096162E0	9.988461237E2	-3.927711503E-1
9.847096474E0	9.988541907E2	-3.900220407E-1
9.862096787E0	9.988693591E2	-3.848530259E-1
9.877097099E0	9.987539106E2	-4.241989774E-1
9.892097412E0	9.987325200E2	-4.314900999E-1
9.907097724E0	9.986910033E2	-4.456422121E-1
9.922098037E0	9.985240804E2	-5.025543914E-1
9.937098349E0	9.985304287E2	-5.003896004E-1
9.952098662E0	9.985429813E2	-4.961091910E-1
9.967098974E0	9.983351173E2	-5.670041161E-1
9.982099287E0	9.984246162E2	-5.364756325E-1
9.997099599E0	9.983918356E2	-5.476566251E-1
1.001209991E1	9.983269550E2	-5.697885875E-1
1.002710022E1	9.983245056E2	-5.706241887E-1
1.004210054E1	9.982814529E2	-5.853118943E-1
1.005710085E1	9.982349865E2	-6.011656477E-1
1.007210116E1	9.982643106E2	-5.911604706E-1
1.008710147E1	9.981580592E2	-6.274155183E-1
1.010210179E1	9.981489374E2	-6.305284181E-1
1.011710210E1	9.981217183E2	-6.398175404E-1
1.013210241E1	9.981387036E2	-6.340208842E-1
1.014710272E1	9.979918127E2	-6.841575857E-1
1.016210304E1	9.980787684E2	-6.544761355E-1
1.017710335E1	9.980068383E2	-6.790283803E-1
1.019210366E1	9.979998185E2	-6.814246910E-1
1.020710397E1	9.980103781E2	-6.778200548E-1
1.022210429E1	9.979830843E2	-6.871372342E-1
1.023710460E1	9.980007121E2	-6.811196237E-1
1.025210491E1	9.980536258E2	-6.630577696E-1
1.026710522E1	9.981443675E2	-6.320879582E-1
1.028210554E1	9.981189580E2	-6.407595801E-1
1.029710585E1	9.983292394E2	-5.690092869E-1
1.031210616E1	9.983778965E2	-5.524112746E-1
1.032710647E1	9.984582887E2	-5.249912138E-1
1.034210679E1	9.986317532E2	-4.658412823E-1
1.036867315E1	9.992051204E2	-2.704740550E-1
1.038367346E1	9.998557930E2	-4.903744751E-2
1.039867377E1	1.000427629E3	1.453315883E-1
1.041367408E1	1.000882403E3	2.997524589E-1
1.042867440E1	1.001251190E3	4.248728780E-1
1.044367471E1	1.001191312E3	4.045639541E-1
1.045867502E1	1.000888882E3	3.019516501E-1
1.047367533E1	1.000489910E3	1.664877587E-1
1.048867565E1	1.000120085E3	4.082401102E-2
1.050367596E1	9.998905454E2	-3.721862994E-2
1.051867627E1	9.994810066E2	-1.765493713E-1
1.053367658E1	9.991416705E2	-2.920827369E-1
1.054867690E1	9.989451510E2	-3.590273634E-1
1.056367721E1	9.987174453E2	-4.366285824E-1
1.057867752E1	9.985434724E2	-4.959417389E-1
1.059367783E1	9.984859871E2	-5.155449389E-1
1.060867815E1	9.981029539E2	-6.462216001E-1
1.062367846E1	9.979133271E2	-7.109523128E-1
1.063867877E1	9.974776277E2	-8.597752406E-1
1.065367908E1	9.973195816E2	-9.137916021E-1
1.066867940E1	9.972230672E2	-9.467862983E-1
1.068367971E1	9.972397063E2	-9.410975608E-1
1.069868002E1	9.973991878E2	-8.865819973E-1
1.071368033E1	9.975704483E2	-8.280594070E-1
1.072868065E1	9.978042152E2	-7.482097240E-1
1.074368096E1	9.981159417E2	-6.417890045E-1
1.075868127E1	9.983263904E2	-5.699812059E-1
1.077368158E1	9.984272180E2	-5.355882492E-1
1.078868190E1	9.985809447E2	-4.831644283E-1
1.080368221E1	9.987224086E2	-4.349367319E-1
1.081868252E1	9.986831521E2	-4.483186369E-1
1.083368283E1	9.987931864E2	-4.108124050E-1
1.084868315E1	9.988455714E2	-3.929593661E-1
1.086368346E1	9.988223674E2	-4.008671619E-1
1.087868377E1	9.989087140E2	-3.714425762E-1
1.089368408E1	9.990966190E2	-3.074272627E-1
1.090868440E1	9.990858666E2	-3.110897303E-1
1.092368471E1	9.992057374E2	-2.702639448E-1
1.093868502E1	9.991793410E2	-2.792532337E-1
1.095368533E1	9.992617473E2	-2.511913498E-1
1.096868565E1	9.992945479E2	-2.400230472E-1
1.098368596E1	9.993876351E2	-2.083316408E-1
1.099868627E1	9.993430851E2	-2.234979016E-1
1.101368658E1	9.993255741E2	-2.294595441E-1
1.102868690E1	9.994532551E2	-1.859949667E-1
1.104368721E1	9.993832526E2	-2.098235168E-1
1.106981084E1	9.992682974E2	-2.489610655E-1
1.108481115E1	9.992886022E2	-2.420474298E-1
1.109981146E1	9.992013270E2	-2.717658625E-1
1.111481178E1	9.990848262E2	-3.114441265E-1
1.112981209E1	9.989852499E2	-3.453655024E-1
1.114481240E1	9.988789926E2	-3.815702599E-1
1.115981271E1	9.989745463E2	-3.490121418E-1
1.117481303E1	9.990716216E2	-3.159419541E-1
1.118981334E1	9.993148711E2	-2.331035322E-1
1.120481365E1	9.995400720E2	-1.564474849E-1
1.121981396E1	9.998726440E2	-4.330656332E-2
1.123481428E1	1.000101101E3	3.437076143E-2
1.124981459E1	1.000314005E3	1.067283149E-1
1.126481490E1	1.000338844E3	1.151679892E-1
1.127981521E1	1.000517097E3	1.757219650E-1
1.129481553E1	1.000644535E3	2.190009076E-1
1.130981584E1	1.000955208E3	3.244608508E-1
1.132481615E1	1.001143935E3	3.884934064E-1
1.133981646E1	1.001705045E3	5.787285509E-1
1.135481678E1	1.001582277E3	5.371243324E-1
1.136981709E1	1.001943119E3	6.593793394E-1
1.138481740E1	1.002190762E3	7.432306765E-1
1.139981771E1	1.002110592E3	7.160900401E-1
1.141481803E1	1.001790109E3	6.075495984E-1
1.142981834E1	1.000885124E3	3.006761613E-1
1.144481865E1	9.994173162E2	-1.982279876E-1
1.145981896E1	9.980431787E2	-6.666237021E-1
1.147481928E1	9.975748935E2	-8.265406465E-1
1.148981959E1	9.972294775E2	-9.445946616E-1
1.150481990E1	9.977089063E2	-7.807606704E-1
1.151982021E1	9.978203633E2	-7.426952879E-1
1.153482053E1	9.981452916E2	-6.317725978E-1
1.154982084E1	9.983025805E2	-5.781039209E-1
1.156482115E1	9.984077642E2	-5.422235310E-1
1.157982146E1	9.984794882E2	-5.177612817E-1
1.159482178E1	9.985973272E2	-4.775786536E-1
1.160982209E1	9.985426312E2	-4.962285866E-1
1.162482240E1	9.985228677E2	-5.029679430E-1
1.163982271E1	9.985273869E2	-5.014268714E-1
1.165482303E1	9.984380509E2	-5.318934716E-1
1.166982334E1	9.984294012E2	-5.348436267E-1
1.168482365E1	9.984665027E2	-5.221898481E-1
1.169982396E1	9.983691286E2	-5.554020615E-1
1.171482428E1	9.984809036E2	-5.172785622E-1
1.172982459E1	9.984651607E2	-5.226475494E-1
1.174482490E1	9.983044927E2	-5.774515440E-1
1.176865507E1	9.983561679E2	-5.598231573E-1
1.178365538E1	9.984330619E2	-5.335950486E-1
1.179865569E1	9.983885149E2	-5.487892902E-1
1.181365601E1	9.983031733E2	-5.779016764E-1
1.182865632E1	9.983121523E2	-5.748384602E-1
1.184365663E1	9.983399044E2	-5.653710634E-1
1.185865694E1	9.982518058E2	-5.954269356E-1
1.187365726E1	9.982755089E2	-5.873398422E-1
1.188865757E1	9.982140637E2	-6.083047189E-1
1.190365788E1	9.981772980E2	-6.208503078E-1
1.191865819E1	9.982653476E2	-5.908066595E-1
1.193365851E1	9.982759318E2	-5.871955531E-1
1.194865882E1	9.982838783E2	-5.844844281E-1
1.196365913E1	9.982928288E2	-5.814307970E-1
1.197865944E1	9.983842676E2	-5.502380693E-1
1.199365976E1	9.983941119E2	-5.468801946E-1
1.200866007E1	9.985125663E2	-5.064808065E-1
1.202366038E1	9.985464050E2	-4.949417432E-1
1.203866069E1	9.986474378E2	-4.604940007E-1
1.205366101E1	9.988789034E2	-3.816006390E-1
1.206866132E1	9.993134062E2	-2.336022744E-1
1.208366163E1	9.996449686E2	-1.207535487E-1
1.209866194E1	1.000279356E3	9.495444963E-2
1.211366226E1	1.001072960E3	3.644154122E-1
1.212866257E1	1.001679367E3	5.700273997E-1
1.214366288E1	1.002120003E3	7.192762693E-1
1.215866319E1	1.002087963E3	7.084283490E-1
1.217366351E1	1.001923182E3	6.526266340E-1
1.218866382E1	1.001676261E3	5.689750020E-1
1.220366413E1	1.001437635E3	4.880942261E-1
1.221866444E1	1.001135686E3	3.856953644E-1
1.223366476E1	1.000804959E3	2.734659943E-1
1.224866507E1	1.000360627E3	1.225689716E-1
1.226366538E1	1.000225637E3	7.669925287E-2
1.227866569E1	1.000032278E3	1.097426273E-2
1.229366601E1	9.998740658E2	-4.282301037E-2
1.230866632E1	9.997476164E2	-8.583207044E-2
1.232366663E1	9.998136005E2	-6.338765782E-2
1.233866694E1	9.997141186E2	-9.722747484E-2
1.235366726E1	9.995002978E2	-1.699836983E-1
1.236866757E1	9.992954076E2	-2.397303282E-1
1.238366788E1	9.990254781E2	-3.316606625E-1
1.239866819E1	9.985075524E2	-5.081906211E-1
1.241366851E1	9.981599995E2	-6.267534009E-1
1.242866882E1	9.979038421E2	-7.141907419E-1
1.244366913E1	9.976390468E2	-8.046237644E-1
1.246376445E1	9.977054863E2	-7.819288180E-1
1.247876476E1	9.977882243E2	-7.536706880E-1
1.249376508E1	9.978389602E2	-7.363447901E-1
1.250876539E1	9.979889861E2	-6.851225085E-1
1.252376570E1	9.980128843E2	-6.769645447E-1
1.253876601E1	9.980361260E2	-6.690310361E-1
1.255376633E1	9.981654692E2	-6.248868615E-1
1.256876664E1	9.982050749E2	-6.113718957E-1
1.258376695E1	9.980542465E2	-6.628459404E-1
1.259876726E1	9.982065861E2	-6.108562288E-1
1.261376758E1	9.982467655E2	-5.971466729E-1
1.262876789E1	9.983133721E2	-5.744223349E-1
1.264376820E1	9.983873359E2	-5.491914492E-1
1.265876851E1	9.984323037E2	-5.338536610E-1
1.267376883E1	9.984686508E2	-5.214572507E-1
1.268876914E1	9.985566340E2	-4.914538004E-1
1.270376945E1	9.985662356E2	-4.881798439E-1
1.271876976E1	9.986264659E2	-4.676439153E-1
1.273377008E1	9.986216985E2	-4.692692922E-1
1.274877039E1	9.986874737E2	-4.468454249E-1
1.276377070E1	9.986488228E2	-4.600218331E-1
1.277877101E1	9.987261898E2	-4.336478421E-1
1.279377133E1	9.987013058E2	-4.421302231E-1
1.280877164E1	9.986727861E2	-4.518524399E-1
1.282377195E1	9.987735183E2	-4.175158625E-1
1.283877226E1	9.988219205E2	-4.010194796E-1
1.285377258E1	9.989834934E2	-3.459639193E-1
1.286877289E1	9.992294749E2	-2.621805640E-1
1.288377320E1	9.994216890E2	-1.967395156E-1
1.289877351E1	9.997742893E2	-7.675896674E-2
1.291377383E1	9.999071768E2	-3.156280562E-2
1.292877414E1	1.000218150E3	7.415486728E-2
1.294377445E1	1.000408221E3	1.387385166E-1
1.295877476E1	1.000565326E3	1.921021941E-1
1.297377508E1	1.000934063E3	3.172849557E-1
1.298877539E1	1.001102467E3	3.744260629E-1
1.300377570E1	1.001444499E3	4.904211044E-1
1.301877601E1	1.001862030E3	6.319136229E-1
1.303377633E1	1.001962206E3	6.658434232E-1
1.304877664E1	1.002220826E3	7.534076125E-1
1.306377695E1	1.002229840E3	7.564589709E-1
1.307877726E1	1.002393324E3	8.117871986E-1
1.309377758E1	1.002335154E3	7.921027543E-1
1.310877789E1	1.002266990E3	7.690331880E-1
1.312377820E1	1.001804728E3	6.125021657E-1
1.313877851E1	1.001357585E3	4.609531224E-1
1.316643199E1	9.995966423E2	-1.371969526E-1
1.318143230E1	9.990053370E2	-3.385221275E-1
1.319643262E1	9.986554420E2	-4.577652079E-1
1.321143293E1	9.984123364E2	-5.406640087E-1
1.322643324E1	9.985595088E2	-4.904735305E-1
1.324143355E1	9.986445988E2	-4.614618773E-1
1.325643387E1	9.990018988E2	-3.396934473E-1
1.327143418E1	9.991376927E2	-2.934375149E-1
1.328643449E1	9.991864728E2	-2.768244429E-1
1.330143480E1	9.992425714E2	-2.577209445E-1
1.331643512E1	9.992063645E2	-2.700503995E-1
1.333143543E1	9.992020340E2	-2.715250910E-1
1.334643574E1	9.992326820E2	-2.610884608E-1
1.336143605E1	9.991351709E2	-2.942964028E-1
1.337643637E1	9.991944614E2	-2.741039139E-1
1.339143668E1	9.992976707E2	-2.389597776E-1
1.340643699E1	9.991435242E2	-2.914513953E-1
1.342143730E1	9.991322180E2	-2.953021493E-1
1.343643762E1	9.991628909E2	-2.848555638E-1
1.345143793E1	9.991063891E2	-3.040994543E-1
1.346643824E1	9.991119950E2	-3.021900596E-1
1.348143855E1	9.991928437E2	-2.746548409E-1
1.349643887E1	9.990672248E2	-3.174396787E-1
1.351143918E1	9.990573477E2	-3.208042015E-1
1.352643949E1	9.990752675E2	-3.147000565E-1
1.354143980E1	9.990768883E2	-3.141479724E-1
1.355644012E1	9.990935125E2	-3.084853879E-1
1.357144043E1	9.991155673E2	-3.009733093E-1
1.358644074E1	9.989862480E2	-3.450254505E-1
1.360144105E1	9.990842074E2	-3.116549079E-1
1.361644137E1	9.990971137E2	-3.072587528E-1
1.363144168E1	9.991765424E2	-2.802063219E-1
1.364644199E1	9.991424248E2	-2.918258178E-1
1.366144230E1	9.991881152E2	-2.762651142E-1
1.367644262E1	9.992143098E2	-2.673447296E-1
1.369144293E1	9.992965507E2	-2.393411420E-1
1.370644324E1	9.994020455E2	-2.034261834E-1
1.372144355E1	9.993297256E2	-2.280461422E-1
1.373644387E1	9.994331659E2	-1.928329015E-1
1.375144418E1	9.995430190E2	-1.554445772E-1
1.376644449E1	9.995710012E2	-1.459221799E-1
1.378144480E1	9.998476362E2	-5.181158261E-2
1.379644512E1	1.000109255E3	3.714269182E-2
1.381144543E1	1.000560482E3	1.904570682E-1
1.382644574E1	1.001108548E3	3.764890197E-1
1.384144605E1	1.001719818E3	5.837341164E-1
1.386411972E1	1.002364349E3	8.019826620E-1
1.387912003E1	1.002256398E3	7.654481103E-1
1.389412035E1	1.002154563E3	7.309766498E-1
1.390912066E1	1.001971235E3	6.689012946E-1
1.392412097E1	1.001744004E3	5.919291164E-1
1.393912128E1	1.001550409E3	5.263231626E-1
1.395412160E1	1.001307941E3	4.441191001E-1
1.396912191E1	1.001034648E3	3.514167480E-1
1.398412222E1	1.000765274E3	2.599940369E-1
1.399912253E1	1.000602311E3	2.046623404E-1
1.401412285E1	1.000430788E3	1.464049740E-1
1.402912316E1	1.000208226E3	7.078202294E-2
1.404412347E1	1.000039105E3	1.329518413E-2
1.405912378E1	1.000059870E3	2.035465110E-2
1.407412410E1	9.999576996E2	-1.438273452E-2
1.408912441E1	9.999104981E2	-3.043337066E-2
1.410412472E1	9.998464209E2	-5.222492790E-2
1.411912503E1	9.997473214E2	-8.593243331E-2
1.413412535E1	9.993092515E2	-2.350168152E-1
1.414912566E1	9.991142903E2	-3.014082489E-1
1.416412597E1	9.987777016E2	-4.160900555E-1
1.417912628E1	9.985091577E2	-5.076431956E-1
1.419412660E1	9.983613331E2	-5.580612314E-1
1.420912691E1	9.983035733E2	-5.777652129E-1
1.422412722E1	9.982853820E2	-5.839713942E-1
1.423912753E1	9.983023849E2	-5.781706402E-1
1.425412785E1	9.982211682E2	-6.058805812E-1
1.426912816E1	9.982176395E2	-6.070846104E-1
1.428412847E1	9.982944765E2	-5.808686614E-1
1.429912878E1	9.983281975E2	-5.693646993E-1
1.431412910E1	9.982288804E2	-6.032491009E-1
1.432912941E1	9.983499713E2	-5.619369616E-1
1.434412972E1	9.983539378E2	-5.605839110E-1
1.435913003E1	9.984018705E2	-5.442337882E-1
1.437413035E1	9.984603542E2	-5.242867956E-1
1.438913066E1	9.985098568E2	-5.074048095E-1
1.440413097E1	9.985849332E2	-4.818044828E-1
1.441913128E1	9.986555809E2	-4.577178588E-1
1.443413160E1	9.986476611E2	-4.604178576E-1
1.444913191E1	9.988446816E2	-3.932625983E-1
1.446413222E1	9.988771053E2	-3.822133747E-1
1.447913253E1	9.990653347E2	-3.180834880E-1
1.449413285E1	9.992469030E2	-2.562459612E-1
1.450913316E1	9.994608864E2	-1.833975000E-1
1.452413347E1	9.998047463E2	-6.639923345E-2
1.453913378E1	9.999860372E2	-4.747407056E-3
1.457093872E1	1.000559623E3	1.901654707E-1
1.458593903E1	1.000770799E3	2.618697307E-1
1.460093935E1	1.001021698E3	3.470226323E-1
1.461593966E1	1.001145822E3	3.891337528E-1
1.463093997E1	1.001109020E3	3.766491517E-1
1.464594028E1	1.001195739E3	4.060656213E-1
1.466094060E1	1.001472730E3	4.999918425E-1
1.467594091E1	1.001617937E3	5.492100358E-1
1.469094122E1	1.001940858E3	6.586135344E-1
1.470594153E1	1.002167627E3	7.353990052E-1
1.472094185E1	1.002295283E3	7.786091720E-1
1.473594216E1	1.002504979E3	8.495647267E-1
1.475094247E1	1.002677160E3	9.078040834E-1
1.476594278E1	1.002521608E3	8.551902098E-1
1.478094310E1	1.002554305E3	8.662509754E-1
1.479594341E1	1.002452499E3	8.318096481E-1
1.481094372E1	1.002242301E3	7.606766572E-1
1.482594403E1	1.001851730E3	6.284243986E-1
1.484094435E1	1.001513001E3	5.136432925E-1
1.485594466E1	1.000492521E3	1.673748599E-1
1.487094497E1	9.995327481E2	-1.589399196E-1
1.488594528E1	9.990739095E2	-3.151626309E-1
1.490094560E1	9.988208358E2	-4.013891198E-1
1.491594591E1	9.986906847E2	-4.457508146E-1
1.493094622E1	9.988071627E2	-4.060490342E-1
1.494594653E1	9.989062567E2	-3.722798918E-1
1.496094685E1	9.992923379E2	-2.407755031E-1
1.497594716E1	9.993196423E2	-2.314791047E-1
1.499094747E1	9.995563760E2	-1.508990954E-1
1.500594778E1	9.994807631E2	-1.766322504E-1
1.502094810E1	9.995388743E2	-1.568550756E-1
1.503594841E1	9.995317269E2	-1.592874400E-1
1.505094872E1	9.995660384E2	-1.476109979E-1
1.506594903E1	9.995368948E2	-1.575287151E-1
1.508094935E1	9.996493305E2	-1.192694607E-1
1.509594966E1	9.996390387E2	-1.227711631E-1
1.511094997E1	9.995833311E2	-1.417264957E-1
1.512595028E1	9.996443468E2	-1.209651153E-1
1.514095060E1	9.996260016E2	-1.272070325E-1
1.515595091E1	9.996133937E2	-1.314969740E-1
1.517095122E1	9.996274558E2	-1.267122271E-1
1.518595153E1	9.996369569E2	-1.234794835E-1
1.520095185E1	9.995981133E2	-1.366964230E-1
1.521595216E1	9.996411937E2	-1.220379402E-1
1.523095247E1	9.996065444E2	-1.338275459E-1
1.524595278E1	9.996112337E2	-1.322319470E-1
1.526537014E1	9.997056703E2	-1.001015664E-1
1.528037046E1	9.995673524E2	-1.471638548E-1
1.529537077E1	9.995788881E2	-1.432383547E-1
1.531037108E1	9.995596278E2	-1.497924975E-1
1.532537139E1	9.996003801E2	-1.359250831E-1
1.534037171E1	9.996004464E2	-1.359025117E-1
1.535537202E1	9.995985727E2	-1.365400935E-1
1.537037233E1	9.996824839E2	-1.079897746E-1
1.538537264E1	9.996791698E2	-1.091172657E-1
1.540037296E1	9.996882267E2	-1.060359817E-1
1.541537327E1	9.998099763E2	-6.462032786E-2
1.543037358E1	9.998059862E2	-6.597748644E-2
1.544537389E1	9.999251508E2	-2.545062879E-2
1.546037421E1	9.999534435E2	-1.582993774E-2
1.547537452E1	9.999632212E2	-1.250524044E-2
1.549037483E1	1.000171821E3	5.840903288E-2
1.550537514E1	1.000398100E3	1.353000690E-1
1.552037546E1	1.000543622E3	1.847311018E-1
1.553537577E1	1.001073868E3	3.647234603E-1
1.555037608E1	1.001820499E3	6.178450240E-1
1.556537639E1	1.002065255E3	7.007395786E-1
1.558037671E1	1.002204991E3	7.480474079E-1
1.559537702E1	1.002095028E3	7.108202599E-1
1.561037733E1	1.002014041E3	6.833974465E-1
1.562537764E1	1.001848208E3	6.272315001E-1
1.564037796E1	1.001643512E3	5.578771053E-1
1.565537827E1	1.001563994E3	5.309275552E-1
1.567037858E1	1.001528858E3	5.190181523E-1
1.568537889E1	1.001325407E3	4.500419871E-1
1.570037921E1	1.001139386E3	3.869504833E-1
1.571537952E1	1.000874264E3	2.969899759E-1
1.573037983E1	1.000678108E3	2.304003458E-1
1.574538014E1	1.000647229E3	2.199153677E-1
1.576038046E1	1.000380427E3	1.292961438E-1
1.577538077E1	1.000327583E3	1.113415809E-1
1.579038108E1	1.000304538E3	1.035115541E-1
1.580538139E1	1.000378552E3	1.286589666E-1
1.582038171E1	1.000606426E3	2.060598947E-1
1.583538202E1	1.000773673E3	2.628454351E-1
1.585038233E1	1.000603848E3	2.051845077E-1
1.586538264E1	1.000492033E3	1.672088145E-1
1.588038296E1	1.000401639E3	1.365024316E-1
1.589538327E1	1.000192910E3	6.557681928E-2
1.591038358E1	1.000005142E3	1.748330668E-3
1.592538389E1	9.998141215E2	-6.321044166E-2
1.594038421E1	9.995820087E2	-1.421764594E-1
1.596879484E1	9.993439283E2	-2.232108107E-1
1.598379515E1	9.992795061E2	-2.451445415E-1
1.599879546E1	9.991531862E2	-2.881607152E-1
1.601379577E1	9.991972507E2	-2.731540201E-1
1.602879609E1	9.990911771E2	-3.092808564E-1
1.604379640E1	9.992231039E2	-2.643500311E-1
1.605879671E1	9.991643708E2	-2.843515420E-1
1.607379702E1	9.992395685E2	-2.587434650E-1
1.608879734E1	9.992764269E2	-2.461929857E-1
1.610379765E1	9.993714307E2	-2.138479727E-1
1.611879796E1	9.994406455E2	-1.902869539E-1
1.613379827E1	9.996883034E2	-1.060098982E-1
1.614879859E1	9.997702842E2	-7.812131893E-2
1.616379890E1	9.999774591E2	-7.664073082E-3
1.617879921E1	1.000227052E3	7.718014118E-2
1.619379952E1	1.000436070E3	1.481992025E-1
1.620879984E1	1.000731432E3	2.485052815E-1
1.622380015E1	1.000959228E3	3.258250194E-1
1.623880046E1	1.001156752E3	3.928413547E-1
1.625380077E1	1.001389212E3	4.716766768E-1
1.626880109E1	1.001585280E3	5.381421812E-1
1.628380140E1	1.001606359E3	5.452861369E-1
1.629880171E1	1.001798483E3	6.103865021E-1
1.631380202E1	1.001831938E3	6.217200259E-1
1.632880234E1	1.001943558E3	6.595280105E-1
1.634380265E1	1.002138228E3	7.254462607E-1
1.635880296E1	1.002056291E3	6.977043438E-1
1.637380327E1	1.002157912E3	7.321103328E-1
1.638880359E1	1.002454487E3	8.324823045E-1
1.640380390E1	1.002553264E3	8.658989252E-1
1.641880421E1	1.002575817E3	8.735277026E-1
1.643380452E1	1.002641052E3	8.955924995E-1
1.644880484E1	1.002577246E3	8.740110049E-1
1.646380515E1	1.002531382E3	8.584965730E-1
1.647880546E1	1.002339456E3	7.935583857E-1
1.649380577E1	1.001910241E3	6.482436898E-1
1.650880609E1	1.001660007E3	5.634669735E-1
1.652380640E1	1.001235375E3	4.195090897E-1
1.653880671E1	1.000707985E3	2.405445622E-1
1.655380702E1	1.000002941E3	9.999332560E-4
1.656880734E1	9.997742213E2	-7.678207977E-2
1.658380765E1	9.995116321E2	-1.661262086E-1
1.659880796E1	9.993870171E2	-2.085420251E-1
1.661380827E1	9.992994133E2	-2.383664751E-1
1.662880859E1	9.997070141E2	-9.964439771E-2
1.664380890E1	1.000051171E3	1.739740119E-2
1.666470426E1	1.000524153E3	1.781185422E-1
1.667970457E1	1.000408171E3	1.387216057E-1
1.669470488E1	1.000548259E3	1.863058258E-1
1.670970519E1	1.000522251E3	1.774725341E-1
1.672470551E1	1.000369034E3	1.254253649E-1
1.673970582E1	1.000405125E3	1.376868456E-1
1.675470613E1	1.000421237E3	1.431602412E-1
1.676970644E1	1.000287668E3	9.777916109E-2
1.678470676E1	1.000348510E3	1.184520433E-1
1.679970707E1	1.000385605E3	1.310551570E-1
1.681470738E1	1.000398910E3	1.355752569E-1
1.682970769E1	1.000478740E3	1.626938034E-1
1.684470801E1	1.000450370E3	1.530569703E-1
1.685970832E1	1.000400251E3	1.360308951E-1
1.687470863E1	1.000460930E3	1.566441125E-1
1.688970894E1	1.000444351E3	1.510122748E-1
1.690470926E1	1.000523493E3	1.778946017E-1
1.691970957E1	1.000488338E3	1.659540478E-1
1.693470988E1	1.000544745E3	1.851125634E-1
1.694971019E1	1.000499381E3	1.697049411E-1
1.696471051E1	1.000569084E3	1.933784674E-1
1.697971082E1	1.000567963E3	1.929977770E-1
1.699471113E1	1.000511999E3	1.739904452E-1
1.700971144E1	1.000525253E3	1.784921210E-1
1.702471176E1	1.000495300E3	1.683187034E-1
1.703971207E1	1.000506053E3	1.719711199E-1
1.705471238E1	1.000567515E3	1.928456963E-1
1.706971269E1	1.000549370E3	1.866831246E-1
1.708471301E1	1.000512564E3	1.741825493E-1
1.709971332E1	1.000661977E3	2.249232519E-1
1.711471363E1	1.000714102E3	2.426215313E-1
1.712971394E1	1.000692309E3	2.352222220E-1
1.714471426E1	1.000839122E3	2.850624452E-1
1.715971457E1	1.000894669E3	3.039156400E-1
1.717471488E1	1.000998448E3	3.391338227E-1
1.718971519E1	1.001228893E3	4.173108108E-1
1.720471551E1	1.001090525E3	3.703746985E-1
1.721971582E1	1.001194993E3	4.058128281E-1
1.723471613E1	1.001132630E3	3.846583790E-1
1.724971644E1	1.001136022E3	3.858091911E-1
1.726471676E1	1.001218773E3	4.138783874E-1
1.727971707E1	1.001003462E3	3.408350001E-1
1.729471738E1	1.000811235E3	2.755962947E-1
1.730971769E1	1.000889765E3	3.022510733E-1
1.732471801E1	1.000800641E3	2.720000767E-1
1.733971832E1	1.001019406E3	3.462451619E-1
1.736766514E1	1.001035832E3	3.518185808E-1
1.738266545E1	1.001030720E3	3.500840926E-1
1.739766577E1	1.001120810E3	3.806488274E-1
1.741266608E1	1.001015561E3	3.449403273E-1
1.742766639E1	1.000824151E3	2.799805763E-1
1.744266670E1	1.000609580E3	2.071310727E-1
1.745766702E1	1.000578527E3	1.965855281E-1
1.747266733E1	1.000715744E3	2.431788486E-1
1.748766764E1	1.000656970E3	2.232231422E-1
1.750266795E1	1.000663877E3	2.255682797E-1
1.751766827E1	1.000757480E3	2.573482035E-1
1.753266858E1	1.000665775E3	2.262127473E-1
1.754766889E1	1.000929319E3	3.156751976E-1
1.756266920E1	1.001100566E3	3.737811551E-1
1.757766952E1	1.001079262E3	3.665536388E-1
1.759266983E1	1.001138837E3	3.867641317E-1
1.760767014E1	1.001165476E3	3.958005416E-1
1.762267045E1	1.001090202E3	3.702648475E-1
1.763767077E1	1.001143769E3	3.884372180E-1
1.765267108E1	1.001058170E3	3.593975008E-1
1.766767139E1	1.000979224E3	3.326103568E-1
1.768267170E1	1.000990510E3	3.364401094E-1
1.769767202E1	1.000913194E3	3.102028093E-1
1.771267233E1	1.000821582E3	2.791085720E-1
1.772767264E1	1.000841969E3	2.860287199E-1
1.774267295E1	1.000767818E3	2.608576732E-1
1.775767327E1	1.000751630E3	2.553623926E-1
1.777267358E1	1.000807374E3	2.742855638E-1
1.778767389E1	1.000858643E3	2.916880243E-1
1.780267420E1	1.000944022E3	3.206646879E-1
