"Time (s)"	"Recording (a.u.)"
4.979166667E-3	2.981658376E-2
5.000000000E-3	2.386547441E-2
5.020833333E-3	2.072206793E-2
5.041666667E-3	1.483199561E-2
5.062500000E-3	1.055940428E-2
5.083333333E-3	1.358073672E-2
5.104166667E-3	1.452681051E-2
5.125000000E-3	1.345866268E-2
5.145833333E-3	1.452681051E-2
5.166666667E-3	1.300088504E-2
5.187500000E-3	3.601184118E-3
5.208333333E-3	-3.814813684E-3
5.229166667E-3	-5.523850215E-3
5.250000000E-3	-9.521774957E-3
5.270833333E-3	-1.171910764E-2
5.291666667E-3	-1.235999634E-2
5.312500000E-3	-1.889095737E-2
5.333333333E-3	-2.670369579E-2
5.354166667E-3	-3.012176885E-2
5.375000000E-3	-3.125095370E-2
5.395833333E-3	-3.646961882E-2
5.416666667E-3	-4.263435774E-2
5.437500000E-3	-4.318369091E-2
5.458333333E-3	-4.159672842E-2
5.479166667E-3	-4.217658010E-2
5.500000000E-3	-3.912472915E-2
5.520833333E-3	-3.332621235E-2
5.541666667E-3	-3.280739769E-2
5.562500000E-3	-3.299050874E-2
5.583333333E-3	-2.560502945E-2
5.604166667E-3	-1.464888455E-2
5.625000000E-3	-5.706961272E-3
5.645833333E-3	-1.220740379E-4
5.666666667E-3	5.798516800E-3
5.687500000E-3	1.190221870E-2
5.708333333E-3	1.416058840E-2
5.729166667E-3	1.113925596E-2
5.750000000E-3	8.636738182E-3
5.770833333E-3	1.965392010E-2
5.791666667E-3	3.512680441E-2
5.812500000E-3	3.198339793E-2
5.833333333E-3	2.438428907E-2
5.854166667E-3	2.850428785E-2
5.875000000E-3	3.109836116E-2
5.895833333E-3	2.926725059E-2
5.916666667E-3	3.451643422E-2
5.937500000E-3	4.181035798E-2
5.958333333E-3	3.729361858E-2
5.979166667E-3	2.755821406E-2
6.000000000E-3	2.371288186E-2
6.020833333E-3	2.139347514E-2
6.041666667E-3	1.361125523E-2
6.062500000E-3	8.880886258E-3
6.083333333E-3	1.434369945E-2
6.104166667E-3	1.492355113E-2
6.125000000E-3	1.168858913E-2
6.145833333E-3	1.409955138E-2
6.166666667E-3	1.168858913E-2
6.187500000E-3	2.471999268E-3
6.208333333E-3	-3.173924986E-3
6.229166667E-3	-5.249183630E-3
6.250000000E-3	-9.826960051E-3
6.270833333E-3	-1.141392254E-2
6.291666667E-3	-1.217688528E-2
6.312500000E-3	-1.928769799E-2
6.333333333E-3	-2.700888089E-2
6.354166667E-3	-2.908413953E-2
6.375000000E-3	-3.048799097E-2
6.395833333E-3	-3.646961882E-2
6.416666667E-3	-4.196295053E-2
6.437500000E-3	-4.211554308E-2
6.458333333E-3	-4.171880245E-2
6.479166667E-3	-4.248176519E-2
6.500000000E-3	-3.827021088E-2
6.520833333E-3	-3.295999023E-2
6.541666667E-3	-3.347880490E-2
6.562500000E-3	-3.302102725E-2
6.583333333E-3	-2.453688162E-2
6.604166667E-3	-1.370281075E-2
6.625000000E-3	-6.530961028E-3
6.645833333E-3	1.617481002E-3
6.666666667E-3	6.195257424E-3
6.687500000E-3	1.144444105E-2
6.708333333E-3	1.416058840E-2
6.729166667E-3	1.138340403E-2
6.750000000E-3	8.392590106E-3
6.770833333E-3	1.925717948E-2
6.791666667E-3	3.497421186E-2
6.812500000E-3	3.323465682E-2
6.833333333E-3	2.371288186E-2
6.854166667E-3	2.871791742E-2
6.875000000E-3	3.308206427E-2
6.895833333E-3	3.018280587E-2
6.916666667E-3	3.384502701E-2
6.937500000E-3	4.202398755E-2
6.958333333E-3	3.909421064E-2
6.979166667E-3	2.774132511E-2
7.000000000E-3	2.420117801E-2
7.020833333E-3	2.304147465E-2
7.041666667E-3	1.409955138E-2
7.062500000E-3	8.514664144E-3
7.083333333E-3	1.455732902E-2
7.104166667E-3	1.596118046E-2
7.125000000E-3	1.196325571E-2
7.145833333E-3	1.284829249E-2
7.166666667E-3	1.269569994E-2
7.187500000E-3	4.669331950E-3
7.208333333E-3	-1.892147588E-3
7.229166667E-3	-6.134220405E-3
7.250000000E-3	-8.636738182E-3
7.270833333E-3	-9.674367504E-3
7.291666667E-3	-1.339762566E-2
7.312500000E-3	-1.953184606E-2
7.333333333E-3	-2.621539964E-2
7.354166667E-3	-2.923673208E-2
7.375000000E-3	-3.122043519E-2
7.395833333E-3	-3.711050752E-2
7.416666667E-3	-4.367198706E-2
7.437500000E-3	-4.455702383E-2
7.458333333E-3	-4.223761711E-2
7.479166667E-3	-4.284798730E-2
7.500000000E-3	-4.086428419E-2
7.520833333E-3	-3.289895322E-2
7.541666667E-3	-3.335673086E-2
7.562500000E-3	-3.427228614E-2
7.583333333E-3	-2.499465926E-2
7.604166667E-3	-1.300088504E-2
7.625000000E-3	-6.866664632E-3
7.645833333E-3	-7.324442274E-4
7.666666667E-3	6.256294443E-3
7.687500000E-3	1.178014466E-2
7.708333333E-3	1.376384777E-2
7.729166667E-3	8.850367748E-3
7.750000000E-3	8.697775201E-3
7.770833333E-3	2.044740135E-2
7.791666667E-3	3.347880490E-2
7.812500000E-3	3.143406476E-2
7.833333333E-3	2.490310373E-2
7.854166667E-3	2.883999145E-2
7.875000000E-3	3.253273110E-2
7.895833333E-3	3.045747246E-2
7.916666667E-3	3.549302652E-2
7.937500000E-3	4.174932096E-2
7.958333333E-3	3.686635945E-2
7.979166667E-3	2.798547319E-2
8.000000000E-3	2.414014100E-2
8.020833333E-3	2.206488235E-2
8.041666667E-3	1.400799585E-2
8.062500000E-3	1.019318216E-2
8.083333333E-3	1.394695883E-2
8.104166667E-3	1.406903287E-2
8.125000000E-3	1.144444105E-2
8.145833333E-3	1.351969970E-2
8.166666667E-3	1.440473647E-2
8.187500000E-3	3.295999023E-3
8.208333333E-3	-4.119998779E-3
8.229166667E-3	-3.845332194E-3
8.250000000E-3	-8.941923276E-3
8.270833333E-3	-1.141392254E-2
8.291666667E-3	-1.190221870E-2
8.312500000E-3	-1.803643910E-2
8.333333333E-3	-2.603228858E-2
8.354166667E-3	-2.887050996E-2
8.375000000E-3	-3.054902799E-2
8.395833333E-3	-3.689687796E-2
8.416666667E-3	-4.290902432E-2
8.437500000E-3	-4.290902432E-2
8.458333333E-3	-4.269539476E-2
8.479166667E-3	-4.110843226E-2
8.500000000E-3	-3.756828516E-2
8.520833333E-3	-3.384502701E-2
8.541666667E-3	-3.323465682E-2
8.562500000E-3	-3.320413831E-2
8.583333333E-3	-2.545243690E-2
8.604166667E-3	-1.431318094E-2
8.625000000E-3	-5.920590838E-3
8.645833333E-3	1.312295907E-3
8.666666667E-3	6.164738914E-3
8.687500000E-3	1.116977447E-2
8.708333333E-3	1.632740257E-2
8.729166667E-3	8.697775201E-3
8.750000000E-3	5.005035554E-3
8.770833333E-3	2.139347514E-2
8.791666667E-3	3.564561907E-2
8.812500000E-3	3.268532365E-2
8.833333333E-3	2.352977081E-2
8.854166667E-3	2.911465804E-2
8.875000000E-3	3.146458327E-2
8.895833333E-3	2.887050996E-2
8.916666667E-3	3.570665609E-2
8.937500000E-3	4.330576495E-2
8.958333333E-3	3.704947050E-2
8.979166667E-3	2.685628834E-2
9.000000000E-3	2.371288186E-2
9.020833333E-3	2.038636433E-2
9.041666667E-3	1.266518143E-2
9.062500000E-3	9.521774957E-3
9.083333333E-3	1.553392132E-2
9.104166667E-3	1.486251411E-2
9.125000000E-3	1.031525620E-2
9.145833333E-3	1.431318094E-2
9.166666667E-3	1.275673696E-2
9.187500000E-3	2.166814173E-3
9.208333333E-3	-4.089480270E-3
9.229166667E-3	-6.195257424E-3
9.250000000E-3	-8.850367748E-3
9.270833333E-3	-1.184118168E-2
9.291666667E-3	-1.388592181E-2
9.312500000E-3	-1.895199438E-2
9.333333333E-3	-2.710043641E-2
9.354166667E-3	-2.880947295E-2
9.375000000E-3	-3.030487991E-2
9.395833333E-3	-3.598132267E-2
9.416666667E-3	-4.306161687E-2
9.437500000E-3	-4.351939451E-2
9.458333333E-3	-4.293954283E-2
9.479166667E-3	-4.202398755E-2
9.500000000E-3	-3.878902554E-2
9.520833333E-3	-3.402813807E-2
9.541666667E-3	-3.323465682E-2
9.562500000E-3	-3.204443495E-2
9.583333333E-3	-2.423169652E-2
9.604166667E-3	-1.461836604E-2
9.625000000E-3	-6.530961028E-3
9.645833333E-3	1.342814417E-3
9.666666667E-3	5.371257668E-3
9.687500000E-3	1.104770043E-2
9.708333333E-3	1.480147710E-2
9.729166667E-3	1.004058962E-2
9.750000000E-3	6.408886990E-3
9.770833333E-3	2.066103092E-2
9.791666667E-3	3.668324839E-2
9.812500000E-3	3.140354625E-2
9.833333333E-3	2.340769677E-2
9.854166667E-3	3.027436140E-2
9.875000000E-3	3.415021210E-2
9.895833333E-3	2.941984313E-2
9.916666667E-3	3.485213782E-2
9.937500000E-3	4.431287576E-2
9.958333333E-3	3.753776666E-2
9.979166667E-3	2.639851070E-2
1.000000000E-2	2.465895566E-2
1.002083333E-2	2.255317850E-2
1.004166667E-2	1.486251411E-2
1.006250000E-2	1.058992279E-2
1.008333333E-2	1.559495834E-2
1.010416667E-2	1.666310617E-2
1.012500000E-2	1.165807062E-2
1.014583333E-2	1.376384777E-2
1.016666667E-2	1.355021821E-2
1.018750000E-2	2.655110324E-3
1.020833333E-2	-3.784295175E-3
1.022916667E-2	-3.906369213E-3
1.025000000E-2	-8.819849239E-3
1.027083333E-2	-1.156651509E-2
1.029166667E-2	-1.318399609E-2
1.031250000E-2	-1.919614246E-2
1.033333333E-2	-2.621539964E-2
1.035416667E-2	-2.789391766E-2
1.037500000E-2	-3.039643544E-2
1.039583333E-2	-3.567613758E-2
1.041666667E-2	-4.245124668E-2
1.043750000E-2	-4.449598682E-2
1.045833333E-2	-4.187139500E-2
1.047916667E-2	-4.214606159E-2
1.050000000E-2	-3.863643300E-2
1.052083333E-2	-3.363139744E-2
1.054166667E-2	-3.381450850E-2
1.056250000E-2	-3.283791620E-2
1.058333333E-2	-2.389599292E-2
1.060416667E-2	-1.345866268E-2
1.062500000E-2	-6.225775933E-3
1.064583333E-2	0.000000000E0
1.066666667E-2	5.676442763E-3
1.068750000E-2	1.135288553E-2
1.070833333E-2	1.202429273E-2
1.072916667E-2	8.301034577E-3
1.075000000E-2	8.148442030E-3
1.077083333E-2	2.044740135E-2
1.079166667E-2	3.436384167E-2
1.081250000E-2	3.161717582E-2
1.083333333E-2	2.542191839E-2
1.085416667E-2	2.957243568E-2
1.087500000E-2	3.167821284E-2
1.089583333E-2	2.911465804E-2
1.091666667E-2	3.460798975E-2
1.093750000E-2	4.229865413E-2
1.095833333E-2	3.714102603E-2
1.097916667E-2	2.746665853E-2
1.100000000E-2	2.514725181E-2
1.102083333E-2	2.200384533E-2
1.104166667E-2	1.373332926E-2
1.106250000E-2	1.071199683E-2
1.108333333E-2	1.403851436E-2
1.110416667E-2	1.501510666E-2
1.112500000E-2	1.162755211E-2
1.114583333E-2	1.361125523E-2
1.116666667E-2	1.235999634E-2
1.118750000E-2	2.533036287E-3
1.120833333E-2	-2.685628834E-3
1.122916667E-2	-6.042664876E-3
1.125000000E-2	-9.521774957E-3
1.127083333E-2	-9.857478561E-3
1.129166667E-2	-1.257362590E-2
1.131250000E-2	-1.922666097E-2
1.133333333E-2	-2.548295541E-2
1.135416667E-2	-2.722251045E-2
1.137500000E-2	-3.057954649E-2
1.139583333E-2	-3.659169286E-2
1.141666667E-2	-4.196295053E-2
1.143750000E-2	-4.223761711E-2
1.145833333E-2	-4.199346904E-2
1.147916667E-2	-4.077272866E-2
1.150000000E-2	-3.634754479E-2
1.152083333E-2	-3.289895322E-2
1.154166667E-2	-3.357036042E-2
1.156250000E-2	-3.167821284E-2
1.158333333E-2	-2.392651143E-2
1.160416667E-2	-1.303140355E-2
1.162500000E-2	-5.066072573E-3
1.164583333E-2	4.577776421E-4
1.166666667E-2	6.317331462E-3
1.168750000E-2	1.217688528E-2
1.170833333E-2	1.464888455E-2
1.172916667E-2	8.514664144E-3
1.175000000E-2	6.195257424E-3
1.177083333E-2	2.078310495E-2
1.179166667E-2	3.695791498E-2
1.181250000E-2	3.051850948E-2
1.183333333E-2	2.285836360E-2
1.185416667E-2	3.070162053E-2
1.187500000E-2	3.369243446E-2
1.189583333E-2	2.954191717E-2
1.191666667E-2	3.527939695E-2
1.193750000E-2	4.495376446E-2
1.195833333E-2	3.686635945E-2
1.197916667E-2	2.575762200E-2
1.200000000E-2	2.484206671E-2
1.202083333E-2	2.301095614E-2
1.204166667E-2	1.226844081E-2
1.206250000E-2	9.460737938E-3
1.208333333E-2	1.593066195E-2
1.210416667E-2	1.538132878E-2
1.212500000E-2	9.796441542E-3
1.214583333E-2	1.367229225E-2
1.216666667E-2	1.315347758E-2
1.218750000E-2	3.021332438E-3
1.220833333E-2	-4.974517045E-3
1.222916667E-2	-6.012146367E-3
1.225000000E-2	-8.728293710E-3
1.227083333E-2	-1.144444105E-2
1.229166667E-2	-1.455732902E-2
1.231250000E-2	-1.950132756E-2
1.233333333E-2	-2.716147343E-2
1.235416667E-2	-2.987762078E-2
1.237500000E-2	-3.027436140E-2
1.239583333E-2	-3.802606281E-2
1.241666667E-2	-4.300057985E-2
1.243750000E-2	-4.336680197E-2
1.245833333E-2	-4.303109836E-2
1.247916667E-2	-4.126102481E-2
1.250000000E-2	-3.747672964E-2
1.252083333E-2	-3.329569384E-2
1.254166667E-2	-3.338724937E-2
1.256250000E-2	-3.338724937E-2
1.258333333E-2	-2.444532609E-2
1.260416667E-2	-1.333658864E-2
1.262500000E-2	-5.859553819E-3
1.264583333E-2	-1.220740379E-4
1.266666667E-2	6.927701651E-3
1.268750000E-2	1.318399609E-2
1.270833333E-2	1.351969970E-2
1.272916667E-2	7.904293954E-3
1.275000000E-2	6.775109104E-3
1.277083333E-2	2.209540086E-2
1.279166667E-2	3.512680441E-2
1.281250000E-2	2.966399121E-2
1.283333333E-2	2.441480758E-2
1.285416667E-2	2.996917631E-2
1.287500000E-2	3.125095370E-2
1.289583333E-2	2.975554674E-2
1.291666667E-2	3.692739647E-2
1.293750000E-2	4.336680197E-2
1.295833333E-2	3.628650777E-2
1.297916667E-2	2.713095492E-2
1.300000000E-2	2.502517777E-2
1.302083333E-2	2.023377178E-2
1.304166667E-2	1.321451460E-2
1.306250000E-2	1.184118168E-2
1.308333333E-2	1.422162542E-2
1.310416667E-2	1.525925474E-2
1.312500000E-2	1.312295907E-2
1.314583333E-2	1.327555162E-2
1.316666667E-2	1.284829249E-2
1.318750000E-2	3.418073061E-3
1.320833333E-2	-3.509628590E-3
1.322916667E-2	-5.432294687E-3
1.325000000E-2	-9.216589862E-3
1.327083333E-2	-1.040681173E-2
1.329166667E-2	-1.293984802E-2
1.331250000E-2	-2.050843837E-2
1.333333333E-2	-2.627643666E-2
1.335416667E-2	-2.792443617E-2
1.337500000E-2	-3.125095370E-2
1.339583333E-2	-3.711050752E-2
1.341666667E-2	-4.284798730E-2
1.343750000E-2	-4.281746879E-2
1.345833333E-2	-4.254280221E-2
1.347916667E-2	-4.309213538E-2
1.350000000E-2	-3.744621113E-2
1.352083333E-2	-3.326517533E-2
1.354166667E-2	-3.418073061E-2
1.356250000E-2	-3.225806452E-2
1.358333333E-2	-2.365184484E-2
1.360416667E-2	-1.315347758E-2
1.362500000E-2	-6.317331462E-3
1.364583333E-2	3.051850948E-4
1.366666667E-2	6.805627613E-3
1.368750000E-2	1.391644032E-2
1.370833333E-2	1.339762566E-2
1.372916667E-2	8.270516068E-3
1.375000000E-2	8.087405011E-3
1.377083333E-2	2.160710471E-2
1.379166667E-2	3.466902676E-2
1.381250000E-2	3.088473159E-2
1.383333333E-2	2.359080782E-2
1.385416667E-2	2.941984313E-2
1.387500000E-2	3.231910154E-2
1.389583333E-2	2.706991791E-2
1.391666667E-2	3.524887844E-2
1.393750000E-2	4.339732047E-2
1.395833333E-2	3.573717460E-2
1.397916667E-2	2.636799219E-2
1.400000000E-2	2.447584460E-2
1.402083333E-2	2.114932707E-2
1.404166667E-2	1.260414441E-2
1.406250000E-2	9.674367504E-3
1.408333333E-2	1.464888455E-2
1.410416667E-2	1.370281075E-2
1.412500000E-2	1.132236702E-2
1.414583333E-2	1.376384777E-2
1.416666667E-2	1.275673696E-2
1.418750000E-2	2.349925230E-3
1.420833333E-2	-5.859553819E-3
1.422916667E-2	-5.005035554E-3
1.425000000E-2	-8.667256691E-3
1.427083333E-2	-1.232947783E-2
1.429166667E-2	-1.364177374E-2
1.431250000E-2	-1.965392010E-2
1.433333333E-2	-2.728354747E-2
1.435416667E-2	-2.871791742E-2
1.437500000E-2	-3.048799097E-2
1.439583333E-2	-3.738517411E-2
1.441666667E-2	-4.232917264E-2
1.443750000E-2	-4.168828394E-2
1.445833333E-2	-4.358043153E-2
1.447916667E-2	-4.205450606E-2
1.450000000E-2	-3.778191473E-2
1.452083333E-2	-3.323465682E-2
1.454166667E-2	-3.436384167E-2
1.456250000E-2	-3.259376812E-2
1.458333333E-2	-2.325510422E-2
1.460416667E-2	-1.239051485E-2
1.462500000E-2	-4.821924497E-3
1.464583333E-2	1.251258889E-3
1.466666667E-2	6.958220161E-3
1.468750000E-2	1.306192206E-2
1.470833333E-2	1.516769921E-2
1.472916667E-2	1.065095981E-2
1.475000000E-2	9.125034333E-3
1.477083333E-2	2.227851192E-2
1.479166667E-2	3.646961882E-2
1.481250000E-2	3.085421308E-2
1.483333333E-2	2.356028932E-2
1.485416667E-2	3.042695395E-2
1.487500000E-2	3.213599048E-2
1.489583333E-2	3.009125034E-2
1.491666667E-2	3.646961882E-2
1.493750000E-2	4.278695029E-2
1.495833333E-2	3.726310007E-2
1.497916667E-2	2.734458449E-2
1.500000000E-2	2.414014100E-2
1.502083333E-2	2.069154942E-2
1.504166667E-2	1.385540330E-2
1.506250000E-2	9.949034089E-3
1.508333333E-2	1.467940306E-2
1.510416667E-2	1.553392132E-2
1.512500000E-2	1.156651509E-2
1.514583333E-2	1.321451460E-2
1.516666667E-2	1.254310739E-2
1.518750000E-2	3.204443495E-3
1.520833333E-2	-5.737479781E-3
1.522916667E-2	-7.385479293E-3
1.525000000E-2	-9.430219428E-3
1.527083333E-2	-1.116977447E-2
1.529166667E-2	-1.516769921E-2
1.531250000E-2	-2.056947539E-2
1.533333333E-2	-2.520828883E-2
1.535416667E-2	-2.938932463E-2
1.537500000E-2	-3.131199072E-2
1.539583333E-2	-3.738517411E-2
1.541666667E-2	-4.400769066E-2
1.543750000E-2	-4.419080172E-2
1.545833333E-2	-4.184087649E-2
1.547916667E-2	-4.132206183E-2
1.550000000E-2	-3.906369213E-2
1.552083333E-2	-3.323465682E-2
1.554166667E-2	-3.311258278E-2
1.556250000E-2	-3.329569384E-2
1.558333333E-2	-2.356028932E-2
1.560416667E-2	-1.187170019E-2
1.562500000E-2	-3.753776666E-3
1.564583333E-2	1.251258889E-3
1.566666667E-2	7.019257179E-3
1.568750000E-2	1.281777398E-2
1.570833333E-2	1.385540330E-2
1.572916667E-2	8.209479049E-3
