"Frequency (Hz)"	"Absolute Amplitude (a.u.)"
4.500000000E3	3.091225975E-2
4.523437500E3	3.252755589E-2
4.546875000E3	4.293707618E-2
4.570312500E3	2.798180836E-2
4.593750000E3	2.505283296E-2
4.617187500E3	3.777896126E-2
4.640625000E3	3.137934710E-2
4.664062500E3	3.833799702E-2
4.687500000E3	4.000267590E-2
4.710937500E3	4.403027316E-2
4.734375000E3	3.157657177E-2
4.757812500E3	3.559656903E-2
4.781250000E3	3.979877377E-2
4.804687500E3	4.290148203E-2
4.828125000E3	2.659073397E-2
4.851562500E3	4.420096811E-2
4.875000000E3	3.183211907E-2
4.898437500E3	4.386747467E-2
4.921875000E3	4.013284485E-2
4.945312500E3	3.431502535E-2
4.968750000E3	2.518812497E-2
4.992187500E3	2.485132382E-2
5.015625000E3	5.156820971E-2
5.039062500E3	2.265551225E-2
5.062500000E3	2.298796088E-2
5.085937500E3	4.270415388E-2
5.109375000E3	3.788854890E-2
5.132812500E3	2.763857357E-2
5.156250000E3	1.998601976E-2
5.179687500E3	4.264083808E-2
5.203125000E3	3.658298452E-2
5.226562500E3	3.726659642E-2
5.250000000E3	3.223161189E-2
5.273437500E3	2.738487717E-2
5.296875000E3	2.707965434E-2
5.320312500E3	4.609959722E-2
5.343750000E3	4.148749652E-2
5.367187500E3	2.694928616E-2
5.390625000E3	4.152718497E-2
5.414062500E3	2.781354871E-2
5.437500000E3	2.916509368E-2
5.460937500E3	1.039787839E-2
5.484375000E3	3.169911195E-2
5.507812500E3	3.082829027E-2
5.531250000E3	2.859384140E-2
5.554687500E3	1.755388694E-2
5.578125000E3	4.401668091E-2
5.601562500E3	1.923264705E-2
5.625000000E3	3.117831972E-2
5.648437500E3	2.365940992E-2
5.671875000E3	3.513654162E-2
5.695312500E3	1.548671397E-2
5.718750000E3	1.545951813E-2
5.742187500E3	3.199892333E-2
5.765625000E3	3.799898481E-2
5.789062500E3	3.180575130E-2
5.812500000E3	3.303767006E-2
5.835937500E3	3.198777443E-2
5.859375000E3	3.895926857E-2
5.882812500E3	2.786753963E-2
5.906250000E3	3.738251441E-2
5.929687500E3	3.290191275E-2
5.953125000E3	2.120649287E-2
5.976562500E3	2.312696412E-2
6.000000000E3	2.714966302E-2
6.023437500E3	2.581320341E-2
6.046875000E3	2.820693749E-2
6.070312500E3	2.819095184E-2
6.093750000E3	3.115550239E-2
6.117187500E3	1.949959776E-2
6.140625000E3	2.445641348E-2
6.164062500E3	2.692213669E-2
6.187500000E3	3.984956428E-2
6.210937500E3	2.020800385E-2
6.234375000E3	4.051286688E-2
6.257812500E3	5.419255941E-2
6.281250000E3	2.126409444E-2
6.304687500E3	2.615618533E-2
6.328125000E3	2.235567228E-2
6.351562500E3	2.784074158E-2
6.375000000E3	1.802909599E-2
6.398437500E3	3.204610915E-2
6.421875000E3	2.730832989E-2
6.445312500E3	2.785400151E-2
6.468750000E3	1.540035656E-2
6.492187500E3	3.953171301E-2
6.515625000E3	2.957920046E-2
6.539062500E3	1.914980404E-2
6.562500000E3	1.560917093E-2
6.585937500E3	5.273713627E-3
6.609375000E3	4.209740323E-2
6.632812500E3	2.924667413E-2
6.656250000E3	1.553379441E-2
6.679687500E3	1.451170896E-2
6.703125000E3	1.733986402E-2
6.726562500E3	3.611366894E-2
6.750000000E3	4.226165049E-2
6.773437500E3	2.132811708E-2
6.796875000E3	5.160454853E-2
6.820312500E3	3.893172130E-2
6.843750000E3	7.966096391E-3
6.867187500E3	5.678128636E-2
6.890625000E3	4.501112282E-2
6.914062500E3	3.407291639E-3
6.937500000E3	1.151132248E-2
6.960937500E3	6.540263740E-2
6.984375000E3	3.476527502E-2
7.007812500E3	2.523576008E-2
7.031250000E3	2.232729970E-2
7.054687500E3	4.193178433E-2
7.078125000E3	3.481254469E-2
7.101562500E3	4.590513353E-2
7.125000000E3	9.468365400E-3
7.148437500E3	6.383202431E-2
7.171875000E3	1.501968451E-2
7.195312500E3	2.275929326E-2
7.218750000E3	2.996497921E-2
7.242187500E3	1.745361687E-2
7.265625000E3	2.430063466E-2
7.289062500E3	5.061990023E-2
7.312500000E3	3.542438400E-2
7.335937500E3	3.610679642E-2
7.359375000E3	2.387830760E-2
7.382812500E3	3.975022099E-2
7.406250000E3	3.748085160E-2
7.429687500E3	4.715283627E-2
7.453125000E3	3.983369149E-2
7.476562500E3	5.553766457E-3
7.500000000E3	2.053085344E-2
7.523437500E3	2.701886003E-2
7.546875000E3	3.113159336E-2
7.570312500E3	2.795825022E-2
7.593750000E3	8.675271568E-3
7.617187500E3	2.298843127E-2
7.640625000E3	3.195774297E-2
7.664062500E3	1.758368990E-2
7.687500000E3	3.669901595E-2
7.710937500E3	3.369201744E-2
7.734375000E3	1.577351367E-2
7.757812500E3	1.889268764E-2
7.781250000E3	1.661398604E-2
7.804687500E3	2.699598803E-2
7.828125000E3	2.243057690E-2
7.851562500E3	2.589858055E-2
7.875000000E3	2.589390429E-2
7.898437500E3	2.012816258E-2
7.921875000E3	1.898624631E-2
7.945312500E3	1.770261301E-2
7.968750000E3	2.616029062E-2
7.992187500E3	1.853407957E-2
8.015625000E3	2.660976521E-2
8.039062500E3	2.443034028E-2
8.062500000E3	2.234284506E-2
8.085937500E3	2.443429452E-2
8.109375000E3	1.792755692E-2
8.132812500E3	1.899552155E-2
8.156250000E3	2.124942074E-2
8.179687500E3	2.319206965E-2
8.203125000E3	1.802836617E-2
8.226562500E3	1.956920882E-2
8.250000000E3	2.218163011E-2
8.273437500E3	2.074426256E-2
8.296875000E3	2.149775650E-2
8.320312500E3	2.217197049E-2
8.343750000E3	1.952421304E-2
8.367187500E3	2.189097394E-2
8.390625000E3	2.274660271E-2
8.414062500E3	2.074868837E-2
8.437500000E3	1.922397770E-2
8.460937500E3	1.888237814E-2
8.484375000E3	2.475992860E-2
8.507812500E3	2.416280298E-2
8.531250000E3	2.260320540E-2
8.554687500E3	2.107579663E-2
8.578125000E3	1.931718691E-2
8.601562500E3	2.498636000E-2
8.625000000E3	1.913087503E-2
8.648437500E3	1.515778243E-2
8.671875000E3	2.037356146E-2
8.695312500E3	1.687204965E-2
8.718750000E3	1.676849401E-2
8.742187500E3	1.542948564E-2
8.765625000E3	1.631191449E-2
8.789062500E3	1.986046437E-2
8.812500000E3	2.054563468E-2
8.835937500E3	1.634425068E-2
8.859375000E3	2.014047534E-2
8.882812500E3	2.004417122E-2
8.906250000E3	2.011871763E-2
8.929687500E3	1.980783152E-2
8.953125000E3	1.805555193E-2
8.976562500E3	1.756834821E-2
9.000000000E3	2.151960954E-2
9.023437500E3	2.029349330E-2
9.046875000E3	1.897161780E-2
9.070312500E3	2.175948522E-2
9.093750000E3	2.220724821E-2
9.117187500E3	2.180957866E-2
9.140625000E3	2.135358905E-2
9.164062500E3	1.480760737E-2
9.187500000E3	1.908703749E-2
9.210937500E3	1.897620997E-2
9.234375000E3	1.650623715E-2
9.257812500E3	1.833798775E-2
9.281250000E3	1.905455716E-2
9.304687500E3	2.208144265E-2
9.328125000E3	1.826583829E-2
9.351562500E3	1.870779521E-2
9.375000000E3	1.889043895E-2
9.398437500E3	1.855859143E-2
9.421875000E3	1.719904454E-2
9.445312500E3	2.130501176E-2
9.468750000E3	1.755167359E-2
9.492187500E3	1.751975172E-2
9.515625000E3	1.660603117E-2
9.539062500E3	1.732084469E-2
9.562500000E3	1.511051710E-2
9.585937500E3	1.756493888E-2
9.609375000E3	2.234306815E-2
9.632812500E3	1.079862347E-2
9.656250000E3	1.575109718E-2
9.679687500E3	1.490136750E-2
9.703125000E3	1.252056973E-2
9.726562500E3	1.398180540E-2
9.750000000E3	1.314626450E-2
9.773437500E3	1.677096220E-2
9.796875000E3	1.096902035E-2
9.820312500E3	1.645623371E-2
9.843750000E3	1.248333429E-2
9.867187500E3	2.486987063E-2
9.890625000E3	2.135175697E-2
9.914062500E3	1.901578693E-2
9.937500000E3	1.729357753E-2
9.960937500E3	1.192222886E-2
9.984375000E3	1.758331948E-2
1.000781250E4	2.163827223E-2
1.003125000E4	1.944787400E-2
1.005468750E4	1.939014526E-2
1.007812500E4	1.859933075E-2
1.010156250E4	1.541779264E-2
1.012500000E4	1.251988014E-2
1.014843750E4	2.069759845E-2
1.017187500E4	1.280520884E-2
1.019531250E4	2.026719220E-2
1.021875000E4	2.377093348E-2
1.024218750E4	1.397923807E-2
1.026562500E4	5.486043456E-3
1.028906250E4	1.106871782E-2
1.031250000E4	7.651242678E-3
1.033593750E4	1.609073525E-2
1.035937500E4	1.821971450E-2
1.038281250E4	1.045592871E-2
1.040625000E4	2.352081877E-2
1.042968750E4	2.772449527E-2
1.045312500E4	7.066262152E-3
1.047656250E4	1.347146039E-2
1.050000000E4	2.400442109E-2
1.052343750E4	2.371349542E-2
1.054687500E4	2.636868970E-2
1.057031250E4	1.445533125E-2
1.059375000E4	1.079651969E-2
1.061718750E4	1.813134965E-2
1.064062500E4	1.500303988E-2
1.066406250E4	1.523972795E-2
1.068750000E4	2.466073033E-2
1.071093750E4	2.648454478E-2
1.073437500E4	2.793298071E-2
1.075781250E4	1.076664190E-2
1.078125000E4	3.026611006E-2
1.080468750E4	1.735670503E-2
1.082812500E4	2.072034360E-2
1.085156250E4	1.626122402E-2
1.087500000E4	3.159981950E-2
1.089843750E4	3.386951241E-3
